nohup: ignoring input
------------------------------------------------------------------------------------------
TTFT 压力测试初始化 (并发数 Workers=1)...
Device set to use cuda:0
/project/sherpa-onnx/csrc/session.cc:GetSessionOptionsImpl:181 Please compile with -DSHERPA_ONNX_ENABLE_GPU=ON. Available providers: CPUExecutionProvider, . Fallback to cpu!
模型加载完成。
待处理文件数: 2620
算法逻辑: TTFT = max(音频传输耗时, 系统当前时刻) + 解码耗时 + NLP耗时
------------------------------------------------------------------------------------------
文件名                                      | TTFT(s)    | 首字内容 (前30字符)
7127-75946-0017.wav                      | 1.1436     | his le.
7127-75946-0008.wav                      | 0.8431     | do
7127-75946-0010.wav                      | 1.1458     | your ma.
7127-75946-0014.wav                      | 1.1435     | the queen.
7127-75946-0023.wav                      | 1.1430     | the.
4507-16021-0009.wav                      | 1.1432     | when it.
4507-16021-0022.wav                      | 1.1432     | there.
4507-16021-0026.wav                      | 1.1442     | to.
4507-16021-0055.wav                      | 0.8441     | to.
4507-16021-0007.wav                      | 1.1447     | slang.
4507-16021-0043.wav                      | 0.8449     | the.
4507-16021-0005.wav                      | 1.1456     | we have.
4507-16021-0041.wav                      | 1.1457     | it.
4507-16021-0027.wav                      | 1.1458     | phoen.
4507-16021-0030.wav                      | 1.1452     | as.
4507-16021-0056.wav                      | 1.4444     | however.
4507-16021-0033.wav                      | 1.1445     | do we.
4507-16021-0013.wav                      | 1.4444     | nothing.
4507-16021-0000.wav                      | 0.8444     | cha.
4507-16021-0058.wav                      | 1.1444     | the.
4507-16021-0020.wav                      | 1.1443     | we.
4507-16021-0054.wav                      | 1.1440     | that.
4507-16021-0044.wav                      | 1.1450     | look.
4507-16021-0049.wav                      | 1.1447     | there is.
4507-16021-0016.wav                      | 1.1452     | can.
4507-16021-0003.wav                      | 1.1443     | she.
4507-16021-0045.wav                      | 1.1464     | it is.
4507-16021-0008.wav                      | 1.1457     | who.
4507-16021-0032.wav                      | 1.1438     | he.
4507-16021-0012.wav                      | 1.1436     | why,
4507-16021-0019.wav                      | 1.1434     | it is.
4507-16021-0048.wav                      | 1.1437     | this:
4507-16021-0052.wav                      | 1.1445     | the.
4507-16021-0042.wav                      | 1.1433     | it.
4507-16021-0015.wav                      | 1.1432     | since.
4507-16021-0002.wav                      | 1.1437     | thus:
4507-16021-0017.wav                      | 1.1436     | he.
4507-16021-0031.wav                      | 1.1437     | and.
4507-16021-0006.wav                      | 1.4437     | slang.
4507-16021-0028.wav                      | 1.1434     | even.
4507-16021-0053.wav                      | 1.1437     | to.
4507-16021-0001.wav                      | 1.4456     | it en.
4507-16021-0039.wav                      | 1.4439     | one.
4507-16021-0023.wav                      | 1.1435     | the su.
4507-16021-0037.wav                      | 1.1437     | there.
4507-16021-0051.wav                      | 1.1437     | in this.
4507-16021-0047.wav                      | 1.1447     | yes.
4507-16021-0014.wav                      | 1.1437     | now.
4507-16021-0050.wav                      | 1.1434     | and.
4507-16021-0057.wav                      | 1.1435     | people.
4507-16021-0035.wav                      | 1.4444     | true.
4507-16021-0034.wav                      | 1.1523     | they.
4507-16021-0046.wav                      | 1.1433     | each.
4507-16021-0024.wav                      | 1.4529     | algeb.
4507-16021-0059.wav                      | 1.1460     | to bur.
4507-16021-0018.wav                      | 1.1440     | what.
4507-16021-0040.wav                      | 1.1436     | one.
4507-16021-0004.wav                      | 1.1440     | what.
4507-16021-0011.wav                      | 1.4433     | why,
4507-16021-0021.wav                      | 1.1444     | the.
4507-16021-0029.wav                      | 1.1460     | to.
4507-16021-0010.wav                      | 1.1435     | we have.
4507-16021-0036.wav                      | 1.1437     | fa.
4507-16021-0038.wav                      | 0.8436     | in.
4507-16021-0025.wav                      | 1.1452     | to.
6930-81414-0013.wav                      | 0.8431     | i.
6930-81414-0006.wav                      | 1.1436     | what.
6930-81414-0008.wav                      | 0.8432     | it.
6930-81414-0020.wav                      | 1.1435     | i.
6930-81414-0024.wav                      | 0.8445     | my to.
6930-81414-0025.wav                      | 1.1433     | my.
6930-81414-0003.wav                      | 1.1438     | no.
6930-81414-0022.wav                      | 0.8435     | i.
6930-81414-0014.wav                      | 1.1436     | in the.
6930-81414-0000.wav                      | 1.4441     | no.
6930-81414-0012.wav                      | 1.1433     | said another.
6930-81414-0023.wav                      | 1.1441     | perch.
6930-81414-0027.wav                      | 1.1438     | for.
6930-81414-0009.wav                      | 1.4438     | i a.
6930-81414-0010.wav                      | 1.4440     | a so.
6930-81414-0016.wav                      | 0.8454     | but,
6930-81414-0001.wav                      | 0.8467     | i.
6930-81414-0002.wav                      | 1.4441     | on.
6930-81414-0017.wav                      | 0.8458     | i.
6930-81414-0026.wav                      | 1.1456     | my.
6930-81414-0007.wav                      | 0.8436     | nothing.
6930-81414-0004.wav                      | 1.1441     | the sto.
6930-81414-0011.wav                      | 1.1448     | a fe.
6930-81414-0019.wav                      | 1.1448     | old.
6930-81414-0018.wav                      | 0.8445     | i re.
6930-81414-0021.wav                      | 1.1453     | a.
6930-81414-0005.wav                      | 1.1452     | what.
6930-81414-0015.wav                      | 0.8459     | i.
6930-76324-0002.wav                      | 1.1437     | the.
6930-76324-0009.wav                      | 0.8440     | do you?
6930-76324-0003.wav                      | 0.8447     | now.
6930-76324-0013.wav                      | 1.1442     | it can't.
6930-76324-0027.wav                      | 1.1461     | forge.
6930-76324-0000.wav                      | 1.1439     | goli.
6930-76324-0007.wav                      | 0.8447     | now.
6930-76324-0026.wav                      | 0.8441     | is.
6930-76324-0006.wav                      | 0.8438     | her.
6930-76324-0012.wav                      | 1.1435     | will come.
6930-76324-0008.wav                      | 0.8442     | i thought
6930-76324-0004.wav                      | 0.8434     | but,
6930-76324-0028.wav                      | 1.1430     | well.
6930-76324-0025.wav                      | 1.1438     | why,
6930-76324-0022.wav                      | 1.1430     | then,
6930-76324-0001.wav                      | 1.4431     | there were certain.
6930-76324-0010.wav                      | 1.1430     | what.
6930-76324-0024.wav                      | 0.8428     | they.
6930-76324-0019.wav                      | 0.8430     | now.
6930-76324-0016.wav                      | 1.1431     | the.
6930-76324-0015.wav                      | 1.1433     | sm.
6930-76324-0018.wav                      | 0.8436     | he.
6930-76324-0017.wav                      | 1.4435     | oh.
6930-76324-0023.wav                      | 1.1438     | and my po.
6930-76324-0014.wav                      | 1.1451     | this:
6930-76324-0005.wav                      | 1.1444     | the tw.
6930-76324-0021.wav                      | 0.8442     | sur.
6930-76324-0011.wav                      | 1.1453     | may wor.
6930-76324-0020.wav                      | 0.8455     | ye.
6930-75918-0016.wav                      | 1.1449     | yes.
6930-75918-0019.wav                      | 1.4437     | upon.
6930-75918-0002.wav                      | 0.8439     | con.
6930-75918-0006.wav                      | 1.1437     | this:
6930-75918-0009.wav                      | 0.8435     | it.
6930-75918-0011.wav                      | 0.8443     | i.
6930-75918-0000.wav                      | 1.4443     | concor.
6930-75918-0015.wav                      | 1.1434     | thus:
6930-75918-0003.wav                      | 0.8434     | from the.
6930-75918-0007.wav                      | 1.1430     | you will.
6930-75918-0004.wav                      | 1.1429     | she.
6930-75918-0001.wav                      | 0.8432     | the.
6930-75918-0017.wav                      | 0.8433     | but,
6930-75918-0014.wav                      | 1.1439     | but,
6930-75918-0010.wav                      | 1.1450     | i can.
6930-75918-0013.wav                      | 1.1450     | in those.
6930-75918-0008.wav                      | 1.1442     | can.
6930-75918-0020.wav                      | 1.1443     | bra.
6930-75918-0018.wav                      | 1.1432     | the night.
6930-75918-0012.wav                      | 1.1427     | it.
6930-75918-0005.wav                      | 1.1433     | the count.
2961-961-0014.wav                        | 1.4454     | nine.
2961-961-0000.wav                        | 1.4436     | socr.
2961-961-0015.wav                        | 1.4446     | many.
2961-961-0016.wav                        | 1.1437     | i.
2961-961-0006.wav                        | 1.1431     | and what.
2961-961-0004.wav                        | 1.1431     | lis.
2961-961-0010.wav                        | 0.8431     | but,
2961-961-0002.wav                        | 1.1436     | and.
2961-961-0012.wav                        | 1.4431     | for.
2961-961-0018.wav                        | 1.1428     | the.
2961-961-0013.wav                        | 1.4432     | so.
2961-961-0005.wav                        | 1.4445     | some poe.
2961-961-0021.wav                        | 1.1435     | but,
2961-961-0008.wav                        | 1.1434     | but the.
2961-961-0011.wav                        | 1.1429     | the.
2961-961-0020.wav                        | 1.1426     | this:
2961-961-0007.wav                        | 1.1432     | the.
2961-961-0022.wav                        | 1.4434     | then thou.
2961-961-0003.wav                        | 1.1432     | i.
2961-961-0019.wav                        | 1.1429     | for.
2961-961-0001.wav                        | 1.1430     | and.
2961-961-0017.wav                        | 1.1526     | obs.
2961-961-0009.wav                        | 1.1436     | tell.
2961-960-0010.wav                        | 1.1427     | but,
2961-960-0012.wav                        | 1.1428     | many.
2961-960-0004.wav                        | 1.1431     | there is.
2961-960-0016.wav                        | 1.1427     | but,
2961-960-0021.wav                        | 1.1428     | there.
2961-960-0017.wav                        | 1.4425     | nothing.
2961-960-0008.wav                        | 1.4428     | we do.
2961-960-0001.wav                        | 1.4441     | the in.
2961-960-0011.wav                        | 1.1434     | with.
2961-960-0022.wav                        | 1.1428     | plat.
2961-960-0002.wav                        | 1.4429     | in this.
2961-960-0015.wav                        | 1.4425     | the.
2961-960-0003.wav                        | 1.4431     | they were.
2961-960-0014.wav                        | 1.1426     | the.
2961-960-0013.wav                        | 1.1426     | it.
2961-960-0000.wav                        | 1.1425     | he.
2961-960-0018.wav                        | 0.8427     | but,
2961-960-0009.wav                        | 1.1444     | the.
2961-960-0005.wav                        | 1.1434     | in the.
2961-960-0020.wav                        | 1.4439     | and hence
2961-960-0019.wav                        | 1.1431     | he.
2961-960-0007.wav                        | 1.1436     | but,
2961-960-0006.wav                        | 1.1430     | the.
8455-210777-0007.wav                     | 1.1431     | quite.
8455-210777-0020.wav                     | 1.1437     | oh.
8455-210777-0035.wav                     | 1.1434     | that.
8455-210777-0027.wav                     | 1.1439     | when.
8455-210777-0004.wav                     | 1.1465     | i have
8455-210777-0067.wav                     | 1.1435     | or of the.
8455-210777-0019.wav                     | 1.1434     | then,
8455-210777-0044.wav                     | 1.1437     | i was.
8455-210777-0064.wav                     | 1.1436     | and i have.
8455-210777-0055.wav                     | 1.4431     | sir.
8455-210777-0051.wav                     | 1.1431     | what.
8455-210777-0057.wav                     | 1.1430     | but,
8455-210777-0023.wav                     | 0.8440     | we.
8455-210777-0033.wav                     | 0.8449     | but,
8455-210777-0063.wav                     | 0.8473     | to.
8455-210777-0056.wav                     | 1.4437     | the pec.
8455-210777-0015.wav                     | 1.4431     | i.
8455-210777-0012.wav                     | 1.1435     | missus.
8455-210777-0070.wav                     | 1.1434     | and this.
8455-210777-0060.wav                     | 0.8433     | the.
8455-210777-0037.wav                     | 1.1435     | you have.
8455-210777-0032.wav                     | 1.1432     | it is.
8455-210777-0025.wav                     | 1.1434     | what.
8455-210777-0050.wav                     | 1.1444     | one of.
8455-210777-0052.wav                     | 1.4438     | you will all.
8455-210777-0006.wav                     | 1.1429     | we.
8455-210777-0043.wav                     | 1.1429     | but,
8455-210777-0029.wav                     | 1.1437     | think.
8455-210777-0021.wav                     | 0.8441     | but. i.
8455-210777-0069.wav                     | 1.1436     | if you will.
8455-210777-0026.wav                     | 1.1432     | and the.
8455-210777-0048.wav                     | 1.1428     | what.
8455-210777-0010.wav                     | 1.4432     | their.
8455-210777-0049.wav                     | 1.1445     | lieuten.
8455-210777-0065.wav                     | 1.1431     | i.
8455-210777-0041.wav                     | 1.1427     | there.
8455-210777-0054.wav                     | 1.1430     | the.
8455-210777-0031.wav                     | 1.1428     | you.
8455-210777-0000.wav                     | 1.1432     | i re.
8455-210777-0058.wav                     | 1.1429     | it.
8455-210777-0062.wav                     | 1.1428     | when.
8455-210777-0045.wav                     | 1.4428     | then,
8455-210777-0024.wav                     | 1.1434     | how much?
8455-210777-0028.wav                     | 1.1453     | ja.
8455-210777-0002.wav                     | 1.1429     | on.
8455-210777-0014.wav                     | 1.1432     | sir.
8455-210777-0013.wav                     | 1.1428     | ja.
8455-210777-0008.wav                     | 1.1427     | the.
8455-210777-0009.wav                     | 1.1428     | no.
8455-210777-0039.wav                     | 0.8430     | i.
8455-210777-0061.wav                     | 1.1438     | you will.
8455-210777-0011.wav                     | 1.1431     | i did.
8455-210777-0001.wav                     | 1.1431     | had.
8455-210777-0030.wav                     | 1.1466     | mister.
8455-210777-0034.wav                     | 1.1436     | not
8455-210777-0022.wav                     | 1.1430     | of.
8455-210777-0003.wav                     | 1.1430     | as.
8455-210777-0036.wav                     | 1.1434     | i can.
8455-210777-0017.wav                     | 1.1429     | my.
8455-210777-0038.wav                     | 1.4431     | there.
8455-210777-0042.wav                     | 0.8428     | you.
8455-210777-0047.wav                     | 1.1430     | you.
8455-210777-0059.wav                     | 1.1435     | but it.
8455-210777-0018.wav                     | 1.1452     | this:
8455-210777-0053.wav                     | 1.1432     | were i.
8455-210777-0005.wav                     | 1.1434     | we have.
8455-210777-0068.wav                     | 1.4430     | your power.
8455-210777-0046.wav                     | 1.1433     | you.
8455-210777-0040.wav                     | 1.4430     | then,
8455-210777-0016.wav                     | 1.1433     | this:
8455-210777-0066.wav                     | 1.1431     | they.
8555-284447-0014.wav                     | 1.1439     | the i.
8555-284447-0018.wav                     | 0.8440     | at.
8555-284447-0009.wav                     | 1.1433     | morning.
8555-284447-0021.wav                     | 1.1437     | then they:
8555-284447-0006.wav                     | 1.1436     | in.
8555-284447-0012.wav                     | 1.1437     | the ca.
8555-284447-0015.wav                     | 0.8446     | they.
8555-284447-0001.wav                     | 1.1450     | hold
8555-284447-0020.wav                     | 1.1440     | the.
8555-284447-0019.wav                     | 0.8439     | before.
8555-284447-0007.wav                     | 1.4439     | therefore.
8555-284447-0017.wav                     | 1.1448     | when this.
8555-284447-0008.wav                     | 1.4435     | rich je.
8555-284447-0005.wav                     | 0.8434     | the.
8555-284447-0004.wav                     | 1.1433     | as so.
8555-284447-0013.wav                     | 1.1447     | why you?
8555-284447-0016.wav                     | 1.4435     | fine.
8555-284447-0023.wav                     | 1.1453     | i could.
8555-284447-0000.wav                     | 0.8440     | then,
8555-284447-0003.wav                     | 1.1437     | but cap'.
8555-284447-0024.wav                     | 1.1440     | come and.
8555-284447-0011.wav                     | 1.1444     | su.
8555-284447-0002.wav                     | 0.8432     | i.
8555-284447-0010.wav                     | 1.1431     | contro.
8555-284447-0022.wav                     | 1.1434     | i had
8555-292519-0002.wav                     | 1.4432     | ven.
8555-292519-0004.wav                     | 1.1429     | the.
8555-292519-0012.wav                     | 1.4430     | through the.
8555-292519-0010.wav                     | 1.7429     | old.
8555-292519-0011.wav                     | 1.1433     | he.
8555-292519-0009.wav                     | 1.7438     | ho.
8555-292519-0006.wav                     | 1.4429     | the ple.
8555-292519-0003.wav                     | 1.4438     | in.
8555-292519-0005.wav                     | 1.1428     | while
8555-292519-0001.wav                     | 1.1430     | gu.
8555-292519-0014.wav                     | 1.1428     | she.
8555-292519-0008.wav                     | 1.1427     | over.
8555-292519-0013.wav                     | 1.4428     | that was.
8555-292519-0015.wav                     | 0.8436     | he.
8555-292519-0000.wav                     | 1.4436     | bright.
8555-292519-0007.wav                     | 0.8430     | it.
8555-284449-0002.wav                     | 1.1440     | at the.
8555-284449-0011.wav                     | 0.8430     | the.
8555-284449-0001.wav                     | 1.1428     | then,
8555-284449-0020.wav                     | 1.1432     | the com.
8555-284449-0004.wav                     | 1.1431     | since.
8555-284449-0013.wav                     | 1.1452     | excu.
8555-284449-0008.wav                     | 1.1435     | then she:
8555-284449-0015.wav                     | 1.4450     | i'll not.
8555-284449-0012.wav                     | 1.4438     | i will.
8555-284449-0016.wav                     | 1.1449     | as a.
8555-284449-0014.wav                     | 1.1447     | the.
8555-284449-0009.wav                     | 0.8430     | you.
8555-284449-0000.wav                     | 0.8432     | so.
8555-284449-0017.wav                     | 1.1432     | when first.
8555-284449-0003.wav                     | 1.1434     | when.
8555-284449-0005.wav                     | 0.8435     | when.
8555-284449-0007.wav                     | 1.1431     | now.
8555-284449-0010.wav                     | 0.8432     | it.
8555-284449-0006.wav                     | 1.1453     | don't.
8555-284449-0018.wav                     | 1.1442     | so.
8555-284449-0019.wav                     | 1.1430     | that.
3575-170457-0040.wav                     | 1.1438     | inde.
3575-170457-0018.wav                     | 1.4432     | sir.
3575-170457-0049.wav                     | 1.1435     | this de.
3575-170457-0036.wav                     | 1.1432     | my.
3575-170457-0034.wav                     | 0.8432     | in.
3575-170457-0029.wav                     | 1.4438     | your letter.
3575-170457-0017.wav                     | 1.1437     | though.
3575-170457-0044.wav                     | 1.1480     | after.
3575-170457-0028.wav                     | 1.1502     | kes.
3575-170457-0027.wav                     | 1.1436     | i.
3575-170457-0004.wav                     | 1.1438     | we.
3575-170457-0048.wav                     | 1.1464     | he.
3575-170457-0050.wav                     | 1.1467     | tab.
3575-170457-0047.wav                     | 1.1463     | tabby.
3575-170457-0003.wav                     | 0.8469     | sure.
3575-170457-0038.wav                     | 1.1437     | and.
3575-170457-0041.wav                     | 1.1465     | she.
3575-170457-0052.wav                     | 1.1445     | she.
3575-170457-0055.wav                     | 1.1599     | still.
3575-170457-0021.wav                     | 1.1454     | i.
3575-170457-0020.wav                     | 0.8466     | i know.
3575-170457-0051.wav                     | 0.8501     | at.
3575-170457-0042.wav                     | 1.1378     | unfor.
3575-170457-0046.wav                     | 1.1388     | a.
3575-170457-0015.wav                     | 1.1370     | but,
3575-170457-0025.wav                     | 1.1385     | again.
3575-170457-0012.wav                     | 1.1377     | you.
3575-170457-0010.wav                     | 0.8377     | i.
3575-170457-0016.wav                     | 1.1383     | fare.
3575-170457-0026.wav                     | 1.4374     | p s.
3575-170457-0037.wav                     | 1.1382     | if ch.
3575-170457-0000.wav                     | 1.1378     | and.
3575-170457-0006.wav                     | 1.1387     | her.
3575-170457-0007.wav                     | 0.8381     | he.
3575-170457-0033.wav                     | 1.1374     | sat.
3575-170457-0023.wav                     | 1.1368     | i.
3575-170457-0054.wav                     | 1.1371     | stu.
3575-170457-0014.wav                     | 1.1377     | to.
3575-170457-0056.wav                     | 0.8377     | i do.
3575-170457-0031.wav                     | 1.1376     | on aug.
3575-170457-0043.wav                     | 1.4398     | however.
3575-170457-0011.wav                     | 1.1371     | but,
3575-170457-0019.wav                     | 0.8372     | i.
3575-170457-0032.wav                     | 1.1375     | come, come.
3575-170457-0045.wav                     | 0.8369     | i.
3575-170457-0024.wav                     | 0.8368     | i.
3575-170457-0013.wav                     | 1.1373     | the.
3575-170457-0009.wav                     | 1.1370     | ja.
3575-170457-0002.wav                     | 1.1372     | why,
3575-170457-0008.wav                     | 1.1387     | and.
3575-170457-0030.wav                     | 1.1383     | of.
3575-170457-0035.wav                     | 0.8374     | i.
3575-170457-0022.wav                     | 1.1375     | in the.
3575-170457-0001.wav                     | 1.1382     | why are we?
3575-170457-0053.wav                     | 0.8371     | but,
3575-170457-0005.wav                     | 1.1384     | she.
3575-170457-0039.wav                     | 1.1380     | the chri.
------------------------------------------------------------------------------------------
TTFT 测试完成
有效样本数: 2620
========================================
平均首字延迟 (Avg TTFT): 1.0791 s
中位数延迟 (P50):      1.1433 s
P90 延迟 (90%用户):    1.4388 s
P99 延迟 (极端情况):   1.4453 s
最小 / 最大:           0.5382 s / 1.7451 s
========================================
评价: 延迟较高，可能有明显的等待感。
