nohup: ignoring input
------------------------------------------------------------------------------------------
TTFT 压力测试初始化 (并发数 Workers=46)...
Device set to use cuda:0
/project/sherpa-onnx/csrc/session.cc:GetSessionOptionsImpl:181 Please compile with -DSHERPA_ONNX_ENABLE_GPU=ON. Available providers: CPUExecutionProvider, . Fallback to cpu!
模型加载完成。
待处理文件数: 2620
算法逻辑: TTFT = max(音频传输耗时, 系统当前时刻) + 解码耗时 + NLP耗时
------------------------------------------------------------------------------------------
文件名                                      | TTFT(s)    | 首字内容 (前30字符)
7127-75946-0022.wav                      | 2.5744     | sire.
7127-75946-0007.wav                      | 2.5791     | it is.
7127-75946-0008.wav                      | 2.2847     | do
7127-75946-0023.wav                      | 2.4629     | the.
4507-16021-0055.wav                      | 2.1427     | to.
7127-75946-0014.wav                      | 2.5204     | the queen.
7127-75946-0010.wav                      | 2.6528     | your ma.
4507-16021-0009.wav                      | 2.5806     | when it.
4507-16021-0043.wav                      | 2.1854     | the.
4507-16021-0026.wav                      | 2.5777     | to.
4507-16021-0007.wav                      | 2.5107     | slang.
4507-16021-0030.wav                      | 2.4448     | as.
4507-16021-0041.wav                      | 2.5777     | it.
4507-16021-0005.wav                      | 2.6093     | we have.
4507-16021-0033.wav                      | 2.4846     | do we.
4507-16021-0027.wav                      | 2.6835     | phoen.
4507-16021-0000.wav                      | 2.2876     | cha.
4507-16021-0020.wav                      | 2.4316     | we.
4507-16021-0013.wav                      | 2.8334     | nothing.
4507-16021-0058.wav                      | 2.5166     | the.
4507-16021-0032.wav                      | 2.2452     | he.
4507-16021-0044.wav                      | 2.4990     | look.
4507-16021-0056.wav                      | 3.0081     | however.
4507-16021-0049.wav                      | 2.5070     | there is.
4507-16021-0054.wav                      | 2.5740     | that.
4507-16021-0045.wav                      | 2.4857     | it is.
4507-16021-0016.wav                      | 2.5942     | can.
4507-16021-0048.wav                      | 2.4373     | this:
4507-16021-0003.wav                      | 2.5385     | she.
4507-16021-0012.wav                      | 2.5014     | why,
4507-16021-0008.wav                      | 2.6169     | who.
4507-16021-0019.wav                      | 2.5557     | it is.
4507-16021-0015.wav                      | 2.5128     | since.
4507-16021-0042.wav                      | 2.5383     | it.
4507-16021-0052.wav                      | 2.6121     | the.
4507-16021-0002.wav                      | 2.6155     | thus:
4507-16021-0017.wav                      | 2.5384     | he.
4507-16021-0031.wav                      | 2.5502     | and.
4507-16021-0028.wav                      | 2.5332     | even.
4507-16021-0039.wav                      | 2.7217     | one.
4507-16021-0053.wav                      | 2.5637     | to.
4507-16021-0001.wav                      | 2.8270     | it en.
4507-16021-0006.wav                      | 2.9134     | slang.
4507-16021-0023.wav                      | 2.5813     | the su.
4507-16021-0014.wav                      | 2.4352     | now.
4507-16021-0037.wav                      | 2.6231     | there.
4507-16021-0050.wav                      | 2.4908     | and.
4507-16021-0051.wav                      | 2.6366     | in this.
4507-16021-0057.wav                      | 2.5388     | people.
4507-16021-0046.wav                      | 2.5104     | each.
4507-16021-0035.wav                      | 2.8068     | true.
4507-16021-0034.wav                      | 2.5414     | they.
4507-16021-0047.wav                      | 2.6885     | yes.
4507-16021-0040.wav                      | 2.4309     | one.
4507-16021-0018.wav                      | 2.4853     | what.
4507-16021-0024.wav                      | 2.8201     | algeb.
4507-16021-0059.wav                      | 2.5393     | to bur.
4507-16021-0004.wav                      | 2.5220     | what.
4507-16021-0021.wav                      | 2.4791     | the.
4507-16021-0010.wav                      | 2.4214     | we have.
4507-16021-0038.wav                      | 2.1495     | in.
4507-16021-0029.wav                      | 2.5047     | to.
4507-16021-0011.wav                      | 2.8946     | why,
4507-16021-0025.wav                      | 2.3922     | to.
6930-81414-0024.wav                      | 2.0383     | my to.
4507-16021-0036.wav                      | 2.4892     | fa.
6930-81414-0013.wav                      | 2.1660     | i.
6930-81414-0008.wav                      | 2.1140     | it.
6930-81414-0025.wav                      | 2.3430     | my.
6930-81414-0020.wav                      | 2.4280     | i.
6930-81414-0006.wav                      | 2.4969     | what.
6930-81414-0000.wav                      | 2.6280     | no.
6930-81414-0003.wav                      | 2.4374     | no.
6930-81414-0014.wav                      | 2.3973     | in the.
6930-81414-0023.wav                      | 2.3473     | perch.
6930-81414-0022.wav                      | 2.1798     | i.
6930-81414-0027.wav                      | 2.2847     | for.
6930-81414-0012.wav                      | 2.4040     | said another.
6930-81414-0017.wav                      | 2.0132     | i.
6930-81414-0001.wav                      | 2.0460     | i.
6930-81414-0009.wav                      | 2.6834     | i a.
6930-81414-0016.wav                      | 2.1123     | but,
6930-81414-0026.wav                      | 2.2265     | my.
6930-81414-0010.wav                      | 2.7033     | a so.
6930-81414-0007.wav                      | 2.0294     | nothing.
6930-81414-0002.wav                      | 2.6199     | on.
6930-81414-0004.wav                      | 2.2878     | the sto.
6930-81414-0011.wav                      | 2.2906     | a fe.
6930-81414-0018.wav                      | 2.0021     | i re.
6930-81414-0019.wav                      | 2.3130     | old.
6930-81414-0021.wav                      | 2.3204     | a.
6930-76324-0009.wav                      | 2.0096     | do you?
6930-81414-0015.wav                      | 2.0366     | i.
6930-76324-0000.wav                      | 2.1484     | goli.
6930-76324-0003.wav                      | 2.0047     | now.
6930-76324-0007.wav                      | 1.9366     | now.
6930-81414-0005.wav                      | 2.4278     | what.
6930-76324-0027.wav                      | 2.2476     | forge.
6930-76324-0002.wav                      | 2.3896     | the.
6930-76324-0013.wav                      | 2.3094     | it can't.
6930-76324-0006.wav                      | 2.0066     | her.
6930-76324-0026.wav                      | 2.0527     | is.
6930-76324-0012.wav                      | 2.3135     | will come.
6930-76324-0004.wav                      | 1.9995     | but,
6930-76324-0008.wav                      | 2.1260     | i thought
6930-76324-0022.wav                      | 2.2817     | then,
6930-76324-0024.wav                      | 1.9454     | they.
6930-76324-0010.wav                      | 2.2606     | what.
6930-76324-0025.wav                      | 2.3153     | why,
6930-76324-0015.wav                      | 2.2641     | sm.
6930-76324-0019.wav                      | 2.0581     | now.
6930-76324-0028.wav                      | 2.3855     | well.
6930-76324-0018.wav                      | 2.0359     | he.
6930-76324-0023.wav                      | 2.2576     | and my po.
6930-76324-0001.wav                      | 2.6895     | there were certain.
6930-76324-0017.wav                      | 2.5835     | oh.
6930-76324-0016.wav                      | 2.4503     | the.
6930-76324-0014.wav                      | 2.2995     | this:
6930-76324-0021.wav                      | 2.0315     | sur.
6930-76324-0020.wav                      | 2.0214     | ye.
6930-75918-0016.wav                      | 2.2885     | yes.
6930-75918-0011.wav                      | 1.8915     | i.
6930-76324-0011.wav                      | 2.3618     | may wor.
6930-75918-0009.wav                      | 1.9339     | it.
6930-75918-0019.wav                      | 2.6873     | upon.
6930-76324-0005.wav                      | 2.4927     | the tw.
6930-75918-0002.wav                      | 2.1204     | con.
6930-75918-0015.wav                      | 2.3148     | thus:
6930-75918-0006.wav                      | 2.3599     | this:
6930-75918-0004.wav                      | 2.2950     | she.
6930-75918-0003.wav                      | 2.0721     | from the.
6930-75918-0017.wav                      | 2.0261     | but,
6930-75918-0000.wav                      | 2.6988     | concor.
6930-75918-0007.wav                      | 2.3836     | you will.
6930-75918-0001.wav                      | 2.1173     | the.
6930-75918-0010.wav                      | 2.2972     | i can.
6930-75918-0014.wav                      | 2.3800     | but,
6930-75918-0013.wav                      | 2.2784     | in those.
6930-75918-0018.wav                      | 2.3281     | the night.
6930-75918-0008.wav                      | 2.3526     | can.
6930-75918-0012.wav                      | 2.3284     | it.
6930-75918-0020.wav                      | 2.4063     | bra.
2961-961-0015.wav                        | 2.5928     | many.
2961-961-0014.wav                        | 2.6635     | nine.
2961-961-0006.wav                        | 2.2975     | and what.
2961-961-0016.wav                        | 2.3154     | i.
2961-961-0004.wav                        | 2.2637     | lis.
6930-75918-0005.wav                      | 2.4615     | the count.
2961-961-0000.wav                        | 2.7672     | socr.
2961-961-0002.wav                        | 2.3064     | and.
2961-961-0010.wav                        | 2.1554     | but,
2961-961-0018.wav                        | 2.3427     | the.
2961-961-0021.wav                        | 2.3188     | but,
2961-961-0011.wav                        | 2.3557     | the.
2961-961-0020.wav                        | 2.3282     | this:
2961-961-0012.wav                        | 2.7149     | for.
2961-961-0007.wav                        | 2.3514     | the.
2961-961-0013.wav                        | 2.7424     | so.
2961-961-0008.wav                        | 2.4190     | but the.
2961-961-0005.wav                        | 2.7392     | some poe.
2961-961-0019.wav                        | 2.2565     | for.
2961-961-0003.wav                        | 2.3496     | i.
2961-961-0017.wav                        | 2.2552     | obs.
2961-961-0001.wav                        | 2.2863     | and.
2961-960-0010.wav                        | 2.3017     | but,
2961-960-0004.wav                        | 2.2840     | there is.
2961-960-0012.wav                        | 2.3315     | many.
2961-961-0022.wav                        | 2.7335     | then thou.
2961-961-0009.wav                        | 2.4304     | tell.
2961-960-0016.wav                        | 2.3851     | but,
2961-960-0021.wav                        | 2.3028     | there.
2961-960-0001.wav                        | 2.5605     | the in.
2961-960-0017.wav                        | 2.6070     | nothing.
2961-960-0002.wav                        | 2.5821     | in this.
2961-960-0003.wav                        | 2.5598     | they were.
2961-960-0014.wav                        | 2.2787     | the.
2961-960-0011.wav                        | 2.4325     | with.
2961-960-0022.wav                        | 2.4397     | plat.
2961-960-0015.wav                        | 2.6880     | the.
2961-960-0008.wav                        | 2.7867     | we do.
2961-960-0000.wav                        | 2.3330     | he.
2961-960-0018.wav                        | 2.1399     | but,
2961-960-0009.wav                        | 2.3376     | the.
2961-960-0013.wav                        | 2.4161     | it.
2961-960-0020.wav                        | 2.5708     | and hence
2961-960-0005.wav                        | 2.4096     | in the.
2961-960-0019.wav                        | 2.4125     | he.
8455-210777-0004.wav                     | 2.2560     | i have
8455-210777-0020.wav                     | 2.3123     | oh.
2961-960-0006.wav                        | 2.4296     | the.
8455-210777-0027.wav                     | 2.3851     | when.
2961-960-0007.wav                        | 2.4587     | but,
8455-210777-0007.wav                     | 2.4186     | quite.
8455-210777-0067.wav                     | 2.4195     | or of the.
8455-210777-0019.wav                     | 2.4002     | then,
8455-210777-0044.wav                     | 2.4270     | i was.
8455-210777-0035.wav                     | 2.5627     | that.
8455-210777-0064.wav                     | 2.3635     | and i have.
8455-210777-0051.wav                     | 2.3394     | what.
8455-210777-0057.wav                     | 2.3189     | but,
8455-210777-0033.wav                     | 2.0811     | but,
8455-210777-0023.wav                     | 2.0896     | we.
8455-210777-0055.wav                     | 2.6954     | sir.
8455-210777-0070.wav                     | 2.3469     | and this.
8455-210777-0056.wav                     | 2.7166     | the pec.
8455-210777-0060.wav                     | 2.1418     | the.
8455-210777-0063.wav                     | 2.2609     | to.
8455-210777-0037.wav                     | 2.4582     | you have.
8455-210777-0032.wav                     | 2.3847     | it is.
8455-210777-0012.wav                     | 2.5179     | missus.
8455-210777-0015.wav                     | 2.7692     | i.
8455-210777-0026.wav                     | 2.2051     | and the.
8455-210777-0025.wav                     | 2.4673     | what.
8455-210777-0021.wav                     | 2.0150     | but. i.
8455-210777-0043.wav                     | 2.3626     | but,
8455-210777-0006.wav                     | 2.4576     | we.
8455-210777-0029.wav                     | 2.3673     | think.
8455-210777-0050.wav                     | 2.5466     | one of.
8455-210777-0052.wav                     | 2.7500     | you will all.
8455-210777-0069.wav                     | 2.4133     | if you will.
8455-210777-0049.wav                     | 2.2678     | lieuten.
8455-210777-0048.wav                     | 2.3457     | what.
8455-210777-0054.wav                     | 2.3211     | the.
8455-210777-0041.wav                     | 2.3058     | there.
8455-210777-0065.wav                     | 2.3322     | i.
8455-210777-0000.wav                     | 2.3307     | i re.
8455-210777-0058.wav                     | 2.2885     | it.
8455-210777-0010.wav                     | 2.7581     | their.
8455-210777-0031.wav                     | 2.4709     | you.
8455-210777-0062.wav                     | 2.4312     | when.
8455-210777-0045.wav                     | 2.6674     | then,
8455-210777-0024.wav                     | 2.3306     | how much?
8455-210777-0028.wav                     | 2.2900     | ja.
8455-210777-0014.wav                     | 2.2785     | sir.
8455-210777-0013.wav                     | 2.2747     | ja.
8455-210777-0008.wav                     | 2.3002     | the.
8455-210777-0009.wav                     | 2.3293     | no.
8455-210777-0002.wav                     | 2.4687     | on.
8455-210777-0039.wav                     | 2.0775     | i.
8455-210777-0001.wav                     | 2.2351     | had.
8455-210777-0061.wav                     | 2.3400     | you will.
8455-210777-0030.wav                     | 2.3752     | mister.
8455-210777-0011.wav                     | 2.4168     | i did.
8455-210777-0034.wav                     | 2.3018     | not
8455-210777-0003.wav                     | 2.3339     | as.
8455-210777-0022.wav                     | 2.3299     | of.
8455-210777-0042.wav                     | 1.9407     | you.
8455-210777-0038.wav                     | 2.5844     | there.
8455-210777-0047.wav                     | 2.2359     | you.
8455-210777-0036.wav                     | 2.3374     | i can.
8455-210777-0017.wav                     | 2.3403     | my.
8455-210777-0059.wav                     | 2.2642     | but it.
8455-210777-0018.wav                     | 2.2751     | this:
8455-210777-0005.wav                     | 2.2606     | we have.
8455-210777-0046.wav                     | 2.2946     | you.
8455-210777-0016.wav                     | 2.2341     | this:
8555-284447-0014.wav                     | 2.2166     | the i.
8555-284447-0018.wav                     | 1.9635     | at.
8455-210777-0066.wav                     | 2.2898     | they.
8455-210777-0068.wav                     | 2.6399     | your power.
8555-284447-0006.wav                     | 2.1923     | in.
8455-210777-0040.wav                     | 2.5895     | then,
8455-210777-0053.wav                     | 2.4442     | were i.
8555-284447-0015.wav                     | 1.9590     | they.
8555-284447-0009.wav                     | 2.3732     | morning.
8555-284447-0001.wav                     | 2.3152     | hold
8555-284447-0019.wav                     | 1.9990     | before.
8555-284447-0021.wav                     | 2.3964     | then they:
8555-284447-0007.wav                     | 2.5718     | therefore.
8555-284447-0020.wav                     | 2.3448     | the.
8555-284447-0012.wav                     | 2.4305     | the ca.
8555-284447-0008.wav                     | 2.5246     | rich je.
8555-284447-0005.wav                     | 2.0054     | the.
8555-284447-0017.wav                     | 2.3453     | when this.
8555-284447-0013.wav                     | 2.3059     | why you?
8555-284447-0004.wav                     | 2.3103     | as so.
8555-284447-0000.wav                     | 2.0748     | then,
8555-284447-0023.wav                     | 2.3018     | i could.
8555-284447-0016.wav                     | 2.6477     | fine.
8555-284447-0024.wav                     | 2.3143     | come and.
8555-284447-0002.wav                     | 2.0344     | i.
8555-284447-0003.wav                     | 2.4438     | but cap'.
8555-284447-0011.wav                     | 2.3996     | su.
8555-284447-0022.wav                     | 2.3561     | i had
8555-292519-0004.wav                     | 2.3382     | the.
8555-284447-0010.wav                     | 2.4237     | contro.
8555-292519-0002.wav                     | 2.6565     | ven.
8555-292519-0011.wav                     | 2.3841     | he.
8555-292519-0006.wav                     | 2.5703     | the ple.
8555-292519-0012.wav                     | 2.7105     | through the.
8555-292519-0010.wav                     | 2.9251     | old.
8555-292519-0013.wav                     | 2.4182     | that was.
8555-292519-0014.wav                     | 2.3141     | she.
8555-292519-0009.wav                     | 2.9552     | ho.
8555-292519-0008.wav                     | 2.3897     | over.
8555-292519-0001.wav                     | 2.3665     | gu.
8555-292519-0003.wav                     | 2.6968     | in.
8555-292519-0005.wav                     | 2.4236     | while
8555-284449-0004.wav                     | 2.2148     | since.
8555-292519-0015.wav                     | 2.1323     | he.
8555-292519-0000.wav                     | 2.6088     | bright.
8555-292519-0007.wav                     | 2.1334     | it.
8555-284449-0011.wav                     | 2.0835     | the.
8555-284449-0020.wav                     | 2.2764     | the com.
8555-284449-0002.wav                     | 2.3991     | at the.
8555-284449-0001.wav                     | 2.3560     | then,
8555-284449-0013.wav                     | 2.3516     | excu.
8555-284449-0016.wav                     | 2.2475     | as a.
8555-284449-0008.wav                     | 2.4778     | then she:
8555-284449-0000.wav                     | 2.0368     | so.
8555-284449-0014.wav                     | 2.3339     | the.
8555-284449-0010.wav                     | 1.9601     | it.
8555-284449-0009.wav                     | 2.1171     | you.
8555-284449-0015.wav                     | 2.8061     | i'll not.
8555-284449-0005.wav                     | 2.0382     | when.
8555-284449-0012.wav                     | 2.7797     | i will.
8555-284449-0003.wav                     | 2.3778     | when.
8555-284449-0007.wav                     | 2.3836     | now.
8555-284449-0017.wav                     | 2.4480     | when first.
8555-284449-0019.wav                     | 2.3366     | that.
8555-284449-0018.wav                     | 2.3901     | so.
3575-170457-0036.wav                     | 2.2447     | my.
8555-284449-0006.wav                     | 2.4420     | don't.
3575-170457-0018.wav                     | 2.5485     | sir.
3575-170457-0034.wav                     | 1.9960     | in.
3575-170457-0040.wav                     | 2.4208     | inde.
3575-170457-0049.wav                     | 2.3691     | this de.
3575-170457-0017.wav                     | 2.3212     | though.
3575-170457-0029.wav                     | 2.6195     | your letter.
3575-170457-0028.wav                     | 2.2589     | kes.
3575-170457-0044.wav                     | 2.3159     | after.
3575-170457-0004.wav                     | 2.3283     | we.
3575-170457-0027.wav                     | 2.3841     | i.
3575-170457-0048.wav                     | 2.3482     | he.
3575-170457-0003.wav                     | 2.0590     | sure.
3575-170457-0038.wav                     | 2.2850     | and.
3575-170457-0050.wav                     | 2.3145     | tab.
3575-170457-0041.wav                     | 2.2660     | she.
3575-170457-0052.wav                     | 2.2396     | she.
3575-170457-0021.wav                     | 2.2090     | i.
3575-170457-0047.wav                     | 2.3929     | tabby.
3575-170457-0055.wav                     | 2.2210     | still.
3575-170457-0025.wav                     | 2.1548     | again.
3575-170457-0042.wav                     | 2.2340     | unfor.
3575-170457-0051.wav                     | 2.0053     | at.
3575-170457-0020.wav                     | 2.0542     | i know.
3575-170457-0046.wav                     | 2.2594     | a.
3575-170457-0015.wav                     | 2.2332     | but,
3575-170457-0037.wav                     | 2.1381     | if ch.
3575-170457-0012.wav                     | 2.2164     | you.
3575-170457-0016.wav                     | 2.1563     | fare.
3575-170457-0026.wav                     | 2.4112     | p s.
3575-170457-0007.wav                     | 1.7681     | he.
3575-170457-0010.wav                     | 1.9314     | i.
3575-170457-0000.wav                     | 2.1279     | and.
3575-170457-0033.wav                     | 2.0293     | sat.
3575-170457-0056.wav                     | 1.7417     | i do.
3575-170457-0014.wav                     | 2.0088     | to.
3575-170457-0023.wav                     | 2.0257     | i.
3575-170457-0019.wav                     | 1.6211     | i.
3575-170457-0054.wav                     | 1.9925     | stu.
3575-170457-0031.wav                     | 1.9938     | on aug.
3575-170457-0045.wav                     | 1.5808     | i.
3575-170457-0006.wav                     | 2.1120     | her.
3575-170457-0011.wav                     | 1.9461     | but,
3575-170457-0013.wav                     | 1.8173     | the.
3575-170457-0032.wav                     | 1.8818     | come, come.
3575-170457-0043.wav                     | 2.2289     | however.
3575-170457-0009.wav                     | 1.7716     | ja.
3575-170457-0008.wav                     | 1.7053     | and.
3575-170457-0002.wav                     | 1.7746     | why,
3575-170457-0024.wav                     | 1.5951     | i.
3575-170457-0022.wav                     | 1.6072     | in the.
3575-170457-0030.wav                     | 1.6805     | of.
3575-170457-0053.wav                     | 1.3204     | but,
3575-170457-0001.wav                     | 1.5666     | why are we?
3575-170457-0005.wav                     | 1.4962     | she.
3575-170457-0039.wav                     | 1.4932     | the chri.
3575-170457-0035.wav                     | 1.3542     | i.
------------------------------------------------------------------------------------------
TTFT 测试完成
有效样本数: 2620
========================================
平均首字延迟 (Avg TTFT): 2.3160 s
中位数延迟 (P50):      2.3220 s
P90 延迟 (90%用户):    2.6280 s
P99 延迟 (极端情况):   3.0069 s
最小 / 最大:           0.9901 s / 4.4279 s
========================================
评价: 延迟较高，可能有明显的等待感。
