nohup: ignoring input
--------------------------------------------------
正在加载模型 medium.en (RTF 专项测试)...
模型加载完成。
--------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
6829-68769-0033           | 0.4559       | 4.02       | 0.1134  
6829-68769-0034           | 0.6693       | 6.05       | 0.1105  
6829-68769-0035           | 0.3369       | 2.75       | 0.1223  
6829-68769-0036           | 0.5647       | 5.55       | 0.1017  
6829-68769-0037           | 0.3066       | 2.53       | 0.1212  
6829-68769-0038           | 0.1997       | 2.50       | 0.0797  
6829-68769-0039           | 0.4328       | 4.04       | 0.1070  
6829-68769-0040           | 0.5158       | 4.77       | 0.1081  
6829-68769-0041           | 0.3010       | 2.66       | 0.1132  
6829-68769-0042           | 0.2136       | 2.17       | 0.0982  
6829-68769-0043           | 0.2143       | 2.59       | 0.0828  
6829-68769-0044           | 0.3118       | 3.23       | 0.0967  
6829-68769-0045           | 0.2151       | 2.13       | 0.1008  
6829-68769-0046           | 0.3198       | 2.57       | 0.1244  
6829-68769-0047           | 0.3103       | 2.33       | 0.1335  
6829-68769-0048           | 0.6290       | 6.50       | 0.0968  
6829-68769-0049           | 0.8395       | 7.40       | 0.1134  
6829-68769-0050           | 0.2910       | 2.92       | 0.0998  
6829-68769-0051           | 0.4247       | 3.54       | 0.1198  
6829-68769-0052           | 0.5187       | 4.60       | 0.1128  
6829-68769-0053           | 0.8478       | 6.36       | 0.1333  
1089-134691-0000          | 0.2039       | 2.08       | 0.0978  
1089-134691-0001          | 0.5355       | 5.42       | 0.0989  
1089-134691-0002          | 1.1652       | 11.60      | 0.1004  
1089-134691-0003          | 0.1939       | 2.17       | 0.0892  
1089-134691-0004          | 0.5091       | 5.18       | 0.0984  
1089-134691-0005          | 0.5194       | 5.36       | 0.0969  
1089-134691-0006          | 0.6332       | 5.89       | 0.1074  
1089-134691-0007          | 0.3319       | 3.44       | 0.0965  
1089-134691-0008          | 1.5713       | 14.98      | 0.1049  
1089-134691-0009          | 3.1236       | 20.05      | 0.1558  
1089-134691-0010          | 0.3056       | 3.19       | 0.0956  
1089-134691-0011          | 2.0913       | 20.01      | 0.1045  
1089-134691-0012          | 1.5970       | 15.03      | 0.1063  
1089-134691-0013          | 1.7026       | 16.33      | 0.1043  
1089-134691-0014          | 0.5290       | 4.75       | 0.1113  
1089-134691-0015          | 0.2024       | 3.40       | 0.0596  
1089-134691-0016          | 0.9375       | 9.06       | 0.1035  
1089-134691-0017          | 1.2061       | 11.70      | 0.1031  
1089-134691-0018          | 0.2812       | 3.09       | 0.0910  
1089-134691-0019          | 0.3085       | 3.15       | 0.0978  
1089-134691-0020          | 0.4151       | 3.99       | 0.1040  
1089-134691-0021          | 1.3604       | 13.37      | 0.1017  
1089-134691-0022          | 0.5390       | 5.63       | 0.0957  
1089-134691-0023          | 0.8274       | 7.74       | 0.1070  
1089-134691-0024          | 0.2021       | 2.21       | 0.0912  
1089-134691-0025          | 0.8340       | 8.01       | 0.1042  
1089-134686-0000          | 1.1009       | 10.44      | 0.1055  
1089-134686-0001          | 0.3194       | 3.27       | 0.0975  
1089-134686-0002          | 0.6634       | 6.62       | 0.1001  
1089-134686-0003          | 0.3042       | 2.68       | 0.1135  
1089-134686-0004          | 0.6340       | 5.22       | 0.1216  
1089-134686-0005          | 0.9521       | 9.63       | 0.0988  
1089-134686-0006          | 2.1370       | 10.55      | 0.2025  
1089-134686-0007          | 0.4094       | 4.28       | 0.0958  
1089-134686-0008          | 1.7833       | 6.73       | 0.2650  
1089-134686-0009          | 1.1767       | 10.57      | 0.1113  
1089-134686-0010          | 0.5367       | 4.41       | 0.1218  
1089-134686-0011          | 1.3807       | 12.45      | 0.1109  
1089-134686-0012          | 1.2598       | 11.64      | 0.1082  
1089-134686-0013          | 0.8286       | 7.92       | 0.1047  
1089-134686-0014          | 1.3685       | 2.23       | 0.6150  
1089-134686-0015          | 0.6791       | 5.82       | 0.1168  
1089-134686-0016          | 0.3366       | 3.54       | 0.0951  
1089-134686-0017          | 0.9589       | 8.87       | 0.1081  
1089-134686-0018          | 1.5442       | 15.72      | 0.0982  
1089-134686-0019          | 1.5544       | 13.89      | 0.1119  
1089-134686-0020          | 2.9420       | 16.79      | 0.1752  
1089-134686-0021          | 0.7058       | 6.55       | 0.1078  
1089-134686-0022          | 1.1635       | 11.18      | 0.1041  
1089-134686-0023          | 1.3746       | 13.28      | 0.1035  
1089-134686-0024          | 1.1624       | 11.65      | 0.0997  
1089-134686-0025          | 0.6471       | 6.61       | 0.0979  
1089-134686-0026          | 0.4218       | 4.01       | 0.1052  
1089-134686-0027          | 0.3295       | 2.71       | 0.1216  
1089-134686-0028          | 0.8589       | 7.83       | 0.1097  
1089-134686-0029          | 0.5023       | 4.67       | 0.1076  
1089-134686-0030          | 0.2988       | 2.71       | 0.1101  
1089-134686-0031          | 0.6196       | 6.62       | 0.0937  
1089-134686-0032          | 0.4130       | 4.09       | 0.1010  
1089-134686-0033          | 0.3998       | 3.33       | 0.1201  
1089-134686-0034          | 0.6167       | 5.81       | 0.1061  
1089-134686-0035          | 0.3077       | 3.44       | 0.0893  
1089-134686-0036          | 0.4158       | 3.25       | 0.1279  
1089-134686-0037          | 0.5687       | 5.21       | 0.1092  
8224-274381-0000          | 1.7543       | 17.74      | 0.0989  
8224-274381-0001          | 3.6159       | 22.45      | 0.1611  
8224-274381-0002          | 2.5167       | 24.54      | 0.1026  
8224-274381-0003          | 1.3010       | 13.09      | 0.0994  
8224-274381-0004          | 2.1531       | 21.25      | 0.1013  
8224-274381-0005          | 2.6982       | 26.16      | 0.1031  
8224-274381-0006          | 1.7375       | 16.98      | 0.1023  
8224-274381-0007          | 1.0122       | 10.09      | 0.1004  
8224-274381-0008          | 2.1416       | 20.98      | 0.1021  
8224-274381-0009          | 2.9035       | 28.41      | 0.1022  
8224-274381-0010          | 2.4439       | 13.62      | 0.1794  
8224-274381-0011          | 0.6024       | 6.48       | 0.0930  
8224-274381-0012          | 2.0720       | 19.89      | 0.1042  
8224-274381-0013          | 1.5244       | 13.61      | 0.1120  
8224-274381-0014          | 1.8439       | 17.88      | 0.1031  
8224-274381-0015          | 1.2928       | 12.65      | 0.1022  
8224-274381-0016          | 2.7825       | 27.52      | 0.1011  
8224-274381-0017          | 1.8058       | 17.82      | 0.1013  
8224-274384-0000          | 0.7278       | 7.61       | 0.0957  
8224-274384-0001          | 1.9817       | 20.33      | 0.0975  
8224-274384-0002          | 0.9995       | 9.81       | 0.1018  
8224-274384-0003          | 0.4058       | 3.87       | 0.1049  
8224-274384-0004          | 2.0497       | 20.64      | 0.0993  
8224-274384-0005          | 0.9151       | 8.74       | 0.1046  
8224-274384-0006          | 0.6011       | 6.81       | 0.0883  
8224-274384-0007          | 0.6071       | 6.23       | 0.0975  
8224-274384-0008          | 1.3245       | 13.42      | 0.0987  
8224-274384-0009          | 0.4934       | 4.80       | 0.1027  
8224-274384-0010          | 1.4689       | 14.60      | 0.1006  
8224-274384-0011          | 2.1745       | 22.36      | 0.0973  
8224-274384-0012          | 1.9048       | 18.73      | 0.1017  
8224-274384-0013          | 0.5070       | 5.44       | 0.0932  
2300-131720-0000          | 0.5267       | 5.08       | 0.1037  
2300-131720-0001          | 1.5585       | 14.63      | 0.1065  
2300-131720-0002          | 1.3803       | 13.12      | 0.1052  
2300-131720-0003          | 1.6150       | 16.76      | 0.0964  
2300-131720-0004          | 1.9897       | 19.91      | 0.0999  
2300-131720-0005          | 0.7037       | 6.90       | 0.1020  
2300-131720-0006          | 0.4054       | 4.12       | 0.0984  
2300-131720-0007          | 1.4394       | 13.45      | 0.1071  
2300-131720-0008          | 0.9131       | 9.12       | 0.1001  
2300-131720-0009          | 1.1109       | 9.61       | 0.1157  
2300-131720-0010          | 1.1395       | 10.82      | 0.1053  
2300-131720-0011          | 1.6751       | 15.88      | 0.1055  
2300-131720-0012          | 1.1199       | 11.14      | 0.1005  
2300-131720-0013          | 1.4458       | 13.89      | 0.1041  
2300-131720-0014          | 0.4398       | 3.75       | 0.1173  
2300-131720-0015          | 0.9159       | 8.88       | 0.1032  
2300-131720-0016          | 2.1055       | 20.02      | 0.1052  
2300-131720-0017          | 2.0266       | 19.91      | 0.1018  
2300-131720-0018          | 1.2732       | 12.54      | 0.1015  
2300-131720-0019          | 1.5471       | 14.82      | 0.1044  
2300-131720-0020          | 1.0236       | 10.35      | 0.0989  
2300-131720-0021          | 2.2075       | 10.95      | 0.2016  
2300-131720-0022          | 1.5368       | 13.66      | 0.1125  
2300-131720-0023          | 1.1581       | 11.06      | 0.1047  
2300-131720-0024          | 0.5249       | 4.77       | 0.1100  
2300-131720-0025          | 1.5539       | 15.28      | 0.1017  
2300-131720-0026          | 1.8794       | 17.59      | 0.1068  
2300-131720-0027          | 1.0359       | 8.62       | 0.1202  
2300-131720-0028          | 2.6735       | 25.94      | 0.1031  
2300-131720-0029          | 0.6199       | 6.42       | 0.0965  
2300-131720-0030          | 1.0623       | 9.98       | 0.1064  
2300-131720-0031          | 1.7733       | 16.59      | 0.1069  
2300-131720-0032          | 1.1213       | 11.69      | 0.0959  
2300-131720-0033          | 1.8283       | 17.61      | 0.1039  
2300-131720-0034          | 1.0237       | 8.61       | 0.1190  
2300-131720-0035          | 2.5625       | 25.49      | 0.1005  
2300-131720-0036          | 0.7062       | 7.08       | 0.0997  
2300-131720-0037          | 0.8534       | 7.96       | 0.1071  
2300-131720-0038          | 0.5371       | 5.61       | 0.0957  
2300-131720-0039          | 0.1993       | 2.38       | 0.0836  
2300-131720-0040          | 0.5623       | 5.46       | 0.1031  
2300-131720-0041          | 0.4144       | 3.75       | 0.1105  
1320-122612-0000          | 1.3988       | 13.48      | 0.1038  
1320-122612-0001          | 0.9741       | 9.52       | 0.1023  
1320-122612-0002          | 0.9001       | 7.46       | 0.1207  
1320-122612-0003          | 1.0555       | 9.87       | 0.1070  
1320-122612-0004          | 0.6545       | 6.42       | 0.1019  
1320-122612-0005          | 0.6879       | 5.92       | 0.1163  
1320-122612-0006          | 0.5214       | 4.84       | 0.1076  
1320-122612-0007          | 0.5387       | 5.54       | 0.0972  
1320-122612-0008          | 0.8428       | 7.88       | 0.1070  
1320-122612-0009          | 0.4209       | 3.88       | 0.1085  
1320-122612-0010          | 2.0834       | 10.20      | 0.2044  
1320-122612-0011          | 1.5179       | 13.70      | 0.1108  
1320-122612-0012          | 1.0487       | 10.49      | 0.1000  
1320-122612-0013          | 0.7598       | 6.55       | 0.1160  
1320-122612-0014          | 0.5103       | 3.52       | 0.1452  
1320-122612-0015          | 0.6761       | 6.38       | 0.1059  
1320-122612-0016          | 0.4101       | 3.49       | 0.1175  
1320-122617-0000          | 0.8295       | 7.83       | 0.1059  
1320-122617-0001          | 1.5017       | 14.05      | 0.1068  
1320-122617-0002          | 2.6215       | 13.59      | 0.1930  
1320-122617-0003          | 0.6452       | 6.29       | 0.1027  
1320-122617-0004          | 1.2827       | 12.26      | 0.1046  
1320-122617-0005          | 0.5276       | 4.40       | 0.1199  
1320-122617-0006          | 0.6311       | 5.66       | 0.1116  
1320-122617-0007          | 1.9664       | 18.52      | 0.1061  
1320-122617-0008          | 0.4452       | 4.18       | 0.1064  
1320-122617-0009          | 0.7751       | 7.71       | 0.1006  
1320-122617-0010          | 1.0768       | 10.00      | 0.1077  
1320-122617-0011          | 1.0619       | 9.76       | 0.1088  
1320-122617-0012          | 0.7349       | 7.59       | 0.0968  
1320-122617-0013          | 1.1337       | 10.76      | 0.1054  
1320-122617-0014          | 0.5163       | 4.90       | 0.1054  
1320-122617-0015          | 0.5302       | 5.12       | 0.1035  
1320-122617-0016          | 1.0402       | 10.09      | 0.1031  
1320-122617-0017          | 0.6455       | 5.66       | 0.1141  
1320-122617-0018          | 1.0867       | 9.70       | 0.1121  
1320-122617-0019          | 0.8468       | 8.23       | 0.1029  
1320-122617-0020          | 0.9261       | 8.89       | 0.1041  
1320-122617-0021          | 0.5406       | 5.33       | 0.1013  
1320-122617-0022          | 0.4347       | 3.85       | 0.1128  
1320-122617-0023          | 0.8598       | 7.82       | 0.1100  
1320-122617-0024          | 0.7651       | 7.55       | 0.1013  
1320-122617-0025          | 0.6702       | 6.36       | 0.1054  
1320-122617-0026          | 0.5529       | 5.22       | 0.1058  
1320-122617-0027          | 0.6446       | 5.69       | 0.1133  
1320-122617-0028          | 1.7372       | 15.99      | 0.1086  
1320-122617-0029          | 0.9163       | 7.88       | 0.1164  
1320-122617-0030          | 0.4193       | 3.98       | 0.1053  
1320-122617-0031          | 0.6340       | 6.29       | 0.1009  
1320-122617-0032          | 1.2116       | 11.28      | 0.1074  
1320-122617-0033          | 1.1379       | 11.04      | 0.1030  
1320-122617-0034          | 1.1041       | 9.48       | 0.1164  
1320-122617-0035          | 4.0310       | 18.22      | 0.2212  
1320-122617-0036          | 1.2293       | 12.37      | 0.0994  
1320-122617-0037          | 0.8494       | 7.18       | 0.1183  
1320-122617-0038          | 0.2164       | 2.24       | 0.0966  
1320-122617-0039          | 0.7578       | 7.05       | 0.1074  
1320-122617-0040          | 0.9060       | 7.97       | 0.1136  
1320-122617-0041          | 0.4433       | 4.15       | 0.1068  
3729-6852-0000            | 1.1451       | 11.17      | 0.1025  
3729-6852-0001            | 1.2015       | 12.20      | 0.0985  
3729-6852-0002            | 1.0400       | 8.78       | 0.1185  
3729-6852-0003            | 2.2108       | 21.48      | 0.1029  
3729-6852-0004            | 1.5497       | 16.46      | 0.0941  
3729-6852-0005            | 1.6438       | 18.54      | 0.0887  
3729-6852-0006            | 2.5051       | 23.74      | 0.1055  
3729-6852-0007            | 1.2728       | 12.49      | 0.1019  
3729-6852-0008            | 3.4882       | 23.86      | 0.1462  
3729-6852-0009            | 1.7595       | 18.31      | 0.0961  
3729-6852-0010            | 0.1990       | 2.75       | 0.0722  
3729-6852-0011            | 0.7122       | 7.37       | 0.0966  
3729-6852-0012            | 0.3013       | 2.86       | 0.1054  
3729-6852-0013            | 0.1968       | 3.30       | 0.0596  
3729-6852-0014            | 0.5038       | 5.71       | 0.0882  
3729-6852-0015            | 0.1885       | 2.61       | 0.0722  
3729-6852-0016            | 0.4021       | 4.20       | 0.0959  
3729-6852-0017            | 1.6707       | 17.99      | 0.0929  
3729-6852-0018            | 0.6139       | 6.21       | 0.0989  
3729-6852-0019            | 0.3192       | 3.31       | 0.0966  
3729-6852-0020            | 1.4179       | 13.21      | 0.1073  
3729-6852-0021            | 0.3072       | 2.96       | 0.1038  
3729-6852-0022            | 0.8376       | 8.31       | 0.1007  
3729-6852-0023            | 0.8682       | 8.19       | 0.1061  
3729-6852-0024            | 0.6407       | 5.51       | 0.1162  
3729-6852-0025            | 0.3037       | 3.00       | 0.1012  
3729-6852-0026            | 0.5422       | 4.69       | 0.1156  
3729-6852-0027            | 0.2930       | 3.00       | 0.0977  
3729-6852-0028            | 0.4296       | 5.26       | 0.0816  
3729-6852-0029            | 0.8739       | 8.61       | 0.1016  
3729-6852-0030            | 0.2081       | 2.84       | 0.0733  
3729-6852-0031            | 0.4061       | 4.40       | 0.0923  
3729-6852-0032            | 1.3721       | 13.64      | 0.1006  
3729-6852-0033            | 2.6949       | 28.57      | 0.0943  
3729-6852-0034            | 1.8471       | 18.89      | 0.0978  
3729-6852-0035            | 2.0284       | 20.65      | 0.0982  
3729-6852-0036            | 0.4890       | 5.24       | 0.0933  
3729-6852-0037            | 0.6222       | 5.89       | 0.1056  
3729-6852-0038            | 0.6108       | 5.77       | 0.1059  
3729-6852-0039            | 0.9466       | 8.82       | 0.1073  
3729-6852-0040            | 0.9327       | 10.66      | 0.0875  
3729-6852-0041            | 1.1322       | 10.89      | 0.1039  
3729-6852-0042            | 1.5528       | 15.16      | 0.1024  
3729-6852-0043            | 0.4149       | 4.21       | 0.0987  
3729-6852-0044            | 0.6489       | 6.98       | 0.0930  
3729-6852-0045            | 2.1887       | 20.38      | 0.1074  
3729-6852-0046            | 1.2691       | 12.61      | 0.1007  
1188-133604-0000          | 1.7832       | 10.72      | 0.1663  
1188-133604-0001          | 0.7378       | 9.04       | 0.0816  
1188-133604-0002          | 1.8544       | 17.96      | 0.1033  
1188-133604-0003          | 1.0782       | 12.61      | 0.0855  
1188-133604-0004          | 1.1002       | 10.65      | 0.1033  
1188-133604-0005          | 1.9378       | 8.56       | 0.2264  
1188-133604-0006          | 0.2222       | 2.40       | 0.0926  
1188-133604-0007          | 1.4620       | 14.24      | 0.1027  
1188-133604-0008          | 1.9895       | 20.75      | 0.0959  
1188-133604-0009          | 2.3147       | 23.06      | 0.1004  
1188-133604-0010          | 0.6274       | 6.09       | 0.1029  
1188-133604-0011          | 1.6128       | 15.19      | 0.1062  
1188-133604-0012          | 2.5169       | 14.65      | 0.1718  
1188-133604-0013          | 0.3261       | 3.02       | 0.1080  
1188-133604-0014          | 0.4097       | 4.39       | 0.0933  
1188-133604-0015          | 1.6061       | 16.09      | 0.0999  
1188-133604-0016          | 1.6190       | 16.59      | 0.0976  
1188-133604-0017          | 0.5290       | 4.62       | 0.1146  
1188-133604-0018          | 1.1547       | 11.55      | 0.1000  
1188-133604-0019          | 1.3488       | 13.93      | 0.0968  
1188-133604-0020          | 1.0410       | 10.26      | 0.1015  
1188-133604-0021          | 1.6477       | 14.02      | 0.1175  
1188-133604-0022          | 1.1916       | 9.63       | 0.1237  
1188-133604-0023          | 2.3134       | 23.67      | 0.0977  
1188-133604-0024          | 1.6597       | 15.24      | 0.1089  
1188-133604-0025          | 0.7665       | 7.45       | 0.1029  
1188-133604-0026          | 2.1102       | 20.12      | 0.1049  
1188-133604-0027          | 1.1338       | 11.24      | 0.1008  
1188-133604-0028          | 2.5008       | 19.00      | 0.1316  
1188-133604-0029          | 0.4093       | 3.71       | 0.1105  
1188-133604-0030          | 0.2040       | 1.92       | 0.1065  
1188-133604-0031          | 0.4763       | 4.25       | 0.1121  
1188-133604-0032          | 1.0615       | 10.98      | 0.0966  
1188-133604-0033          | 0.6117       | 6.62       | 0.0923  
1188-133604-0034          | 2.1004       | 20.91      | 0.1005  
1188-133604-0035          | 0.2901       | 2.92       | 0.0992  
1188-133604-0036          | 0.8043       | 7.97       | 0.1009  
1188-133604-0037          | 1.4758       | 14.51      | 0.1017  
1188-133604-0038          | 2.6804       | 5.37       | 0.4996  
1188-133604-0039          | 0.8567       | 6.62       | 0.1293  
1188-133604-0040          | 0.3842       | 3.23       | 0.1189  
1188-133604-0041          | 1.0290       | 10.07      | 0.1022  
1188-133604-0042          | 0.3063       | 2.66       | 0.1152  
1188-133604-0043          | 0.6273       | 4.88       | 0.1284  
1188-133604-0044          | 1.8344       | 18.55      | 0.0989  
7127-75947-0000           | 1.8759       | 17.97      | 0.1044  
7127-75947-0001           | 0.7422       | 6.64       | 0.1118  
7127-75947-0002           | 0.3118       | 3.23       | 0.0964  
7127-75947-0003           | 0.6322       | 5.98       | 0.1057  
7127-75947-0004           | 0.1952       | 1.91       | 0.1024  
7127-75947-0005           | 0.2092       | 2.15       | 0.0976  
7127-75947-0006           | 0.2125       | 3.31       | 0.0642  
7127-75947-0007           | 0.5287       | 5.46       | 0.0968  
7127-75947-0008           | 0.4023       | 4.16       | 0.0968  
7127-75947-0009           | 3.4297       | 22.84      | 0.1502  
7127-75947-0010           | 0.9772       | 8.87       | 0.1102  
7127-75947-0011           | 0.4056       | 3.62       | 0.1120  
7127-75947-0012           | 0.1869       | 1.69       | 0.1109  
7127-75947-0013           | 0.4938       | 5.04       | 0.0979  
7127-75947-0014           | 1.0260       | 10.12      | 0.1014  
7127-75947-0015           | 0.6557       | 6.26       | 0.1047  
7127-75947-0016           | 0.7248       | 7.48       | 0.0969  
7127-75947-0017           | 0.3287       | 2.67       | 0.1233  
7127-75947-0018           | 0.4104       | 4.04       | 0.1016  
7127-75947-0019           | 0.2935       | 3.88       | 0.0757  
7127-75947-0020           | 0.2072       | 2.17       | 0.0952  
7127-75947-0021           | 0.4083       | 4.00       | 0.1022  
7127-75947-0022           | 1.1591       | 12.35      | 0.0939  
7127-75947-0023           | 0.5532       | 5.11       | 0.1083  
7127-75947-0024           | 0.7555       | 7.33       | 0.1031  
7127-75947-0025           | 0.6125       | 5.57       | 0.1100  
7127-75947-0026           | 0.7518       | 6.55       | 0.1147  
7127-75947-0027           | 0.8555       | 8.09       | 0.1057  
7127-75947-0028           | 0.7234       | 7.46       | 0.0970  
7127-75947-0029           | 1.5681       | 5.29       | 0.2967  
7127-75947-0030           | 0.3053       | 2.76       | 0.1106  
7127-75947-0031           | 0.2121       | 1.92       | 0.1104  
7127-75947-0032           | 0.5045       | 4.75       | 0.1063  
7127-75947-0033           | 0.8458       | 8.87       | 0.0954  
7127-75947-0034           | 0.3237       | 2.96       | 0.1092  
7127-75947-0035           | 0.5193       | 4.42       | 0.1176  
7127-75947-0036           | 0.1979       | 2.44       | 0.0811  
7127-75947-0037           | 0.9648       | 8.82       | 0.1093  
7127-75947-0038           | 1.2250       | 11.26      | 0.1088  
7127-75947-0039           | 1.0561       | 10.07      | 0.1049  
7127-75947-0040           | 3.2330       | 13.79      | 0.2344  
7127-75946-0000           | 3.1285       | 19.48      | 0.1606  
7127-75946-0001           | 0.1978       | 2.17       | 0.0911  
7127-75946-0002           | 1.4425       | 13.19      | 0.1094  
7127-75946-0003           | 0.5627       | 4.81       | 0.1170  
7127-75946-0004           | 0.5133       | 4.49       | 0.1143  
7127-75946-0005           | 0.2218       | 2.67       | 0.0831  
7127-75946-0006           | 0.9626       | 7.98       | 0.1206  
7127-75946-0007           | 0.5001       | 4.75       | 0.1052  
7127-75946-0008           | 0.4097       | 4.46       | 0.0919  
7127-75946-0009           | 0.4949       | 4.72       | 0.1048  
7127-75946-0010           | 0.3969       | 3.60       | 0.1102  
7127-75946-0011           | 0.2976       | 3.17       | 0.0939  
7127-75946-0012           | 1.0077       | 9.87       | 0.1021  
7127-75946-0013           | 1.3454       | 8.58       | 0.1568  
7127-75946-0014           | 1.0259       | 10.18      | 0.1008  
7127-75946-0015           | 0.7025       | 7.51       | 0.0935  
7127-75946-0016           | 2.2061       | 11.21      | 0.1968  
7127-75946-0017           | 1.2318       | 12.33      | 0.0999  
7127-75946-0018           | 0.9225       | 9.14       | 0.1009  
7127-75946-0019           | 0.1991       | 2.63       | 0.0756  
7127-75946-0020           | 0.6320       | 6.52       | 0.0969  
7127-75946-0021           | 0.3144       | 3.35       | 0.0937  
7127-75946-0022           | 1.1364       | 10.94      | 0.1039  
7127-75946-0023           | 0.3938       | 3.75       | 0.1052  
7127-75946-0024           | 0.5136       | 5.09       | 0.1009  
7127-75946-0025           | 0.4009       | 3.96       | 0.1012  
7127-75946-0026           | 2.0414       | 20.15      | 0.1013  
7127-75946-0027           | 1.0384       | 9.68       | 0.1073  
7127-75946-0028           | 1.7140       | 16.07      | 0.1066  
7127-75946-0029           | 0.9181       | 9.29       | 0.0989  
4507-16021-0000           | 0.1932       | 2.59       | 0.0746  
4507-16021-0001           | 1.0804       | 11.32      | 0.0954  
4507-16021-0002           | 0.3072       | 3.19       | 0.0965  
4507-16021-0003           | 0.4860       | 4.89       | 0.0993  
4507-16021-0004           | 0.1965       | 2.13       | 0.0920  
4507-16021-0005           | 0.4021       | 4.21       | 0.0955  
4507-16021-0006           | 0.1990       | 2.11       | 0.0943  
4507-16021-0007           | 0.2919       | 2.63       | 0.1110  
4507-16021-0008           | 0.3931       | 3.59       | 0.1095  
4507-16021-0009           | 1.1263       | 11.30      | 0.0996  
4507-16021-0010           | 1.4623       | 15.16      | 0.0964  
4507-16021-0011           | 0.4829       | 5.62       | 0.0860  
4507-16021-0012           | 0.2978       | 2.73       | 0.1089  
4507-16021-0013           | 1.0476       | 10.44      | 0.1003  
4507-16021-0014           | 0.5617       | 6.12       | 0.0919  
4507-16021-0015           | 0.3980       | 3.86       | 0.1031  
4507-16021-0016           | 1.7840       | 17.27      | 0.1033  
4507-16021-0017           | 2.0298       | 10.59      | 0.1918  
4507-16021-0018           | 0.2976       | 3.38       | 0.0882  
4507-16021-0019           | 0.3339       | 2.93       | 0.1140  
4507-16021-0020           | 2.1911       | 22.50      | 0.0974  
4507-16021-0021           | 1.4453       | 14.48      | 0.0998  
4507-16021-0022           | 0.6030       | 6.20       | 0.0973  
4507-16021-0023           | 1.2050       | 12.07      | 0.0998  
4507-16021-0024           | 0.4912       | 5.14       | 0.0956  
4507-16021-0025           | 0.8861       | 9.21       | 0.0962  
4507-16021-0026           | 3.1915       | 31.61      | 0.1009  
4507-16021-0027           | 0.2032       | 2.00       | 0.1018  
4507-16021-0028           | 0.3165       | 3.27       | 0.0969  
4507-16021-0029           | 0.3918       | 3.87       | 0.1012  
4507-16021-0030           | 2.6354       | 14.79      | 0.1782  
4507-16021-0031           | 1.4088       | 14.31      | 0.0984  
4507-16021-0032           | 2.7873       | 28.09      | 0.0992  
4507-16021-0033           | 0.5214       | 5.54       | 0.0940  
4507-16021-0034           | 1.1162       | 11.27      | 0.0990  
4507-16021-0035           | 1.7475       | 7.54       | 0.2319  
4507-16021-0036           | 0.4790       | 5.43       | 0.0881  
4507-16021-0037           | 0.5862       | 5.35       | 0.1096  
4507-16021-0038           | 0.2985       | 3.88       | 0.0768  
4507-16021-0039           | 1.4703       | 15.42      | 0.0954  
4507-16021-0040           | 0.3030       | 3.92       | 0.0772  
4507-16021-0041           | 0.3091       | 2.98       | 0.1039  
4507-16021-0042           | 1.1770       | 10.38      | 0.1134  
4507-16021-0043           | 0.3935       | 3.99       | 0.0986  
4507-16021-0044           | 0.1990       | 2.19       | 0.0909  
4507-16021-0045           | 0.4555       | 4.89       | 0.0931  
4507-16021-0046           | 1.6065       | 4.59       | 0.3500  
4507-16021-0047           | 3.4515       | 34.95      | 0.0987  
4507-16021-0048           | 0.5065       | 5.21       | 0.0971  
4507-16021-0049           | 0.5888       | 5.91       | 0.0996  
4507-16021-0050           | 0.4049       | 3.90       | 0.1040  
4507-16021-0051           | 0.5917       | 6.17       | 0.0959  
4507-16021-0052           | 0.5711       | 6.28       | 0.0910  
4507-16021-0053           | 0.8100       | 8.10       | 0.1001  
4507-16021-0054           | 0.3976       | 4.32       | 0.0921  
4507-16021-0055           | 0.6968       | 7.22       | 0.0964  
4507-16021-0056           | 0.5954       | 6.34       | 0.0938  
4507-16021-0057           | 0.4114       | 4.61       | 0.0892  
4507-16021-0058           | 0.3175       | 3.11       | 0.1021  
4507-16021-0059           | 0.5837       | 6.21       | 0.0941  
6930-81414-0000           | 1.2988       | 12.89      | 0.1007  
6930-81414-0001           | 1.7301       | 17.48      | 0.0990  
6930-81414-0002           | 0.3175       | 3.31       | 0.0961  
6930-81414-0003           | 0.4137       | 3.29       | 0.1255  
6930-81414-0004           | 1.0315       | 9.56       | 0.1079  
6930-81414-0005           | 0.1907       | 1.81       | 0.1051  
6930-81414-0006           | 0.6956       | 6.80       | 0.1023  
6930-81414-0007           | 0.4935       | 4.37       | 0.1130  
6930-81414-0008           | 0.6237       | 6.05       | 0.1030  
6930-81414-0009           | 1.2027       | 12.02      | 0.1001  
6930-81414-0010           | 0.3865       | 3.83       | 0.1008  
6930-81414-0011           | 0.4834       | 4.70       | 0.1028  
6930-81414-0012           | 0.4952       | 4.43       | 0.1118  
6930-81414-0013           | 0.7679       | 7.33       | 0.1048  
6930-81414-0014           | 1.6968       | 7.41       | 0.2290  
6930-81414-0015           | 0.4069       | 3.73       | 0.1091  
6930-81414-0016           | 0.2034       | 2.16       | 0.0942  
6930-81414-0017           | 0.2213       | 2.34       | 0.0946  
6930-81414-0018           | 0.2880       | 2.93       | 0.0983  
6930-81414-0019           | 0.4242       | 3.38       | 0.1255  
6930-81414-0020           | 0.5136       | 5.00       | 0.1027  
6930-81414-0021           | 0.2927       | 3.23       | 0.0908  
