nohup: ignoring input
-----------------------------------------------------------------
模式: 并行处理 (Threads=9)
正在加载模型 medium.en ...
模型加载完成。
-----------------------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
6829-68769-0021           | 7.1859       | 7.89       | 0.9102  
6829-68769-0030           | 4.2812       | 4.91       | 0.8719  
6829-68769-0035           | 2.6939       | 2.75       | 0.9778  
6829-68769-0038           | 1.8057       | 2.50       | 0.7208  
6829-68769-0037           | 2.7291       | 2.53       | 1.0787  
6829-68769-0033           | 3.5654       | 4.02       | 0.8869  
6829-68769-0031           | 5.5787       | 5.55       | 1.0043  
6829-68769-0032           | 5.3871       | 5.72       | 0.9418  
6829-68769-0036           | 4.5397       | 5.55       | 0.8172  
6829-68769-0042           | 1.8247       | 2.17       | 0.8390  
6829-68769-0043           | 1.8289       | 2.59       | 0.7061  
6829-68769-0034           | 5.3939       | 6.05       | 0.8908  
6829-68769-0041           | 2.7046       | 2.66       | 1.0168  
6829-68769-0039           | 3.5811       | 4.04       | 0.8853  
6829-68769-0045           | 1.7526       | 2.13       | 0.8209  
6829-68769-0040           | 4.4587       | 4.77       | 0.9347  
6829-68769-0044           | 2.6263       | 3.23       | 0.8144  
6829-68769-0046           | 2.6097       | 2.57       | 1.0154  
6829-68769-0047           | 2.5860       | 2.33       | 1.1123  
6829-68769-0050           | 2.5764       | 2.92       | 0.8839  
1089-134691-0000          | 1.7290       | 2.08       | 0.8293  
6829-68769-0051           | 3.4575       | 3.54       | 0.9753  
1089-134691-0003          | 1.7385       | 2.17       | 0.7993  
6829-68769-0048           | 5.1928       | 6.50       | 0.7995  
6829-68769-0052           | 4.3124       | 4.60       | 0.9375  
1089-134691-0001          | 4.3066       | 5.42       | 0.7953  
6829-68769-0049           | 6.9147       | 7.40       | 0.9344  
1089-134691-0007          | 2.6127       | 3.44       | 0.7595  
6829-68769-0053           | 6.1812       | 6.36       | 0.9719  
1089-134691-0004          | 4.4454       | 5.18       | 0.8590  
1089-134691-0005          | 4.4581       | 5.36       | 0.8317  
1089-134691-0010          | 2.7369       | 3.19       | 0.8566  
1089-134691-0006          | 5.3322       | 5.89       | 0.9045  
1089-134691-0015          | 1.7376       | 3.40       | 0.5118  
1089-134691-0002          | 9.6775       | 11.60      | 0.8343  
1089-134691-0014          | 4.3156       | 4.75       | 0.9076  
1089-134691-0018          | 2.5685       | 3.09       | 0.8312  
1089-134691-0019          | 3.8450       | 3.15       | 1.2187  
1089-134691-0016          | 8.7893       | 9.06       | 0.9701  
1089-134691-0020          | 4.4847       | 3.99       | 1.1240  
1089-134691-0008          | 14.1554      | 14.98      | 0.9446  
1089-134691-0024          | 1.8223       | 2.21       | 0.8227  
1089-134691-0012          | 14.0979      | 15.03      | 0.9380  
1089-134691-0017          | 11.5060      | 11.70      | 0.9838  
1089-134691-0013          | 14.7919      | 16.33      | 0.9058  
1089-134691-0022          | 4.2637       | 5.63       | 0.7566  
1089-134691-0009          | 17.6978      | 20.05      | 0.8825  
1089-134691-0023          | 6.1875       | 7.74       | 0.7999  
1089-134686-0001          | 2.6006       | 3.27       | 0.7941  
1089-134686-0003          | 2.6012       | 2.68       | 0.9706  
1089-134691-0011          | 18.5431      | 20.01      | 0.9267  
1089-134686-0002          | 5.2350       | 6.62       | 0.7902  
1089-134691-0025          | 6.9605       | 8.01       | 0.8695  
1089-134691-0021          | 11.5658      | 13.37      | 0.8651  
1089-134686-0007          | 4.5552       | 4.28       | 1.0655  
1089-134686-0004          | 6.3330       | 5.22       | 1.2144  
1089-134686-0000          | 10.8866      | 10.44      | 1.0433  
1089-134686-0008          | 9.3707       | 6.73       | 1.3924  
1089-134686-0010          | 7.6904       | 4.41       | 1.7458  
1089-134686-0005          | 11.1859      | 9.63       | 1.1610  
1089-134686-0014          | 3.9102       | 2.23       | 1.7574  
1089-134686-0006          | 12.1790      | 10.55      | 1.1539  
1089-134686-0016          | 2.7525       | 3.54       | 0.7775  
1089-134686-0013          | 10.4487      | 7.92       | 1.3201  
1089-134686-0009          | 13.2921      | 10.57      | 1.2569  
1089-134686-0015          | 6.5702       | 5.82       | 1.1299  
1089-134686-0012          | 13.1566      | 11.64      | 1.1303  
1089-134686-0011          | 15.0796      | 12.45      | 1.2117  
1089-134686-0017          | 9.1092       | 8.87       | 1.0270  
1089-134686-0021          | 6.1546       | 6.55       | 0.9396  
1089-134686-0025          | 5.2136       | 6.61       | 0.7887  
1089-134686-0026          | 3.4865       | 4.01       | 0.8694  
1089-134686-0027          | 2.6810       | 2.71       | 0.9893  
1089-134686-0019          | 13.3964      | 13.89      | 0.9641  
1089-134686-0022          | 9.6449       | 11.18      | 0.8631  
1089-134686-0018          | 14.2481      | 15.72      | 0.9064  
1089-134686-0030          | 2.6011       | 2.71       | 0.9581  
1089-134686-0024          | 9.6223       | 11.65      | 0.8256  
1089-134686-0029          | 4.3999       | 4.67       | 0.9422  
1089-134686-0023          | 11.3987      | 13.28      | 0.8587  
1089-134686-0032          | 3.5005       | 4.09       | 0.8559  
1089-134686-0033          | 3.4956       | 3.33       | 1.0497  
1089-134686-0020          | 15.9923      | 16.79      | 0.9525  
1089-134686-0035          | 2.6102       | 3.44       | 0.7577  
1089-134686-0028          | 7.0083       | 7.83       | 0.8951  
1089-134686-0031          | 5.2206       | 6.62       | 0.7892  
1089-134686-0036          | 3.4556       | 3.25       | 1.0633  
1089-134686-0034          | 5.9548       | 5.81       | 1.0249  
1089-134686-0037          | 5.0906       | 5.21       | 0.9771  
8224-274381-0007          | 8.9769       | 10.09      | 0.8901  
8224-274381-0003          | 12.1113      | 13.09      | 0.9256  
8224-274381-0000          | 16.7345      | 17.74      | 0.9433  
8224-274381-0006          | 15.4722      | 16.98      | 0.9112  
8224-274381-0001          | 21.0160      | 22.45      | 0.9361  
8224-274381-0004          | 20.1533      | 21.25      | 0.9482  
8224-274381-0002          | 22.5861      | 24.54      | 0.9204  
8224-274381-0011          | 6.2224       | 6.48       | 0.9602  
8224-274381-0008          | 19.4282      | 20.98      | 0.9260  
8224-274381-0010          | 12.0928      | 13.62      | 0.8879  
8224-274381-0005          | 24.3494      | 26.16      | 0.9308  
8224-274384-0000          | 5.8242       | 7.61       | 0.7658  
8224-274381-0013          | 11.8438      | 13.61      | 0.8702  
8224-274381-0015          | 10.9288      | 12.65      | 0.8636  
8224-274381-0012          | 18.2024      | 19.89      | 0.9154  
8224-274384-0003          | 3.3503       | 3.87       | 0.8657  
8224-274381-0014          | 15.1892      | 17.88      | 0.8495  
8224-274381-0009          | 24.8998      | 28.41      | 0.8764  
8224-274381-0017          | 15.0643      | 17.82      | 0.8451  
8224-274384-0002          | 8.4775       | 9.81       | 0.8637  
8224-274384-0006          | 5.0387       | 6.81       | 0.7399  
8224-274384-0007          | 5.0512       | 6.23       | 0.8108  
8224-274384-0009          | 4.2344       | 4.80       | 0.8812  
8224-274384-0001          | 16.8604      | 20.33      | 0.8293  
8224-274384-0005          | 7.5518       | 8.74       | 0.8636  
8224-274381-0016          | 22.4900      | 27.52      | 0.8171  
8224-274384-0013          | 4.1778       | 5.44       | 0.7680  
2300-131720-0000          | 4.1686       | 5.08       | 0.8206  
8224-274384-0008          | 10.9490      | 13.42      | 0.8159  
8224-274384-0004          | 16.8002      | 20.64      | 0.8140  
8224-274384-0010          | 11.7597      | 14.60      | 0.8055  
2300-131720-0006          | 3.3753       | 4.12       | 0.8192  
2300-131720-0005          | 5.9196       | 6.90       | 0.8579  
2300-131720-0001          | 12.7008      | 14.63      | 0.8681  
2300-131720-0002          | 11.2016      | 13.12      | 0.8541  
8224-274384-0012          | 15.2134      | 18.73      | 0.8122  
8224-274384-0011          | 17.7440      | 22.36      | 0.7936  
2300-131720-0003          | 13.5736      | 16.76      | 0.8099  
2300-131720-0008          | 7.6620       | 9.12       | 0.8397  
2300-131720-0009          | 8.6245       | 9.61       | 0.8979  
2300-131720-0007          | 12.0172      | 13.45      | 0.8938  
2300-131720-0014          | 3.5012       | 3.75       | 0.9337  
2300-131720-0004          | 17.0751      | 19.91      | 0.8576  
2300-131720-0010          | 9.4140       | 10.82      | 0.8701  
2300-131720-0012          | 9.6204       | 11.14      | 0.8632  
2300-131720-0015          | 7.6979       | 8.88       | 0.8674  
2300-131720-0011          | 13.5898      | 15.88      | 0.8561  
2300-131720-0013          | 11.7330      | 13.89      | 0.8447  
2300-131720-0020          | 8.5183       | 10.35      | 0.8230  
2300-131720-0018          | 10.2019      | 12.54      | 0.8135  
2300-131720-0024          | 4.3302       | 4.77       | 0.9078  
2300-131720-0021          | 10.4646      | 10.95      | 0.9557  
2300-131720-0019          | 13.8586      | 14.82      | 0.9351  
2300-131720-0023          | 10.3753      | 11.06      | 0.9381  
2300-131720-0016          | 18.1258      | 20.02      | 0.9056  
2300-131720-0017          | 18.2811      | 19.91      | 0.9180  
2300-131720-0022          | 13.1469      | 13.66      | 0.9621  
2300-131720-0029          | 5.2081       | 6.42       | 0.8106  
2300-131720-0027          | 8.9337       | 8.62       | 1.0364  
2300-131720-0025          | 14.0474      | 15.28      | 0.9193  
2300-131720-0030          | 8.6825       | 9.98       | 0.8700  
2300-131720-0034          | 7.6210       | 8.61       | 0.8856  
2300-131720-0026          | 16.6434      | 17.59      | 0.9459  
2300-131720-0032          | 9.6570       | 11.69      | 0.8261  
2300-131720-0039          | 1.6883       | 2.38       | 0.7079  
2300-131720-0036          | 5.9570       | 7.08       | 0.8408  
2300-131720-0038          | 4.4362       | 5.61       | 0.7908  
2300-131720-0040          | 4.1927       | 5.46       | 0.7686  
2300-131720-0031          | 14.6576      | 16.59      | 0.8838  
2300-131720-0041          | 3.4145       | 3.75       | 0.9105  
2300-131720-0037          | 6.8367       | 7.96       | 0.8583  
2300-131720-0033          | 15.4622      | 17.61      | 0.8783  
2300-131720-0028          | 22.1857      | 25.94      | 0.8553  
1320-122612-0004          | 5.2593       | 6.42       | 0.8186  
1320-122612-0005          | 5.2548       | 5.92       | 0.8884  
1320-122612-0006          | 4.3961       | 4.84       | 0.9074  
1320-122612-0002          | 7.0177       | 7.46       | 0.9407  
1320-122612-0001          | 7.8710       | 9.52       | 0.8268  
1320-122612-0007          | 4.4382       | 5.54       | 0.8011  
1320-122612-0003          | 8.7660       | 9.87       | 0.8886  
1320-122612-0009          | 3.5075       | 3.88       | 0.9040  
1320-122612-0000          | 11.3703      | 13.48      | 0.8435  
2300-131720-0035          | 21.8107      | 25.49      | 0.8557  
1320-122612-0014          | 3.6273       | 3.52       | 1.0319  
1320-122612-0008          | 7.1347       | 7.88       | 0.9060  
1320-122612-0016          | 4.6540       | 3.49       | 1.3335  
1320-122612-0013          | 7.3032       | 6.55       | 1.1150  
1320-122612-0015          | 6.2724       | 6.38       | 0.9824  
1320-122612-0010          | 9.8361       | 10.20      | 0.9648  
1320-122612-0012          | 10.0488      | 10.49      | 0.9579  
1320-122617-0000          | 8.2722       | 7.83       | 1.0558  
1320-122617-0003          | 5.3688       | 6.29       | 0.8542  
1320-122617-0005          | 4.4520       | 4.40       | 1.0118  
1320-122612-0011          | 13.4869      | 13.70      | 0.9848  
1320-122617-0006          | 6.5624       | 5.66       | 1.1605  
1320-122617-0008          | 4.5750       | 4.18       | 1.0932  
1320-122617-0004          | 11.6491      | 12.26      | 0.9502  
1320-122617-0009          | 7.1964       | 7.71       | 0.9340  
1320-122617-0002          | 14.4468      | 13.59      | 1.0634  
1320-122617-0001          | 14.6087      | 14.05      | 1.0394  
1320-122617-0012          | 6.0669       | 7.59       | 0.7993  
1320-122617-0010          | 9.7506       | 10.00      | 0.9751  
1320-122617-0011          | 9.7978       | 9.76       | 1.0039  
1320-122617-0014          | 4.3367       | 4.90       | 0.8850  
1320-122617-0015          | 4.3196       | 5.12       | 0.8428  
1320-122617-0017          | 5.3016       | 5.66       | 0.9375  
1320-122617-0013          | 9.6038       | 10.76      | 0.8930  
1320-122617-0007          | 16.7948      | 18.52      | 0.9066  
1320-122617-0022          | 3.5529       | 3.85       | 0.9216  
1320-122617-0021          | 4.4296       | 5.33       | 0.8303  
1320-122617-0016          | 8.7603       | 10.09      | 0.8686  
1320-122617-0019          | 7.0978       | 8.23       | 0.8624  
1320-122617-0018          | 8.8956       | 9.70       | 0.9175  
1320-122617-0020          | 7.9921       | 8.89       | 0.8985  
1320-122617-0024          | 6.2824       | 7.55       | 0.8316  
1320-122617-0026          | 4.5261       | 5.22       | 0.8662  
1320-122617-0025          | 5.4179       | 6.36       | 0.8519  
1320-122617-0023          | 7.1574       | 7.82       | 0.9159  
1320-122617-0027          | 5.4149       | 5.69       | 0.9517  
1320-122617-0030          | 3.5787       | 3.98       | 0.8992  
1320-122617-0031          | 5.3758       | 6.29       | 0.8553  
1320-122617-0029          | 7.1855       | 7.88       | 0.9124  
1320-122617-0038          | 1.8067       | 2.24       | 0.8066  
1320-122617-0037          | 9.3870       | 7.18       | 1.3074  
1320-122617-0034          | 11.2951      | 9.48       | 1.1908  
1320-122617-0032          | 11.9986      | 11.28      | 1.0637  
1320-122617-0033          | 11.8482      | 11.04      | 1.0727  
1320-122617-0039          | 8.4248       | 7.05       | 1.1942  
1320-122617-0028          | 16.7386      | 15.99      | 1.0465  
1320-122617-0036          | 13.0395      | 12.37      | 1.0541  
1320-122617-0040          | 9.4794       | 7.97       | 1.1886  
1320-122617-0041          | 3.8742       | 4.15       | 0.9335  
1320-122617-0035          | 18.2878      | 18.22      | 1.0037  
3729-6852-0002            | 7.9726       | 8.78       | 0.9080  
3729-6852-0000            | 9.8941       | 11.17      | 0.8858  
3729-6852-0001            | 11.8474      | 12.20      | 0.9715  
3729-6852-0010            | 2.8143       | 2.75       | 1.0215  
3729-6852-0012            | 2.5816       | 2.86       | 0.9027  
3729-6852-0007            | 11.5474      | 12.49      | 0.9245  
3729-6852-0004            | 14.1690      | 16.46      | 0.8608  
3729-6852-0013            | 1.6931       | 3.30       | 0.5131  
3729-6852-0015            | 1.7065       | 2.61       | 0.6538  
3729-6852-0011            | 6.1590       | 7.37       | 0.8357  
3729-6852-0005            | 14.9877      | 18.54      | 0.8084  
3729-6852-0014            | 4.0850       | 5.71       | 0.7154  
3729-6852-0016            | 3.2189       | 4.20       | 0.7673  
3729-6852-0019            | 2.6043       | 3.31       | 0.7880  
3729-6852-0003            | 19.3405      | 21.48      | 0.9004  
3729-6852-0021            | 2.8038       | 2.96       | 0.9472  
3729-6852-0018            | 5.1918       | 6.21       | 0.8360  
3729-6852-0009            | 15.7056      | 18.31      | 0.8578  
3729-6852-0006            | 20.9406      | 23.74      | 0.8821  
3729-6852-0025            | 2.6765       | 3.00       | 0.8922  
3729-6852-0027            | 2.6348       | 3.00       | 0.8783  
3729-6852-0022            | 7.0847       | 8.31       | 0.8520  
3729-6852-0023            | 7.3022       | 8.19       | 0.8921  
3729-6852-0024            | 5.1493       | 5.51       | 0.9337  
3729-6852-0026            | 4.4035       | 4.69       | 0.9389  
3729-6852-0008            | 21.3319      | 23.86      | 0.8940  
3729-6852-0030            | 1.4746       | 2.84       | 0.5192  
3729-6852-0028            | 3.4909       | 5.26       | 0.6630  
3729-6852-0020            | 11.1904      | 13.21      | 0.8468  
3729-6852-0031            | 3.4076       | 4.40       | 0.7744  
3729-6852-0017            | 14.1376      | 17.99      | 0.7859  
3729-6852-0036            | 4.3987       | 5.24       | 0.8394  
3729-6852-0029            | 6.8155       | 8.61       | 0.7920  
3729-6852-0037            | 5.2380       | 5.89       | 0.8893  
3729-6852-0038            | 5.3800       | 5.77       | 0.9324  
3729-6852-0032            | 11.1769      | 13.64      | 0.8194  
3729-6852-0039            | 7.7349       | 8.82       | 0.8765  
3729-6852-0043            | 3.3987       | 4.21       | 0.8083  
3729-6852-0040            | 7.6305       | 10.66      | 0.7158  
3729-6852-0041            | 9.3105       | 10.89      | 0.8546  
3729-6852-0034            | 15.6217      | 18.89      | 0.8268  
3729-6852-0044            | 5.1013       | 6.98       | 0.7308  
3729-6852-0035            | 17.2011      | 20.65      | 0.8330  
3729-6852-0042            | 13.5164      | 15.16      | 0.8913  
1188-133604-0000          | 8.7190       | 10.72      | 0.8130  
1188-133604-0001          | 7.0218       | 9.04       | 0.7768  
3729-6852-0046            | 11.3469      | 12.61      | 0.9002  
3729-6852-0033            | 23.3729      | 28.57      | 0.8180  
1188-133604-0006          | 1.8182       | 2.40       | 0.7576  
1188-133604-0003          | 10.1654      | 12.61      | 0.8061  
1188-133604-0004          | 10.8850      | 10.65      | 1.0221  
1188-133604-0005          | 8.2588       | 8.56       | 0.9648  
1188-133604-0010          | 6.3872       | 6.09       | 1.0479  
3729-6852-0045            | 19.4869      | 20.38      | 0.9564  
1188-133604-0013          | 2.5709       | 3.02       | 0.8513  
1188-133604-0014          | 3.4749       | 4.39       | 0.7915  
1188-133604-0002          | 17.8357      | 17.96      | 0.9931  
1188-133604-0007          | 13.4798      | 14.24      | 0.9466  
1188-133604-0017          | 4.3925       | 4.62       | 0.9518  
1188-133604-0011          | 15.2873      | 15.19      | 1.0064  
1188-133604-0012          | 13.1578      | 14.65      | 0.8981  
1188-133604-0008          | 19.0460      | 20.75      | 0.9177  
1188-133604-0018          | 10.7618      | 11.55      | 0.9318  
1188-133604-0015          | 14.2218      | 16.09      | 0.8842  
1188-133604-0009          | 21.5066      | 23.06      | 0.9326  
1188-133604-0016          | 15.2514      | 16.59      | 0.9190  
1188-133604-0020          | 9.9696       | 10.26      | 0.9717  
1188-133604-0019          | 12.5340      | 13.93      | 0.8998  
1188-133604-0025          | 6.3872       | 7.45       | 0.8573  
1188-133604-0022          | 9.2564       | 9.63       | 0.9612  
1188-133604-0029          | 3.6918       | 3.71       | 0.9964  
1188-133604-0030          | 1.7871       | 1.92       | 0.9332  
1188-133604-0021          | 12.5771      | 14.02      | 0.8971  
1188-133604-0031          | 3.4996       | 4.25       | 0.8234  
1188-133604-0027          | 9.7568       | 11.24      | 0.8677  
1188-133604-0035          | 2.5250       | 2.92       | 0.8633  
1188-133604-0024          | 13.8276      | 15.24      | 0.9073  
1188-133604-0033          | 5.6591       | 6.62       | 0.8542  
1188-133604-0032          | 11.3460      | 10.98      | 1.0329  
1188-133604-0023          | 21.7611      | 23.67      | 0.9194  
1188-133604-0038          | 6.5754       | 5.37       | 1.2256  
1188-133604-0026          | 20.4557      | 20.12      | 1.0164  
1188-133604-0040          | 2.8692       | 3.23       | 0.8883  
1188-133604-0036          | 9.7263       | 7.97       | 1.2204  
1188-133604-0039          | 8.4892       | 6.62       | 1.2814  
1188-133604-0028          | 19.6347      | 19.00      | 1.0331  
1188-133604-0042          | 2.8326       | 2.66       | 1.0649  
1188-133604-0043          | 4.5656       | 4.88       | 0.9346  
7127-75947-0002           | 2.6071       | 3.23       | 0.8059  
7127-75947-0004           | 1.7034       | 1.91       | 0.8942  
7127-75947-0005           | 1.7261       | 2.15       | 0.8047  
1188-133604-0037          | 14.9415      | 14.51      | 1.0297  
7127-75947-0003           | 5.2236       | 5.98       | 0.8735  
1188-133604-0041          | 9.1686       | 10.07      | 0.9105  
7127-75947-0001           | 6.1432       | 6.64       | 0.9252  
7127-75947-0006           | 1.7372       | 3.31       | 0.5248  
1188-133604-0034          | 21.2567      | 20.91      | 1.0168  
7127-75947-0012           | 2.7236       | 1.69       | 1.6164  
7127-75947-0008           | 4.6256       | 4.16       | 1.1133  
7127-75947-0007           | 5.3248       | 5.46       | 0.9752  
7127-75947-0011           | 4.2218       | 3.62       | 1.1662  
7127-75947-0013           | 4.5162       | 5.04       | 0.8952  
7127-75947-0017           | 2.6228       | 2.67       | 0.9842  
7127-75947-0010           | 8.5783       | 8.87       | 0.9677  
1188-133604-0044          | 15.9323      | 18.55      | 0.8591  
7127-75947-0015           | 5.2131       | 6.26       | 0.8328  
7127-75947-0019           | 2.5811       | 3.88       | 0.6661  
7127-75947-0016           | 6.0623       | 7.48       | 0.8105  
7127-75947-0018           | 3.4497       | 4.04       | 0.8539  
7127-75947-0000           | 16.7458      | 17.97      | 0.9319  
7127-75947-0020           | 1.7044       | 2.17       | 0.7836  
7127-75947-0014           | 8.6647       | 10.12      | 0.8566  
7127-75947-0021           | 3.4742       | 4.00       | 0.8696  
7127-75947-0023           | 4.3379       | 5.11       | 0.8489  
7127-75947-0025           | 5.1719       | 5.57       | 0.9285  
7127-75947-0024           | 7.0893       | 7.33       | 0.9672  
7127-75947-0026           | 7.0778       | 6.55       | 1.0798  
7127-75947-0030           | 3.5987       | 2.76       | 1.3039  
7127-75947-0029           | 5.2880       | 5.29       | 1.0006  
7127-75947-0031           | 2.7308       | 1.92       | 1.4223  
7127-75947-0027           | 7.8935       | 8.09       | 0.9757  
7127-75947-0028           | 7.0034       | 7.46       | 0.9388  
7127-75947-0022           | 10.4859      | 12.35      | 0.8491  
7127-75947-0036           | 1.7320       | 2.44       | 0.7098  
7127-75947-0034           | 2.5623       | 2.96       | 0.8642  
7127-75947-0032           | 4.3448       | 4.75       | 0.9157  
7127-75947-0009           | 21.9289      | 22.84      | 0.9601  
7127-75947-0035           | 4.3609       | 4.42       | 0.9878  
7127-75946-0001           | 1.7146       | 2.17       | 0.7901  
7127-75947-0033           | 7.0513       | 8.87       | 0.7954  
7127-75946-0005           | 2.5445       | 2.67       | 0.9530  
7127-75947-0037           | 8.7760       | 8.82       | 0.9945  
7127-75946-0003           | 5.2409       | 4.81       | 1.0896  
7127-75946-0004           | 5.2756       | 4.49       | 1.1750  
7127-75947-0038           | 10.5579      | 11.26      | 0.9377  
7127-75947-0039           | 9.6567       | 10.07      | 0.9590  
7127-75946-0008           | 4.7205       | 4.46       | 1.0584  
7127-75946-0007           | 5.4367       | 4.75       | 1.1434  
7127-75946-0011           | 4.5974       | 3.17       | 1.4503  
7127-75946-0009           | 6.4541       | 4.72       | 1.3674  
7127-75946-0010           | 5.9575       | 3.60       | 1.6549  
7127-75947-0040           | 15.4351      | 13.79      | 1.1193  
7127-75946-0002           | 14.5018      | 13.19      | 1.0995  
7127-75946-0006           | 9.2440       | 7.98       | 1.1584  
7127-75946-0019           | 3.3144       | 2.63       | 1.2578  
7127-75946-0000           | 21.3067      | 19.48      | 1.0941  
7127-75946-0013           | 9.8767       | 8.58       | 1.1511  
7127-75946-0015           | 7.5827       | 7.51       | 1.0090  
7127-75946-0012           | 11.0968      | 9.87       | 1.1243  
7127-75946-0021           | 2.6696       | 3.35       | 0.7957  
7127-75946-0014           | 10.5638      | 10.18      | 1.0382  
7127-75946-0020           | 5.2244       | 6.52       | 0.8013  
7127-75946-0018           | 9.3789       | 9.14       | 1.0261  
7127-75946-0023           | 3.4798       | 3.75       | 0.9292  
7127-75946-0016           | 11.0692      | 11.21      | 0.9874  
7127-75946-0017           | 11.9232      | 12.33      | 0.9670  
7127-75946-0024           | 4.3140       | 5.09       | 0.8475  
7127-75946-0025           | 3.3719       | 3.96       | 0.8515  
4507-16021-0000           | 1.7008       | 2.59       | 0.6567  
4507-16021-0004           | 1.6751       | 2.13       | 0.7846  
4507-16021-0002           | 2.5056       | 3.19       | 0.7867  
4507-16021-0006           | 1.7108       | 2.11       | 0.8108  
4507-16021-0003           | 4.2266       | 4.89       | 0.8635  
7127-75946-0022           | 9.4144       | 10.94      | 0.8605  
4507-16021-0005           | 3.3909       | 4.21       | 0.8055  
7127-75946-0027           | 8.4399       | 9.68       | 0.8723  
7127-75946-0029           | 7.6211       | 9.29       | 0.8208  
4507-16021-0007           | 2.5226       | 2.63       | 0.9592  
4507-16021-0008           | 3.3626       | 3.59       | 0.9366  
4507-16021-0012           | 2.5015       | 2.73       | 0.9146  
4507-16021-0001           | 9.2294       | 11.32      | 0.8153  
4507-16021-0011           | 4.1497       | 5.62       | 0.7390  
7127-75946-0028           | 13.2189      | 16.07      | 0.8223  
4507-16021-0015           | 3.2923       | 3.86       | 0.8529  
4507-16021-0014           | 5.0062       | 6.12       | 0.8187  
4507-16021-0009           | 9.1813       | 11.30      | 0.8121  
7127-75946-0026           | 16.8001      | 20.15      | 0.8338  
4507-16021-0018           | 2.7019       | 3.38       | 0.8006  
4507-16021-0019           | 2.5279       | 2.93       | 0.8627  
4507-16021-0013           | 9.1344       | 10.44      | 0.8749  
4507-16021-0010           | 13.0528      | 15.16      | 0.8607  
4507-16021-0022           | 5.7961       | 6.20       | 0.9348  
4507-16021-0017           | 9.8595       | 10.59      | 0.9315  
4507-16021-0024           | 5.3846       | 5.14       | 1.0476  
4507-16021-0027           | 1.7416       | 2.00       | 0.8730  
4507-16021-0028           | 2.7108       | 3.27       | 0.8302  
4507-16021-0029           | 4.2530       | 3.87       | 1.0990  
4507-16021-0025           | 8.8194       | 9.21       | 0.9571  
4507-16021-0016           | 16.0984      | 17.27      | 0.9324  
4507-16021-0023           | 11.9197      | 12.07      | 0.9875  
4507-16021-0021           | 13.3935      | 14.48      | 0.9250  
4507-16021-0033           | 4.1286       | 5.54       | 0.7446  
4507-16021-0036           | 5.4998       | 5.43       | 1.0119  
4507-16021-0035           | 6.9607       | 7.54       | 0.9238  
4507-16021-0020           | 21.3251      | 22.50      | 0.9478  
4507-16021-0037           | 5.9216       | 5.35       | 1.1068  
4507-16021-0038           | 2.4272       | 3.88       | 0.6248  
4507-16021-0034           | 10.2244      | 11.27      | 0.9072  
4507-16021-0030           | 14.5848      | 14.79      | 0.9861  
4507-16021-0031           | 13.7577      | 14.31      | 0.9614  
4507-16021-0040           | 2.4367       | 3.92       | 0.6208  
4507-16021-0041           | 2.4731       | 2.98       | 0.8313  
4507-16021-0044           | 1.6754       | 2.19       | 0.7650  
4507-16021-0043           | 3.2965       | 3.99       | 0.8262  
4507-16021-0045           | 3.3217       | 4.89       | 0.6793  
4507-16021-0046           | 5.5343       | 4.59       | 1.2057  
4507-16021-0048           | 5.3137       | 5.21       | 1.0189  
4507-16021-0050           | 4.5222       | 3.90       | 1.1610  
4507-16021-0049           | 6.0056       | 5.91       | 1.0162  
4507-16021-0042           | 10.1520      | 10.38      | 0.9785  
4507-16021-0039           | 13.7899      | 15.42      | 0.8943  
4507-16021-0051           | 5.0337       | 6.17       | 0.8158  
4507-16021-0052           | 4.9921       | 6.28       | 0.7955  
4507-16021-0054           | 3.3077       | 4.32       | 0.7666  
4507-16021-0026           | 29.3629      | 31.61      | 0.9288  
4507-16021-0032           | 24.2515      | 28.09      | 0.8633  
4507-16021-0058           | 2.4915       | 3.11       | 0.8011  
4507-16021-0057           | 3.4646       | 4.61       | 0.7515  
4507-16021-0053           | 6.5777       | 8.10       | 0.8126  
4507-16021-0055           | 5.9264       | 7.22       | 0.8203  
4507-16021-0056           | 4.8851       | 6.34       | 0.7699  
6930-81414-0005           | 1.6990       | 1.81       | 0.9361  
6930-81414-0002           | 2.5026       | 3.31       | 0.7572  
4507-16021-0059           | 4.9878       | 6.21       | 0.8038  
6930-81414-0003           | 3.3355       | 3.29       | 1.0123  
6930-81414-0007           | 4.1730       | 4.37       | 0.9560  
6930-81414-0010           | 3.3455       | 3.83       | 0.8724  
6930-81414-0006           | 5.9080       | 6.80       | 0.8688  
6930-81414-0008           | 5.0338       | 6.05       | 0.8313  
6930-81414-0004           | 9.2844       | 9.56       | 0.9712  
6930-81414-0000           | 12.1231      | 12.89      | 0.9401  
6930-81414-0016           | 1.6830       | 2.16       | 0.7792  
6930-81414-0011           | 5.2903       | 4.70       | 1.1256  
6930-81414-0012           | 5.0771       | 4.43       | 1.1461  
6930-81414-0015           | 3.3699       | 3.73       | 0.9035  
6930-81414-0017           | 1.7299       | 2.34       | 0.7393  
6930-81414-0001           | 15.3721      | 17.48      | 0.8792  
6930-81414-0009           | 11.2119      | 12.02      | 0.9332  
6930-81414-0013           | 7.0595       | 7.33       | 0.9637  
6930-81414-0018           | 2.5891       | 2.93       | 0.8837  
6930-81414-0014           | 7.0300       | 7.41       | 0.9487  
