nohup: ignoring input
------------------------------------------------------------
正在计算 RTF (模型: medium.en, Device: cuda)...
模型加载完成，开始遍历数据集...
------------------------------------------------------------
Filename                       | Audio(s) | Cost(s)  | RTF   
1284-1181-0011.wav             | 7.75     | 1.0935   | 0.1411
1284-1181-0005.wav             | 3.85     | 0.6126   | 0.1589
1284-1181-0014.wav             | 7.92     | 4.9990   | 0.6312
1284-1181-0007.wav             | 4.04     | 0.7022   | 0.1738
1284-1181-0010.wav             | 6.43     | 0.9850   | 0.1531
1284-1181-0008.wav             | 6.08     | 0.9731   | 0.1600
1284-1181-0020.wav             | 6.73     | 2.0908   | 0.3107
1284-1181-0001.wav             | 11.43    | 3.3135   | 0.2899
1284-1181-0021.wav             | 2.70     | 0.4636   | 0.1717
1284-1181-0006.wav             | 11.40    | 2.9117   | 0.2553
1284-1181-0012.wav             | 8.51     | 1.2661   | 0.1488
1284-1181-0013.wav             | 12.66    | 1.8547   | 0.1465
1284-1181-0019.wav             | 3.20     | 0.5924   | 0.1851
1284-1181-0002.wav             | 3.83     | 0.5964   | 0.1555
1284-1181-0016.wav             | 9.52     | 1.4753   | 0.1550
1284-1180-0020.wav             | 5.87     | 0.8673   | 0.1478
1284-1180-0029.wav             | 5.33     | 0.8518   | 0.1597
1284-1180-0001.wav             | 7.75     | 1.1302   | 0.1457
1284-1180-0006.wav             | 6.87     | 1.4830   | 0.2160
1284-1180-0013.wav             | 3.71     | 0.5958   | 0.1608
1284-1180-0016.wav             | 2.13     | 0.4552   | 0.2137
1284-1180-0021.wav             | 9.84     | 1.3455   | 0.1367
1284-1180-0023.wav             | 5.61     | 0.9530   | 0.1699
1284-1180-0031.wav             | 4.83     | 4.6229   | 0.9581
1284-1180-0024.wav             | 5.26     | 0.8589   | 0.1633
1284-1180-0019.wav             | 15.03    | 2.1208   | 0.1411
1284-1180-0000.wav             | 8.12     | 1.2691   | 0.1563
1284-1180-0012.wav             | 4.88     | 0.7436   | 0.1524
1284-1180-0025.wav             | 8.71     | 1.2062   | 0.1386
1284-1180-0022.wav             | 2.88     | 0.5359   | 0.1858
1284-1180-0005.wav             | 6.55     | 0.9697   | 0.1481
1284-1180-0007.wav             | 6.26     | 1.0008   | 0.1597
1284-1180-0015.wav             | 5.83     | 0.8523   | 0.1461
1284-1180-0030.wav             | 16.22    | 2.2555   | 0.1391
1284-1180-0017.wav             | 10.68    | 1.5530   | 0.1454
1284-1180-0009.wav             | 6.29     | 0.9764   | 0.1554
1284-1180-0003.wav             | 4.83     | 0.7337   | 0.1517
1284-1180-0004.wav             | 4.29     | 0.8107   | 0.1892
1284-1180-0026.wav             | 8.29     | 1.3248   | 0.1598
1284-1180-0032.wav             | 5.78     | 0.8936   | 0.1546
1284-1180-0018.wav             | 12.01    | 3.2873   | 0.2738
1284-1180-0011.wav             | 4.28     | 0.6927   | 0.1620
1284-1180-0028.wav             | 6.04     | 0.9468   | 0.1566
1284-1180-0027.wav             | 3.27     | 0.5809   | 0.1777
1284-1180-0002.wav             | 7.68     | 1.0616   | 0.1382
1284-1180-0014.wav             | 3.67     | 0.5765   | 0.1573
1284-1180-0008.wav             | 10.49    | 4.4853   | 0.4276
1284-1180-0010.wav             | 8.63     | 1.2042   | 0.1395
6829-68771-0031.wav            | 2.52     | 0.4574   | 0.1819
6829-68771-0004.wav            | 8.44     | 1.1526   | 0.1366
6829-68771-0036.wav            | 5.20     | 1.7409   | 0.3348
6829-68771-0014.wav            | 4.77     | 4.8530   | 1.0174
6829-68771-0002.wav            | 8.94     | 1.2160   | 0.1360
6829-68771-0024.wav            | 6.25     | 0.9632   | 0.1542
6829-68771-0020.wav            | 4.62     | 0.7287   | 0.1579
6829-68771-0030.wav            | 6.22     | 0.9763   | 0.1568
6829-68771-0010.wav            | 9.82     | 1.3979   | 0.1423
6829-68771-0007.wav            | 16.29    | 2.2386   | 0.1375
6829-68771-0021.wav            | 2.61     | 0.4666   | 0.1788
6829-68771-0016.wav            | 6.99     | 0.9984   | 0.1428
6829-68771-0015.wav            | 4.53     | 0.7612   | 0.1682
6829-68771-0009.wav            | 13.12    | 1.8044   | 0.1376
6829-68771-0017.wav            | 2.39     | 0.3912   | 0.1637
6829-68771-0029.wav            | 8.95     | 1.2570   | 0.1405
6829-68771-0003.wav            | 4.01     | 0.8991   | 0.2239
6829-68771-0033.wav            | 5.45     | 0.8401   | 0.1542
6829-68771-0023.wav            | 5.42     | 0.8305   | 0.1531
6829-68771-0011.wav            | 5.62     | 0.9007   | 0.1601
6829-68771-0035.wav            | 4.39     | 0.7322   | 0.1668
6829-68771-0001.wav            | 10.36    | 1.5191   | 0.1467
6829-68771-0025.wav            | 7.83     | 1.1075   | 0.1414
6829-68771-0032.wav            | 6.55     | 5.0847   | 0.7757
6829-68771-0005.wav            | 6.17     | 0.9443   | 0.1532
6829-68771-0019.wav            | 7.42     | 1.0829   | 0.1459
6829-68771-0018.wav            | 8.45     | 1.2054   | 0.1427
6829-68771-0006.wav            | 5.92     | 0.8412   | 0.1421
6829-68771-0022.wav            | 3.80     | 0.6095   | 0.1604
6829-68771-0012.wav            | 12.47    | 4.8011   | 0.3850
6829-68771-0026.wav            | 2.12     | 0.4654   | 0.2190
6829-68771-0027.wav            | 5.32     | 0.8541   | 0.1606
6829-68771-0034.wav            | 2.48     | 0.4704   | 0.1901
6829-68771-0000.wav            | 13.31    | 4.3330   | 0.3254
6829-68771-0008.wav            | 7.18     | 1.0762   | 0.1499
6829-68771-0013.wav            | 7.19     | 1.0781   | 0.1500
6829-68771-0028.wav            | 3.56     | 0.5846   | 0.1644
6829-68769-0046.wav            | 2.57     | 0.4667   | 0.1816
6829-68769-0040.wav            | 4.77     | 0.7110   | 0.1491
6829-68769-0031.wav            | 5.55     | 0.8266   | 0.1488
6829-68769-0042.wav            | 2.17     | 0.3606   | 0.1658
6829-68769-0051.wav            | 3.54     | 0.5988   | 0.1689
6829-68769-0011.wav            | 4.68     | 0.7113   | 0.1518
6829-68769-0053.wav            | 6.36     | 0.9647   | 0.1517
6829-68769-0004.wav            | 7.14     | 1.1452   | 0.1603
6829-68769-0041.wav            | 2.66     | 0.4738   | 0.1781
6829-68769-0052.wav            | 4.60     | 0.7302   | 0.1587
6829-68769-0026.wav            | 4.64     | 0.7729   | 0.1666
6829-68769-0024.wav            | 4.95     | 0.7509   | 0.1518
6829-68769-0048.wav            | 6.50     | 1.0129   | 0.1560
6829-68769-0044.wav            | 3.23     | 0.6075   | 0.1884
6829-68769-0022.wav            | 4.12     | 0.6227   | 0.1513
6829-68769-0029.wav            | 2.04     | 0.4672   | 0.2290
6829-68769-0037.wav            | 2.53     | 0.4836   | 0.1911
6829-68769-0038.wav            | 2.50     | 0.4620   | 0.1844
6829-68769-0002.wav            | 3.08     | 0.6016   | 0.1957
6829-68769-0027.wav            | 3.06     | 0.6042   | 0.1971
6829-68769-0033.wav            | 4.02     | 0.7173   | 0.1784
6829-68769-0047.wav            | 2.33     | 0.4855   | 0.2088
6829-68769-0012.wav            | 4.29     | 0.7297   | 0.1699
6829-68769-0032.wav            | 5.72     | 0.8533   | 0.1492
6829-68769-0035.wav            | 2.75     | 0.4881   | 0.1772
6829-68769-0023.wav            | 4.89     | 0.7551   | 0.1544
6829-68769-0006.wav            | 7.20     | 0.9761   | 0.1357
6829-68769-0016.wav            | 4.12     | 1.1038   | 0.2679
6829-68769-0008.wav            | 4.74     | 1.1570   | 0.2441
6829-68769-0036.wav            | 5.55     | 0.8661   | 0.1559
6829-68769-0043.wav            | 2.59     | 0.4717   | 0.1821
6829-68769-0050.wav            | 2.92     | 0.4729   | 0.1622
6829-68769-0020.wav            | 5.12     | 0.8628   | 0.1683
6829-68769-0025.wav            | 5.74     | 0.8619   | 0.1503
6829-68769-0018.wav            | 7.11     | 0.9866   | 0.1388
6829-68769-0003.wav            | 4.21     | 0.7036   | 0.1669
6829-68769-0017.wav            | 3.54     | 0.6157   | 0.1737
6829-68769-0013.wav            | 2.73     | 0.4769   | 0.1750
6829-68769-0014.wav            | 3.65     | 0.6229   | 0.1704
6829-68769-0049.wav            | 7.40     | 1.0967   | 0.1482
6829-68769-0000.wav            | 11.70    | 1.5852   | 0.1355
6829-68769-0039.wav            | 4.04     | 0.7117   | 0.1759
6829-68769-0009.wav            | 4.22     | 0.6257   | 0.1483
6829-68769-0028.wav            | 3.29     | 0.5828   | 0.1771
6829-68769-0034.wav            | 6.05     | 0.8688   | 0.1435
6829-68769-0010.wav            | 3.14     | 0.7514   | 0.2393
6829-68769-0007.wav            | 3.87     | 1.2669   | 0.3278
6829-68769-0005.wav            | 6.72     | 0.9832   | 0.1463
6829-68769-0015.wav            | 6.53     | 1.0078   | 0.1544
6829-68769-0030.wav            | 4.91     | 0.7404   | 0.1508
6829-68769-0001.wav            | 9.31     | 1.3625   | 0.1463
6829-68769-0021.wav            | 7.89     | 1.0899   | 0.1381
6829-68769-0045.wav            | 2.13     | 0.4617   | 0.2163
6829-68769-0019.wav            | 2.67     | 0.4824   | 0.1810
1089-134691-0004.wav           | 5.18     | 0.8075   | 0.1560
1089-134691-0018.wav           | 3.09     | 0.5909   | 0.1912
1089-134691-0008.wav           | 14.98    | 1.9903   | 0.1328
1089-134691-0015.wav           | 3.40     | 0.5813   | 0.1712
1089-134691-0014.wav           | 4.75     | 0.7061   | 0.1485
1089-134691-0013.wav           | 16.33    | 2.3490   | 0.1438
1089-134691-0016.wav           | 9.06     | 1.3660   | 0.1508
1089-134691-0023.wav           | 7.74     | 3.8617   | 0.4993
1089-134691-0017.wav           | 11.70    | 3.9993   | 0.3420
1089-134691-0009.wav           | 20.05    | 7.9947   | 0.3986
1089-134691-0020.wav           | 3.99     | 0.6167   | 0.1546
1089-134691-0022.wav           | 5.63     | 0.8472   | 0.1503
1089-134691-0024.wav           | 2.21     | 0.4595   | 0.2075
1089-134691-0021.wav           | 13.37    | 1.8595   | 0.1391
1089-134691-0019.wav           | 3.15     | 0.5782   | 0.1833
1089-134691-0006.wav           | 5.89     | 0.8474   | 0.1438
1089-134691-0003.wav           | 2.17     | 0.4369   | 0.2009
1089-134691-0005.wav           | 5.36     | 0.8067   | 0.1505
1089-134691-0000.wav           | 2.08     | 0.4538   | 0.2177
1089-134691-0007.wav           | 3.44     | 1.1127   | 0.3235
1089-134691-0025.wav           | 8.01     | 1.2530   | 0.1565
1089-134691-0010.wav           | 3.19     | 0.6104   | 0.1911
1089-134691-0011.wav           | 20.01    | 2.7606   | 0.1380
1089-134691-0001.wav           | 5.42     | 0.8517   | 0.1573
1089-134691-0002.wav           | 11.60    | 1.6331   | 0.1408
1089-134691-0012.wav           | 15.03    | 2.1243   | 0.1413
1089-134686-0014.wav           | 2.23     | 3.7573   | 1.6887
1089-134686-0003.wav           | 2.68     | 0.4677   | 0.1745
1089-134686-0000.wav           | 10.44    | 1.6152   | 0.1548
1089-134686-0024.wav           | 11.65    | 1.6296   | 0.1398
1089-134686-0029.wav           | 4.67     | 0.7259   | 0.1554
1089-134686-0010.wav           | 4.41     | 0.7283   | 0.1653
1089-134686-0016.wav           | 3.54     | 0.6752   | 0.1907
1089-134686-0011.wav           | 12.45    | 1.7553   | 0.1410
1089-134686-0026.wav           | 4.01     | 0.7265   | 0.1812
1089-134686-0037.wav           | 5.21     | 0.8438   | 0.1620
1089-134686-0018.wav           | 15.72    | 3.8791   | 0.2468
1089-134686-0031.wav           | 6.62     | 0.9587   | 0.1449
1089-134686-0030.wav           | 2.71     | 0.4552   | 0.1676
1089-134686-0027.wav           | 2.71     | 0.4720   | 0.1742
1089-134686-0017.wav           | 8.87     | 1.2621   | 0.1423
1089-134686-0009.wav           | 10.57    | 12.9828  | 1.2277
1089-134686-0019.wav           | 13.89    | 5.2708   | 0.3793
1089-134686-0015.wav           | 5.82     | 0.9263   | 0.1593
1089-134686-0013.wav           | 7.92     | 1.1223   | 0.1418
1089-134686-0002.wav           | 6.62     | 2.0617   | 0.3112
1089-134686-0007.wav           | 4.28     | 0.6916   | 0.1618
1089-134686-0004.wav           | 5.22     | 1.5124   | 0.2900
1089-134686-0032.wav           | 4.09     | 0.7149   | 0.1748
1089-134686-0033.wav           | 3.33     | 4.9297   | 1.4804
1089-134686-0020.wav           | 16.79    | 7.8355   | 0.4667
1089-134686-0036.wav           | 3.25     | 0.5855   | 0.1802
1089-134686-0022.wav           | 11.18    | 1.6355   | 0.1464
1089-134686-0035.wav           | 3.44     | 0.5864   | 0.1702
1089-134686-0005.wav           | 9.63     | 1.3606   | 0.1412
1089-134686-0006.wav           | 10.55    | 8.9047   | 0.8437
1089-134686-0025.wav           | 6.61     | 2.1291   | 0.3221
1089-134686-0012.wav           | 11.64    | 1.5857   | 0.1362
1089-134686-0021.wav           | 6.55     | 0.9845   | 0.1503
1089-134686-0023.wav           | 13.28    | 4.8631   | 0.3663
1089-134686-0001.wav           | 3.27     | 0.5687   | 0.1737
1089-134686-0008.wav           | 6.73     | 0.9267   | 0.1377
1089-134686-0028.wav           | 7.83     | 1.0763   | 0.1375
1089-134686-0034.wav           | 5.81     | 0.8045   | 0.1385
8224-274381-0013.wav           | 13.61    | 1.7478   | 0.1284
8224-274381-0010.wav           | 13.62    | 1.9252   | 0.1413
8224-274381-0015.wav           | 12.65    | 1.7836   | 0.1409
8224-274381-0004.wav           | 21.25    | 2.8712   | 0.1351
8224-274381-0008.wav           | 20.98    | 6.5652   | 0.3129
8224-274381-0007.wav           | 10.09    | 1.4757   | 0.1463
8224-274381-0006.wav           | 16.98    | 3.4078   | 0.2007
8224-274381-0016.wav           | 27.52    | 3.6263   | 0.1317
8224-274381-0001.wav           | 22.45    | 4.2738   | 0.1904
8224-274381-0011.wav           | 6.48     | 0.9220   | 0.1423
8224-274381-0005.wav           | 26.16    | 3.5192   | 0.1345
8224-274381-0000.wav           | 17.74    | 2.2792   | 0.1285
8224-274381-0009.wav           | 28.41    | 6.2489   | 0.2200
8224-274381-0014.wav           | 17.88    | 2.2846   | 0.1278
8224-274381-0002.wav           | 24.54    | 3.3640   | 0.1371
8224-274381-0012.wav           | 19.89    | 3.0852   | 0.1552
8224-274381-0003.wav           | 13.09    | 1.8015   | 0.1377
8224-274381-0017.wav           | 17.82    | 2.6115   | 0.1465
8224-274384-0003.wav           | 3.87     | 0.5966   | 0.1542
8224-274384-0006.wav           | 6.81     | 0.9591   | 0.1408
8224-274384-0002.wav           | 9.81     | 1.3277   | 0.1353
8224-274384-0009.wav           | 4.80     | 0.7866   | 0.1637
8224-274384-0005.wav           | 8.74     | 1.1944   | 0.1366
8224-274384-0010.wav           | 14.60    | 2.9084   | 0.1992
8224-274384-0000.wav           | 7.61     | 1.0867   | 0.1429
8224-274384-0007.wav           | 6.23     | 0.9430   | 0.1514
8224-274384-0013.wav           | 5.44     | 0.8037   | 0.1477
8224-274384-0011.wav           | 22.36    | 3.2149   | 0.1438
8224-274384-0012.wav           | 18.73    | 3.7735   | 0.2015
8224-274384-0001.wav           | 20.33    | 2.6696   | 0.1313
8224-274384-0008.wav           | 13.42    | 2.4464   | 0.1823
8224-274384-0004.wav           | 20.64    | 3.6203   | 0.1754
2300-131720-0000.wav           | 5.08     | 0.8522   | 0.1678
2300-131720-0003.wav           | 16.76    | 2.1535   | 0.1285
2300-131720-0014.wav           | 3.75     | 0.5897   | 0.1572
2300-131720-0011.wav           | 15.88    | 2.7822   | 0.1753
2300-131720-0002.wav           | 13.12    | 4.1325   | 0.3151
2300-131720-0017.wav           | 19.91    | 2.4845   | 0.1248
2300-131720-0040.wav           | 5.46     | 0.8104   | 0.1486
2300-131720-0041.wav           | 3.75     | 0.5718   | 0.1525
2300-131720-0024.wav           | 4.77     | 0.6938   | 0.1454
2300-131720-0023.wav           | 11.06    | 1.5655   | 0.1415
2300-131720-0004.wav           | 19.91    | 2.6751   | 0.1344
2300-131720-0010.wav           | 10.82    | 1.5012   | 0.1387
2300-131720-0026.wav           | 17.59    | 2.4752   | 0.1407
2300-131720-0006.wav           | 4.12     | 0.7095   | 0.1722
2300-131720-0007.wav           | 13.45    | 3.0995   | 0.2305
2300-131720-0005.wav           | 6.90     | 0.9599   | 0.1391
2300-131720-0028.wav           | 25.94    | 3.2467   | 0.1252
2300-131720-0020.wav           | 10.35    | 1.6860   | 0.1629
2300-131720-0021.wav           | 10.95    | 1.4694   | 0.1342
2300-131720-0032.wav           | 11.69    | 1.5338   | 0.1312
2300-131720-0030.wav           | 9.98     | 1.3476   | 0.1350
2300-131720-0016.wav           | 20.02    | 2.7009   | 0.1349
2300-131720-0038.wav           | 5.61     | 0.8447   | 0.1506
2300-131720-0036.wav           | 7.08     | 1.0497   | 0.1482
2300-131720-0027.wav           | 8.62     | 1.1936   | 0.1385
2300-131720-0018.wav           | 12.54    | 1.6691   | 0.1331
2300-131720-0015.wav           | 8.88     | 1.1064   | 0.1247
2300-131720-0034.wav           | 8.61     | 1.2510   | 0.1454
2300-131720-0001.wav           | 14.63    | 2.1429   | 0.1465
2300-131720-0009.wav           | 9.61     | 1.3440   | 0.1399
2300-131720-0029.wav           | 6.42     | 0.9815   | 0.1528
2300-131720-0031.wav           | 16.59    | 3.9265   | 0.2367
2300-131720-0008.wav           | 9.12     | 1.3362   | 0.1464
2300-131720-0013.wav           | 13.89    | 4.4780   | 0.3224
2300-131720-0025.wav           | 15.28    | 2.0804   | 0.1362
2300-131720-0037.wav           | 7.96     | 1.0727   | 0.1347
2300-131720-0039.wav           | 2.38     | 0.4461   | 0.1870
2300-131720-0019.wav           | 14.82    | 1.9502   | 0.1316
2300-131720-0033.wav           | 17.61    | 2.3299   | 0.1323
2300-131720-0022.wav           | 13.66    | 1.8706   | 0.1369
2300-131720-0012.wav           | 11.14    | 1.5980   | 0.1434
2300-131720-0035.wav           | 25.49    | 6.4210   | 0.2519
1320-122612-0011.wav           | 13.70    | 2.2564   | 0.1648
1320-122612-0006.wav           | 4.84     | 0.7208   | 0.1488
1320-122612-0008.wav           | 7.88     | 1.0958   | 0.1391
1320-122612-0001.wav           | 9.52     | 1.3762   | 0.1446
1320-122612-0012.wav           | 10.49    | 5.7486   | 0.5480
1320-122612-0003.wav           | 9.87     | 1.3786   | 0.1397
1320-122612-0004.wav           | 6.42     | 0.9977   | 0.1553
1320-122612-0009.wav           | 3.88     | 0.6078   | 0.1566
1320-122612-0015.wav           | 6.38     | 1.2725   | 0.1993
1320-122612-0007.wav           | 5.54     | 0.8729   | 0.1576
1320-122612-0013.wav           | 6.55     | 3.3816   | 0.5163
1320-122612-0016.wav           | 3.49     | 0.5890   | 0.1688
1320-122612-0000.wav           | 13.48    | 4.4689   | 0.3315
1320-122612-0002.wav           | 7.46     | 1.1056   | 0.1482
1320-122612-0014.wav           | 3.52     | 0.7695   | 0.2189
1320-122612-0010.wav           | 10.20    | 1.4795   | 0.1451
1320-122612-0005.wav           | 5.92     | 0.8568   | 0.1449
1320-122617-0038.wav           | 2.24     | 0.5255   | 0.2346
1320-122617-0002.wav           | 13.59    | 1.9234   | 0.1416
1320-122617-0031.wav           | 6.29     | 0.9716   | 0.1546
1320-122617-0037.wav           | 7.18     | 1.1064   | 0.1541
1320-122617-0024.wav           | 7.55     | 2.7655   | 0.3661
1320-122617-0010.wav           | 10.00    | 1.3936   | 0.1394
1320-122617-0018.wav           | 9.70     | 1.4789   | 0.1525
1320-122617-0009.wav           | 7.71     | 1.1449   | 0.1486
1320-122617-0040.wav           | 7.97     | 1.0918   | 0.1369
1320-122617-0033.wav           | 11.04    | 1.6276   | 0.1474
1320-122617-0015.wav           | 5.12     | 0.8538   | 0.1666
1320-122617-0017.wav           | 5.66     | 0.8437   | 0.1492
1320-122617-0000.wav           | 7.83     | 1.1230   | 0.1433
1320-122617-0007.wav           | 18.52    | 2.7225   | 0.1470
1320-122617-0013.wav           | 10.76    | 1.4750   | 0.1371
1320-122617-0005.wav           | 4.40     | 0.7140   | 0.1623
1320-122617-0041.wav           | 4.15     | 0.7149   | 0.1723
1320-122617-0021.wav           | 5.33     | 0.8683   | 0.1628
1320-122617-0030.wav           | 3.98     | 0.5947   | 0.1494
1320-122617-0008.wav           | 4.18     | 0.7166   | 0.1712
1320-122617-0025.wav           | 6.36     | 1.0220   | 0.1607
1320-122617-0029.wav           | 7.88     | 1.1542   | 0.1466
1320-122617-0016.wav           | 10.09    | 1.5764   | 0.1563
1320-122617-0001.wav           | 14.05    | 2.2033   | 0.1568
1320-122617-0014.wav           | 4.90     | 0.7246   | 0.1479
1320-122617-0020.wav           | 8.89     | 1.2818   | 0.1441
1320-122617-0026.wav           | 5.22     | 0.8516   | 0.1630
1320-122617-0034.wav           | 9.48     | 1.4663   | 0.1546
1320-122617-0036.wav           | 12.37    | 1.6983   | 0.1373
1320-122617-0039.wav           | 7.05     | 1.1145   | 0.1580
1320-122617-0004.wav           | 12.26    | 1.7199   | 0.1403
1320-122617-0019.wav           | 8.23     | 1.2721   | 0.1546
1320-122617-0035.wav           | 18.22    | 9.1593   | 0.5027
1320-122617-0028.wav           | 15.99    | 2.1907   | 0.1370
1320-122617-0032.wav           | 11.28    | 5.6450   | 0.5004
1320-122617-0011.wav           | 9.76     | 1.3381   | 0.1371
1320-122617-0022.wav           | 3.85     | 1.5564   | 0.4037
1320-122617-0012.wav           | 7.59     | 1.6566   | 0.2183
1320-122617-0027.wav           | 5.69     | 1.0026   | 0.1762
1320-122617-0003.wav           | 6.29     | 0.9747   | 0.1551
1320-122617-0006.wav           | 5.66     | 0.8257   | 0.1460
1320-122617-0023.wav           | 7.82     | 1.2262   | 0.1569
3729-6852-0035.wav             | 20.65    | 2.9294   | 0.1419
3729-6852-0039.wav             | 8.82     | 1.2099   | 0.1371
3729-6852-0007.wav             | 12.49    | 1.6724   | 0.1339
3729-6852-0008.wav             | 23.86    | 3.7847   | 0.1586
3729-6852-0041.wav             | 10.89    | 1.4710   | 0.1350
3729-6852-0009.wav             | 18.31    | 2.5024   | 0.1367
3729-6852-0003.wav             | 21.48    | 3.0832   | 0.1435
3729-6852-0044.wav             | 6.98     | 0.9687   | 0.1388
3729-6852-0014.wav             | 5.71     | 1.0737   | 0.1880
3729-6852-0025.wav             | 3.00     | 0.4842   | 0.1614
3729-6852-0016.wav             | 4.20     | 1.1983   | 0.2856
3729-6852-0038.wav             | 5.77     | 0.8305   | 0.1439
3729-6852-0042.wav             | 15.16    | 2.1858   | 0.1441
3729-6852-0017.wav             | 17.99    | 4.1734   | 0.2320
3729-6852-0013.wav             | 3.30     | 0.5684   | 0.1723
3729-6852-0005.wav             | 18.54    | 2.7499   | 0.1483
3729-6852-0026.wav             | 4.69     | 0.7282   | 0.1553
3729-6852-0022.wav             | 8.31     | 1.2123   | 0.1458
3729-6852-0032.wav             | 13.64    | 1.8400   | 0.1349
3729-6852-0018.wav             | 6.21     | 0.9386   | 0.1511
3729-6852-0029.wav             | 8.61     | 1.3043   | 0.1516
3729-6852-0015.wav             | 2.61     | 0.4489   | 0.1720
3729-6852-0034.wav             | 18.89    | 2.4536   | 0.1299
3729-6852-0001.wav             | 12.20    | 1.7467   | 0.1432
3729-6852-0037.wav             | 5.89     | 0.8642   | 0.1467
3729-6852-0046.wav             | 12.61    | 1.7602   | 0.1396
3729-6852-0021.wav             | 2.96     | 0.4751   | 0.1605
3729-6852-0000.wav             | 11.17    | 1.5864   | 0.1420
3729-6852-0028.wav             | 5.26     | 0.8377   | 0.1591
3729-6852-0033.wav             | 28.57    | 3.6585   | 0.1280
3729-6852-0040.wav             | 10.66    | 1.5894   | 0.1491
3729-6852-0010.wav             | 2.75     | 0.4497   | 0.1632
3729-6852-0004.wav             | 16.46    | 2.2117   | 0.1344
3729-6852-0036.wav             | 5.24     | 3.7610   | 0.7178
3729-6852-0030.wav             | 2.84     | 0.4641   | 0.1634
3729-6852-0043.wav             | 4.21     | 2.5814   | 0.6139
3729-6852-0023.wav             | 8.19     | 1.2916   | 0.1578
3729-6852-0011.wav             | 7.37     | 1.0849   | 0.1472
3729-6852-0019.wav             | 3.31     | 0.5787   | 0.1751
3729-6852-0024.wav             | 5.51     | 1.3422   | 0.2434
3729-6852-0002.wav             | 8.78     | 4.0857   | 0.4653
3729-6852-0020.wav             | 13.21    | 1.9719   | 0.1492
3729-6852-0045.wav             | 20.38    | 2.7528   | 0.1351
3729-6852-0006.wav             | 23.74    | 3.6369   | 0.1532
3729-6852-0012.wav             | 2.86     | 0.4784   | 0.1673
3729-6852-0027.wav             | 3.00     | 0.4623   | 0.1541
3729-6852-0031.wav             | 4.40     | 0.7210   | 0.1639
1188-133604-0010.wav           | 6.09     | 1.0029   | 0.1645
1188-133604-0042.wav           | 2.66     | 0.4836   | 0.1818
1188-133604-0037.wav           | 14.51    | 2.2561   | 0.1555
1188-133604-0041.wav           | 10.07    | 1.4899   | 0.1480
1188-133604-0021.wav           | 14.02    | 2.0456   | 0.1459
1188-133604-0000.wav           | 10.72    | 1.5044   | 0.1403
1188-133604-0022.wav           | 9.63     | 1.5883   | 0.1649
1188-133604-0026.wav           | 20.12    | 7.7309   | 0.3841
1188-133604-0008.wav           | 20.75    | 2.7288   | 0.1315
1188-133604-0009.wav           | 23.06    | 3.1063   | 0.1347
1188-133604-0015.wav           | 16.09    | 4.8092   | 0.2990
1188-133604-0014.wav           | 4.39     | 0.7342   | 0.1673
1188-133604-0020.wav           | 10.26    | 2.2015   | 0.2146
1188-133604-0019.wav           | 13.93    | 1.8154   | 0.1303
1188-133604-0024.wav           | 15.24    | 2.3839   | 0.1564
1188-133604-0023.wav           | 23.67    | 3.1005   | 0.1310
1188-133604-0030.wav           | 1.92     | 0.3428   | 0.1790
1188-133604-0039.wav           | 6.62     | 1.0168   | 0.1535
1188-133604-0028.wav           | 19.00    | 2.6157   | 0.1376
1188-133604-0002.wav           | 17.96    | 2.4772   | 0.1379
1188-133604-0005.wav           | 8.56     | 3.7034   | 0.4326
1188-133604-0038.wav           | 5.37     | 6.3306   | 1.1800
1188-133604-0032.wav           | 10.98    | 1.4790   | 0.1346
1188-133604-0031.wav           | 4.25     | 0.7536   | 0.1773
1188-133604-0040.wav           | 3.23     | 3.9792   | 1.2319
1188-133604-0025.wav           | 7.45     | 1.0967   | 0.1472
1188-133604-0018.wav           | 11.55    | 1.6139   | 0.1397
1188-133604-0043.wav           | 4.88     | 1.0950   | 0.2242
1188-133604-0033.wav           | 6.62     | 5.6714   | 0.8561
1188-133604-0007.wav           | 14.24    | 2.0063   | 0.1409
1188-133604-0036.wav           | 7.97     | 2.6562   | 0.3333
1188-133604-0016.wav           | 16.59    | 2.2124   | 0.1333
1188-133604-0013.wav           | 3.02     | 0.6021   | 0.1994
1188-133604-0004.wav           | 10.65    | 2.8326   | 0.2660
1188-133604-0034.wav           | 20.91    | 2.7096   | 0.1296
1188-133604-0029.wav           | 3.71     | 0.5980   | 0.1614
1188-133604-0003.wav           | 12.61    | 1.6996   | 0.1348
1188-133604-0027.wav           | 11.24    | 1.7242   | 0.1533
1188-133604-0011.wav           | 15.19    | 2.0480   | 0.1348
1188-133604-0001.wav           | 9.04     | 1.4021   | 0.1551
1188-133604-0035.wav           | 2.92     | 1.8993   | 0.6493
1188-133604-0012.wav           | 14.65    | 1.9686   | 0.1344
1188-133604-0006.wav           | 2.40     | 0.4640   | 0.1933
1188-133604-0044.wav           | 18.55    | 7.0838   | 0.3820
1188-133604-0017.wav           | 4.62     | 0.7257   | 0.1572
7127-75947-0001.wav            | 6.64     | 1.4476   | 0.2180
7127-75947-0039.wav            | 10.07    | 1.6020   | 0.1591
7127-75947-0040.wav            | 13.79    | 8.9226   | 0.6470
7127-75947-0037.wav            | 8.82     | 1.2637   | 0.1432
7127-75947-0031.wav            | 1.92     | 0.3436   | 0.1790
7127-75947-0038.wav            | 11.26    | 1.6386   | 0.1455
