nohup: ignoring input
-----------------------------------------------------------------
模式: 并行处理 (Threads=5)
正在加载模型 medium.en ...
模型加载完成。
-----------------------------------------------------------------
File ID                   | ProcTime(s)  | Audio(s)   | RTF     
6829-68769-0028           | 1.4410       | 3.29       | 0.4380  
6829-68769-0030           | 2.4534       | 4.91       | 0.4997  
6829-68769-0033           | 1.9634       | 4.02       | 0.4884  
6829-68769-0031           | 2.9567       | 5.55       | 0.5323  
6829-68769-0032           | 2.9548       | 5.72       | 0.5166  
6829-68769-0034           | 2.9716       | 6.05       | 0.4908  
6829-68769-0035           | 1.4664       | 2.75       | 0.5323  
6829-68769-0038           | 0.9875       | 2.50       | 0.3942  
6829-68769-0037           | 1.4570       | 2.53       | 0.5759  
6829-68769-0036           | 2.4671       | 5.55       | 0.4441  
6829-68769-0042           | 0.9726       | 2.17       | 0.4472  
6829-68769-0039           | 1.9420       | 4.04       | 0.4801  
6829-68769-0041           | 1.4372       | 2.66       | 0.5403  
6829-68769-0043           | 0.9444       | 2.59       | 0.3646  
6829-68769-0040           | 2.4389       | 4.77       | 0.5113  
6829-68769-0045           | 0.9725       | 2.13       | 0.4555  
6829-68769-0044           | 1.4645       | 3.23       | 0.4541  
6829-68769-0046           | 1.4641       | 2.57       | 0.5697  
6829-68769-0047           | 1.4542       | 2.33       | 0.6255  
6829-68769-0050           | 1.3988       | 2.92       | 0.4799  
6829-68769-0048           | 2.8969       | 6.50       | 0.4460  
6829-68769-0051           | 1.9163       | 3.54       | 0.5406  
6829-68769-0052           | 2.4241       | 4.60       | 0.5270  
1089-134691-0000          | 0.9788       | 2.08       | 0.4694  
6829-68769-0049           | 3.8677       | 7.40       | 0.5227  
1089-134691-0003          | 0.9294       | 2.17       | 0.4273  
1089-134691-0001          | 2.3774       | 5.42       | 0.4390  
6829-68769-0053           | 3.4781       | 6.36       | 0.5469  
1089-134691-0004          | 2.5178       | 5.18       | 0.4865  
1089-134691-0007          | 1.4918       | 3.44       | 0.4337  
1089-134691-0005          | 2.5320       | 5.36       | 0.4724  
1089-134691-0006          | 3.0773       | 5.89       | 0.5220  
1089-134691-0010          | 1.5004       | 3.19       | 0.4696  
1089-134691-0002          | 5.4537       | 11.60      | 0.4701  
1089-134691-0008          | 8.4259       | 14.98      | 0.5623  
1089-134691-0012          | 8.3400       | 15.03      | 0.5549  
1089-134691-0009          | 10.3132      | 20.05      | 0.5142  
1089-134691-0014          | 2.3580       | 4.75       | 0.4959  
1089-134691-0013          | 8.7958       | 16.33      | 0.5386  
1089-134691-0015          | 0.9232       | 3.40       | 0.2719  
1089-134691-0011          | 10.7082      | 20.01      | 0.5351  
1089-134691-0018          | 1.4053       | 3.09       | 0.4548  
1089-134691-0019          | 1.4060       | 3.15       | 0.4456  
1089-134691-0020          | 1.8638       | 3.99       | 0.4671  
1089-134691-0016          | 4.2535       | 9.06       | 0.4695  
1089-134691-0022          | 2.3968       | 5.63       | 0.4253  
1089-134691-0024          | 1.0123       | 2.21       | 0.4570  
1089-134691-0017          | 5.7497       | 11.70      | 0.4916  
1089-134691-0023          | 3.4917       | 7.74       | 0.4514  
1089-134686-0001          | 1.4757       | 3.27       | 0.4506  
1089-134691-0021          | 6.3235       | 13.37      | 0.4730  
1089-134691-0025          | 3.9354       | 8.01       | 0.4916  
1089-134686-0003          | 1.4423       | 2.68       | 0.5382  
1089-134686-0002          | 2.9147       | 6.62       | 0.4400  
1089-134686-0000          | 4.8655       | 10.44      | 0.4663  
1089-134686-0004          | 3.9921       | 5.22       | 0.7655  
1089-134686-0007          | 2.9659       | 4.28       | 0.6938  
1089-134686-0005          | 6.4446       | 9.63       | 0.6689  
1089-134686-0008          | 5.4472       | 6.73       | 0.8094  
1089-134686-0006          | 6.9151       | 10.55      | 0.6551  
1089-134686-0010          | 3.6552       | 4.41       | 0.8298  
1089-134686-0014          | 2.6945       | 2.23       | 1.2110  
1089-134686-0009          | 7.2769       | 10.57      | 0.6881  
1089-134686-0016          | 1.4962       | 3.54       | 0.4226  
1089-134686-0013          | 5.3647       | 7.92       | 0.6778  
1089-134686-0011          | 7.3153       | 12.45      | 0.5878  
1089-134686-0015          | 2.9638       | 5.82       | 0.5097  
1089-134686-0012          | 6.8350       | 11.64      | 0.5872  
1089-134686-0017          | 5.6234       | 8.87       | 0.6340  
1089-134686-0021          | 4.6118       | 6.55       | 0.7041  
1089-134686-0018          | 8.5696       | 15.72      | 0.5451  
1089-134686-0019          | 8.0389       | 13.89      | 0.5785  
1089-134686-0020          | 9.4890       | 16.79      | 0.5652  
1089-134686-0022          | 5.3325       | 11.18      | 0.4772  
1089-134686-0025          | 2.9015       | 6.61       | 0.4390  
1089-134686-0027          | 1.4649       | 2.71       | 0.5405  
1089-134686-0023          | 6.3410       | 13.28      | 0.4777  
1089-134686-0026          | 1.9386       | 4.01       | 0.4835  
1089-134686-0030          | 1.4213       | 2.71       | 0.5235  
1089-134686-0024          | 5.2919       | 11.65      | 0.4540  
1089-134686-0029          | 2.3930       | 4.67       | 0.5124  
1089-134686-0031          | 2.8662       | 6.62       | 0.4333  
1089-134686-0032          | 1.9139       | 4.09       | 0.4679  
1089-134686-0033          | 1.8924       | 3.33       | 0.5683  
1089-134686-0028          | 3.8045       | 7.83       | 0.4859  
1089-134686-0035          | 1.4672       | 3.44       | 0.4259  
1089-134686-0034          | 2.8737       | 5.81       | 0.4946  
1089-134686-0036          | 1.9383       | 3.25       | 0.5964  
1089-134686-0037          | 2.4158       | 5.21       | 0.4637  
8224-274381-0003          | 7.3709       | 13.09      | 0.5633  
8224-274381-0000          | 9.7722       | 17.74      | 0.5509  
8224-274381-0001          | 11.5155      | 22.45      | 0.5129  
8224-274381-0004          | 11.0482      | 21.25      | 0.5198  
8224-274381-0002          | 12.4451      | 24.54      | 0.5071  
8224-274381-0007          | 4.6514       | 10.09      | 0.4612  
8224-274381-0006          | 7.8652       | 16.98      | 0.4632  
8224-274381-0011          | 2.7335       | 6.48       | 0.4218  
8224-274381-0005          | 13.0250      | 26.16      | 0.4979  
8224-274381-0008          | 10.7499      | 20.98      | 0.5124  
8224-274381-0010          | 7.0214       | 13.62      | 0.5155  
8224-274381-0009          | 13.9430      | 28.41      | 0.4908  
8224-274381-0013          | 6.5044       | 13.61      | 0.4779  
8224-274381-0015          | 6.0487       | 12.65      | 0.4780  
8224-274381-0012          | 10.3427      | 19.89      | 0.5201  
8224-274381-0014          | 8.3146       | 17.88      | 0.4650  
8224-274384-0000          | 3.2222       | 7.61       | 0.4237  
8224-274384-0003          | 1.7956       | 3.87       | 0.4640  
8224-274381-0017          | 8.2566       | 17.82      | 0.4632  
8224-274384-0002          | 4.5699       | 9.81       | 0.4656  
8224-274384-0006          | 2.7337       | 6.81       | 0.4014  
8224-274384-0001          | 9.1195       | 20.33      | 0.4486  
8224-274381-0016          | 12.4346      | 27.52      | 0.4518  
8224-274384-0005          | 4.1022       | 8.74       | 0.4691  
8224-274384-0007          | 2.7258       | 6.23       | 0.4375  
8224-274384-0009          | 2.2609       | 4.80       | 0.4705  
8224-274384-0004          | 9.1324       | 20.64      | 0.4425  
8224-274384-0008          | 5.9292       | 13.42      | 0.4418  
8224-274384-0013          | 2.2894       | 5.44       | 0.4208  
8224-274384-0010          | 6.4059       | 14.60      | 0.4388  
2300-131720-0000          | 2.3033       | 5.08       | 0.4534  
8224-274384-0012          | 8.2533       | 18.73      | 0.4406  
8224-274384-0011          | 9.6549       | 22.36      | 0.4318  
2300-131720-0002          | 6.0451       | 13.12      | 0.4609  
2300-131720-0001          | 6.9489       | 14.63      | 0.4750  
2300-131720-0006          | 1.8413       | 4.12       | 0.4469  
2300-131720-0005          | 3.2754       | 6.90       | 0.4747  
2300-131720-0003          | 7.4238       | 16.76      | 0.4430  
2300-131720-0008          | 4.1507       | 9.12       | 0.4549  
2300-131720-0009          | 4.7063       | 9.61       | 0.4900  
2300-131720-0007          | 6.5630       | 13.45      | 0.4881  
2300-131720-0004          | 9.3893       | 19.91      | 0.4716  
2300-131720-0010          | 5.1715       | 10.82      | 0.4780  
2300-131720-0014          | 1.8925       | 3.75       | 0.5047  
2300-131720-0015          | 4.2391       | 8.88       | 0.4776  
2300-131720-0012          | 5.1474       | 11.14      | 0.4619  
2300-131720-0013          | 6.5147       | 13.89      | 0.4690  
2300-131720-0011          | 7.5191       | 15.88      | 0.4736  
2300-131720-0018          | 5.5457       | 12.54      | 0.4422  
2300-131720-0016          | 9.2648       | 20.02      | 0.4629  
2300-131720-0020          | 4.6480       | 10.35      | 0.4491  
2300-131720-0019          | 6.9995       | 14.82      | 0.4723  
2300-131720-0017          | 9.2648       | 19.91      | 0.4652  
2300-131720-0021          | 6.2625       | 10.95      | 0.5719  
2300-131720-0024          | 3.4452       | 4.77       | 0.7223  
2300-131720-0023          | 6.2907       | 11.06      | 0.5688  
2300-131720-0022          | 7.7965       | 13.66      | 0.5705  
2300-131720-0027          | 4.4353       | 8.62       | 0.5145  
2300-131720-0029          | 2.9021       | 6.42       | 0.4517  
2300-131720-0025          | 8.3488       | 15.28      | 0.5464  
2300-131720-0026          | 8.7692       | 17.59      | 0.4984  
2300-131720-0030          | 4.7759       | 9.98       | 0.4785  
2300-131720-0032          | 5.2861       | 11.69      | 0.4522  
2300-131720-0031          | 8.1966       | 16.59      | 0.4942  
2300-131720-0028          | 12.6006      | 25.94      | 0.4858  
2300-131720-0034          | 4.4485       | 8.61       | 0.5170  
2300-131720-0038          | 2.3319       | 5.61       | 0.4157  
2300-131720-0036          | 3.4168       | 7.08       | 0.4823  
2300-131720-0039          | 1.0099       | 2.38       | 0.4234  
2300-131720-0037          | 3.9292       | 7.96       | 0.4933  
2300-131720-0033          | 8.7084       | 17.61      | 0.4947  
2300-131720-0041          | 1.9418       | 3.75       | 0.5178  
2300-131720-0040          | 2.4522       | 5.46       | 0.4495  
1320-122612-0001          | 4.3868       | 9.52       | 0.4608  
2300-131720-0035          | 12.1548      | 25.49      | 0.4768  
1320-122612-0002          | 3.9341       | 7.46       | 0.5274  
1320-122612-0000          | 6.3992       | 13.48      | 0.4747  
1320-122612-0003          | 4.9438       | 9.87       | 0.5011  
1320-122612-0004          | 3.0263       | 6.42       | 0.4710  
1320-122612-0006          | 2.4827       | 4.84       | 0.5124  
1320-122612-0005          | 3.0332       | 5.92       | 0.5128  
1320-122612-0007          | 2.4168       | 5.54       | 0.4362  
1320-122612-0009          | 1.9018       | 3.88       | 0.4901  
1320-122612-0008          | 3.9079       | 7.88       | 0.4962  
1320-122612-0014          | 3.1506       | 3.52       | 0.8963  
1320-122612-0013          | 4.6415       | 6.55       | 0.7086  
1320-122612-0010          | 6.0714       | 10.20      | 0.5955  
1320-122612-0012          | 6.0875       | 10.49      | 0.5803  
1320-122612-0016          | 1.9564       | 3.49       | 0.5606  
1320-122612-0011          | 8.0517       | 13.70      | 0.5879  
1320-122612-0015          | 2.9389       | 6.38       | 0.4603  
1320-122617-0000          | 3.9463       | 7.83       | 0.5037  
1320-122617-0003          | 2.9930       | 6.29       | 0.4762  
1320-122617-0005          | 3.5879       | 4.40       | 0.8154  
1320-122617-0001          | 8.1068       | 14.05      | 0.5768  
1320-122617-0006          | 4.0887       | 5.66       | 0.7230  
1320-122617-0004          | 7.0529       | 12.26      | 0.5753  
1320-122617-0002          | 8.0363       | 13.59      | 0.5916  
1320-122617-0008          | 1.9317       | 4.18       | 0.4616  
1320-122617-0009          | 3.4612       | 7.71       | 0.4492  
1320-122617-0012          | 3.4735       | 7.59       | 0.4576  
1320-122617-0010          | 4.9467       | 10.00      | 0.4947  
1320-122617-0011          | 4.9567       | 9.76       | 0.5079  
1320-122617-0007          | 8.8780       | 18.52      | 0.4792  
1320-122617-0014          | 2.4206       | 4.90       | 0.4940  
1320-122617-0015          | 2.4288       | 5.12       | 0.4739  
1320-122617-0013          | 5.3462       | 10.76      | 0.4971  
1320-122617-0017          | 2.8831       | 5.66       | 0.5098  
1320-122617-0016          | 4.8765       | 10.09      | 0.4835  
1320-122617-0019          | 3.9621       | 8.23       | 0.4814  
1320-122617-0018          | 4.9622       | 9.70       | 0.5118  
1320-122617-0022          | 2.0184       | 3.85       | 0.5236  
1320-122617-0021          | 2.5537       | 5.33       | 0.4787  
1320-122617-0020          | 4.4985       | 8.89       | 0.5057  
1320-122617-0026          | 2.5075       | 5.22       | 0.4799  
1320-122617-0025          | 3.0265       | 6.36       | 0.4759  
1320-122617-0023          | 4.0251       | 7.82       | 0.5150  
1320-122617-0024          | 3.5228       | 7.55       | 0.4663  
1320-122617-0027          | 3.0506       | 5.69       | 0.5361  
1320-122617-0030          | 2.0164       | 3.98       | 0.5066  
1320-122617-0031          | 3.0452       | 6.29       | 0.4845  
1320-122617-0029          | 4.0652       | 7.88       | 0.5162  
1320-122617-0032          | 5.5343       | 11.28      | 0.4906  
1320-122617-0028          | 8.0244       | 15.99      | 0.5017  
1320-122617-0033          | 5.4792       | 11.04      | 0.4961  
1320-122617-0034          | 5.9784       | 9.48       | 0.6303  
1320-122617-0038          | 3.1211       | 2.24       | 1.3934  
1320-122617-0037          | 6.1373       | 7.18       | 0.8548  
1320-122617-0039          | 4.6029       | 7.05       | 0.6524  
1320-122617-0036          | 8.0883       | 12.37      | 0.6539  
1320-122617-0040          | 4.0186       | 7.97       | 0.5039  
1320-122617-0035          | 11.0551      | 18.22      | 0.6068  
1320-122617-0041          | 2.0406       | 4.15       | 0.4917  
3729-6852-0002            | 4.3757       | 8.78       | 0.4984  
3729-6852-0000            | 5.3594       | 11.17      | 0.4798  
3729-6852-0001            | 5.7927       | 12.20      | 0.4750  
3729-6852-0004            | 7.3051       | 16.46      | 0.4438  
3729-6852-0003            | 11.3948      | 21.48      | 0.5305  
3729-6852-0007            | 7.0311       | 12.49      | 0.5629  
3729-6852-0005            | 8.9050       | 18.54      | 0.4803  
3729-6852-0010            | 0.9298       | 2.75       | 0.3375  
3729-6852-0012            | 1.4211       | 2.86       | 0.4969  
3729-6852-0013            | 0.9410       | 3.30       | 0.2852  
3729-6852-0011            | 3.3043       | 7.37       | 0.4483  
3729-6852-0006            | 12.2201      | 23.74      | 0.5147  
3729-6852-0015            | 0.9326       | 2.61       | 0.3573  
3729-6852-0014            | 2.3840       | 5.71       | 0.4175  
3729-6852-0016            | 1.9013       | 4.20       | 0.4532  
3729-6852-0009            | 8.0776       | 18.31      | 0.4412  
3729-6852-0019            | 1.4610       | 3.31       | 0.4421  
3729-6852-0008            | 12.0957      | 23.86      | 0.5069  
3729-6852-0018            | 2.8987       | 6.21       | 0.4668  
3729-6852-0021            | 1.4317       | 2.96       | 0.4837  
3729-6852-0022            | 3.8494       | 8.31       | 0.4629  
3729-6852-0024            | 2.9099       | 5.51       | 0.5276  
3729-6852-0023            | 3.8557       | 8.19       | 0.4711  
3729-6852-0017            | 7.7398       | 17.99      | 0.4302  
3729-6852-0025            | 1.4352       | 3.00       | 0.4784  
3729-6852-0020            | 6.2684       | 13.21      | 0.4743  
3729-6852-0027            | 1.4469       | 3.00       | 0.4823  
3729-6852-0026            | 2.3899       | 4.69       | 0.5096  
3729-6852-0030            | 0.9349       | 2.84       | 0.3292  
3729-6852-0028            | 1.8853       | 5.26       | 0.3581  
3729-6852-0031            | 1.8739       | 4.40       | 0.4259  
3729-6852-0029            | 3.8580       | 8.61       | 0.4483  
3729-6852-0036            | 2.3662       | 5.24       | 0.4516  
3729-6852-0032            | 6.2287       | 13.64      | 0.4566  
3729-6852-0037            | 2.8107       | 5.89       | 0.4772  
3729-6852-0034            | 8.5686       | 18.89      | 0.4535  
3729-6852-0038            | 2.8087       | 5.77       | 0.4868  
3729-6852-0035            | 9.5258       | 20.65      | 0.4613  
3729-6852-0039            | 4.3216       | 8.82       | 0.4897  
3729-6852-0033            | 12.4212      | 28.57      | 0.4347  
3729-6852-0040            | 4.3228       | 10.66      | 0.4055  
3729-6852-0043            | 1.8972       | 4.21       | 0.4512  
3729-6852-0041            | 5.2521       | 10.89      | 0.4821  
3729-6852-0044            | 2.8347       | 6.98       | 0.4061  
3729-6852-0042            | 8.0744       | 15.16      | 0.5324  
1188-133604-0000          | 5.2449       | 10.72      | 0.4890  
1188-133604-0001          | 4.3012       | 9.04       | 0.4758  
3729-6852-0046            | 6.6762       | 12.61      | 0.5297  
3729-6852-0045            | 11.7237      | 20.38      | 0.5754  
1188-133604-0003          | 6.0250       | 12.61      | 0.4778  
1188-133604-0004          | 6.0157       | 10.65      | 0.5649  
1188-133604-0005          | 5.0564       | 8.56       | 0.5907  
1188-133604-0006          | 0.9832       | 2.40       | 0.4097  
1188-133604-0010          | 2.8835       | 6.09       | 0.4731  
1188-133604-0002          | 9.9367       | 17.96      | 0.5533  
1188-133604-0007          | 6.8461       | 14.24      | 0.4808  
1188-133604-0013          | 1.4419       | 3.02       | 0.4774  
1188-133604-0008          | 9.2503       | 20.75      | 0.4457  
1188-133604-0014          | 2.9984       | 4.39       | 0.6830  
1188-133604-0012          | 7.9126       | 14.65      | 0.5401  
1188-133604-0011          | 8.3921       | 15.19      | 0.5525  
1188-133604-0009          | 11.7794      | 23.06      | 0.5108  
1188-133604-0017          | 2.4927       | 4.62       | 0.5401  
1188-133604-0018          | 5.3615       | 11.55      | 0.4642  
1188-133604-0015          | 8.3451       | 16.09      | 0.5188  
1188-133604-0019          | 6.3302       | 13.93      | 0.4544  
1188-133604-0020          | 4.7995       | 10.26      | 0.4678  
1188-133604-0016          | 7.7864       | 16.59      | 0.4692  
1188-133604-0025          | 3.6564       | 7.45       | 0.4908  
1188-133604-0022          | 5.1955       | 9.63       | 0.5395  
1188-133604-0021          | 7.0919       | 14.02      | 0.5058  
1188-133604-0024          | 7.5096       | 15.24      | 0.4928  
1188-133604-0027          | 5.2609       | 11.24      | 0.4678  
1188-133604-0029          | 1.9431       | 3.71       | 0.5244  
1188-133604-0030          | 0.9335       | 1.92       | 0.4874  
1188-133604-0023          | 10.9120      | 23.67      | 0.4610  
1188-133604-0031          | 2.4280       | 4.25       | 0.5713  
1188-133604-0033          | 3.3356       | 6.62       | 0.5035  
1188-133604-0026          | 10.1040      | 20.12      | 0.5021  
1188-133604-0028          | 9.5641       | 19.00      | 0.5032  
1188-133604-0035          | 1.4321       | 2.92       | 0.4896  
1188-133604-0032          | 5.2546       | 10.98      | 0.4783  
1188-133604-0038          | 4.5095       | 5.37       | 0.8405  
1188-133604-0036          | 5.9369       | 7.97       | 0.7449  
1188-133604-0039          | 5.6758       | 6.62       | 0.8567  
1188-133604-0040          | 1.6078       | 3.23       | 0.4978  
1188-133604-0042          | 1.5182       | 2.66       | 0.5708  
1188-133604-0034          | 11.9210      | 20.91      | 0.5702  
1188-133604-0043          | 2.4832       | 4.88       | 0.5083  
1188-133604-0037          | 9.0767       | 14.51      | 0.6255  
1188-133604-0041          | 5.0873       | 10.07      | 0.5052  
7127-75947-0002           | 1.4946       | 3.23       | 0.4620  
7127-75947-0004           | 0.9339       | 1.91       | 0.4902  
7127-75947-0001           | 3.3636       | 6.64       | 0.5066  
7127-75947-0005           | 0.9353       | 2.15       | 0.4360  
7127-75947-0003           | 2.8491       | 5.98       | 0.4764  
7127-75947-0006           | 0.9479       | 3.31       | 0.2864  
7127-75947-0007           | 3.4267       | 5.46       | 0.6276  
7127-75947-0008           | 2.9562       | 4.16       | 0.7115  
1188-133604-0044          | 9.2152       | 18.55      | 0.4969  
7127-75947-0011           | 1.9191       | 3.62       | 0.5301  
7127-75947-0012           | 0.9174       | 1.69       | 0.5444  
7127-75947-0000           | 9.6647       | 17.97      | 0.5378  
7127-75947-0010           | 4.3478       | 8.87       | 0.4904  
7127-75947-0013           | 2.4189       | 5.04       | 0.4795  
7127-75947-0015           | 2.8719       | 6.26       | 0.4588  
7127-75947-0017           | 1.4107       | 2.67       | 0.5293  
7127-75947-0014           | 4.7555       | 10.12      | 0.4701  
7127-75947-0019           | 1.3694       | 3.88       | 0.3534  
7127-75947-0018           | 1.8405       | 4.04       | 0.4556  
7127-75947-0016           | 3.2366       | 7.48       | 0.4327  
7127-75947-0020           | 0.9192       | 2.17       | 0.4226  
7127-75947-0021           | 1.9607       | 4.00       | 0.4908  
7127-75947-0009           | 12.0300      | 22.84      | 0.5267  
7127-75947-0023           | 2.4096       | 5.11       | 0.4715  
7127-75947-0024           | 3.3929       | 7.33       | 0.4629  
7127-75947-0025           | 2.8437       | 5.57       | 0.5105  
7127-75947-0022           | 5.2968       | 12.35      | 0.4289  
7127-75947-0026           | 3.3294       | 6.55       | 0.5079  
7127-75947-0031           | 0.9700       | 1.92       | 0.5052  
7127-75947-0027           | 3.8501       | 8.09       | 0.4759  
7127-75947-0030           | 2.4466       | 2.76       | 0.8864  
7127-75947-0029           | 3.3850       | 5.29       | 0.6405  
7127-75947-0028           | 4.3260       | 7.46       | 0.5799  
7127-75947-0036           | 0.9576       | 2.44       | 0.3925  
7127-75947-0034           | 1.4059       | 2.96       | 0.4742  
7127-75947-0032           | 3.3877       | 4.75       | 0.7140  
7127-75947-0035           | 2.4037       | 4.42       | 0.5445  
7127-75947-0033           | 4.8415       | 8.87       | 0.5461  
7127-75947-0037           | 4.5383       | 8.82       | 0.5143  
7127-75946-0001           | 1.7076       | 2.17       | 0.7869  
7127-75947-0038           | 6.2463       | 11.26      | 0.5547  
7127-75947-0039           | 5.7414       | 10.07      | 0.5701  
7127-75946-0003           | 3.5585       | 4.81       | 0.7398  
7127-75946-0004           | 3.5561       | 4.49       | 0.7920  
7127-75947-0040           | 9.8896       | 13.79      | 0.7172  
7127-75946-0005           | 2.0607       | 2.67       | 0.7718  
7127-75946-0007           | 2.4601       | 4.75       | 0.5174  
7127-75946-0008           | 1.9529       | 4.46       | 0.4379  
7127-75946-0000           | 12.4988      | 19.48      | 0.6418  
7127-75946-0002           | 8.6747       | 13.19      | 0.6577  
7127-75946-0006           | 5.1136       | 7.98       | 0.6408  
7127-75946-0010           | 2.0523       | 3.60       | 0.5701  
7127-75946-0011           | 1.4269       | 3.17       | 0.4501  
7127-75946-0009           | 2.5446       | 4.72       | 0.5391  
7127-75946-0013           | 5.3831       | 8.58       | 0.6274  
7127-75946-0015           | 4.8792       | 7.51       | 0.6493  
7127-75946-0012           | 6.2987       | 9.87       | 0.6382  
7127-75946-0019           | 0.9689       | 2.63       | 0.3677  
7127-75946-0014           | 6.3100       | 10.18      | 0.6201  
7127-75946-0016           | 6.7877       | 11.21      | 0.6055  
7127-75946-0021           | 1.4387       | 3.35       | 0.4288  
7127-75946-0020           | 2.8547       | 6.52       | 0.4378  
7127-75946-0018           | 4.2704       | 9.14       | 0.4672  
7127-75946-0023           | 1.8653       | 3.75       | 0.4981  
7127-75946-0017           | 5.6957       | 12.33      | 0.4619  
7127-75946-0025           | 1.8958       | 3.96       | 0.4787  
7127-75946-0024           | 2.3559       | 5.09       | 0.4629  
7127-75946-0022           | 5.2157       | 10.94      | 0.4768  
4507-16021-0000           | 0.9155       | 2.59       | 0.3535  
7127-75946-0027           | 4.7161       | 9.68       | 0.4874  
7127-75946-0029           | 4.2569       | 9.29       | 0.4585  
4507-16021-0002           | 1.4212       | 3.19       | 0.4462  
4507-16021-0004           | 0.9035       | 2.13       | 0.4232  
4507-16021-0003           | 2.3189       | 4.89       | 0.4737  
4507-16021-0001           | 5.1778       | 11.32      | 0.4574  
7127-75946-0028           | 7.5252       | 16.07      | 0.4681  
4507-16021-0006           | 0.9306       | 2.11       | 0.4410  
7127-75946-0026           | 9.4166       | 20.15      | 0.4673  
4507-16021-0005           | 1.8629       | 4.21       | 0.4425  
4507-16021-0007           | 1.3739       | 2.63       | 0.5224  
4507-16021-0008           | 1.8215       | 3.59       | 0.5074  
4507-16021-0012           | 1.3629       | 2.73       | 0.4983  
4507-16021-0011           | 2.2649       | 5.62       | 0.4034  
4507-16021-0015           | 1.8227       | 3.86       | 0.4722  
4507-16021-0014           | 2.7450       | 6.12       | 0.4489  
4507-16021-0009           | 5.0177       | 11.30      | 0.4438  
4507-16021-0013           | 4.5612       | 10.44      | 0.4369  
4507-16021-0018           | 1.4184       | 3.38       | 0.4203  
4507-16021-0010           | 6.8916       | 15.16      | 0.4544  
4507-16021-0019           | 1.4193       | 2.93       | 0.4844  
4507-16021-0017           | 6.0212       | 10.59      | 0.5688  
4507-16021-0022           | 3.6768       | 6.20       | 0.5930  
4507-16021-0016           | 8.7835       | 17.27      | 0.5087  
4507-16021-0024           | 2.2759       | 5.14       | 0.4428  
4507-16021-0021           | 7.3609       | 14.48      | 0.5083  
4507-16021-0027           | 0.9085       | 2.00       | 0.4554  
4507-16021-0023           | 5.4857       | 12.07      | 0.4545  
4507-16021-0028           | 1.3596       | 3.27       | 0.4164  
4507-16021-0025           | 4.0926       | 9.21       | 0.4441  
4507-16021-0020           | 10.9752      | 22.50      | 0.4878  
4507-16021-0029           | 2.9335       | 3.87       | 0.7580  
4507-16021-0033           | 2.4392       | 5.54       | 0.4399  
4507-16021-0030           | 8.1949       | 14.79      | 0.5541  
4507-16021-0031           | 7.7516       | 14.31      | 0.5417  
4507-16021-0034           | 6.1384       | 11.27      | 0.5447  
4507-16021-0036           | 3.3217       | 5.43       | 0.6112  
4507-16021-0035           | 4.2286       | 7.54       | 0.5612  
4507-16021-0038           | 1.3638       | 3.88       | 0.3510  
4507-16021-0026           | 16.5261      | 31.61      | 0.5227  
4507-16021-0037           | 2.6972       | 5.35       | 0.5041  
4507-16021-0040           | 1.3178       | 3.92       | 0.3357  
4507-16021-0041           | 1.3666       | 2.98       | 0.4594  
4507-16021-0032           | 14.7021      | 28.09      | 0.5234  
4507-16021-0044           | 0.9151       | 2.19       | 0.4178  
4507-16021-0043           | 1.8745       | 3.99       | 0.4698  
4507-16021-0045           | 1.8438       | 4.89       | 0.3770  
4507-16021-0046           | 3.4034       | 4.59       | 0.7415  
4507-16021-0042           | 6.2240       | 10.38      | 0.5999  
4507-16021-0039           | 8.0114       | 15.42      | 0.5195  
4507-16021-0048           | 3.4584       | 5.21       | 0.6632  
4507-16021-0049           | 2.8798       | 5.91       | 0.4873  
4507-16021-0050           | 1.9026       | 3.90       | 0.4885  
4507-16021-0051           | 2.8100       | 6.17       | 0.4554  
4507-16021-0052           | 2.7968       | 6.28       | 0.4457  
4507-16021-0054           | 1.8256       | 4.32       | 0.4231  
4507-16021-0053           | 3.6445       | 8.10       | 0.4502  
4507-16021-0057           | 1.8231       | 4.61       | 0.3955  
4507-16021-0056           | 2.7145       | 6.34       | 0.4278  
4507-16021-0055           | 3.1623       | 7.22       | 0.4377  
4507-16021-0058           | 1.3632       | 3.11       | 0.4383  
6930-81414-0002           | 1.3840       | 3.31       | 0.4188  
4507-16021-0059           | 2.7394       | 6.21       | 0.4415  
6930-81414-0003           | 1.9134       | 3.29       | 0.5807  
6930-81414-0005           | 0.9453       | 1.81       | 0.5208  
6930-81414-0000           | 6.0941       | 12.89      | 0.4726  
6930-81414-0004           | 4.6845       | 9.56       | 0.4900  
4507-16021-0047           | 17.3397      | 34.95      | 0.4961  
6930-81414-0001           | 7.9246       | 17.48      | 0.4532  
6930-81414-0006           | 3.2104       | 6.80       | 0.4721  
6930-81414-0007           | 2.2988       | 4.37       | 0.5266  
6930-81414-0008           | 2.8075       | 6.05       | 0.4637  
6930-81414-0010           | 1.8939       | 3.83       | 0.4938  
6930-81414-0011           | 3.3974       | 4.70       | 0.7228  
6930-81414-0012           | 3.3933       | 4.43       | 0.7660  
6930-81414-0016           | 0.9489       | 2.16       | 0.4393  
6930-81414-0015           | 1.8852       | 3.73       | 0.5054  
6930-81414-0017           | 0.9725       | 2.34       | 0.4156  
6930-81414-0009           | 6.6936       | 12.02      | 0.5571  
6930-81414-0013           | 4.3625       | 7.33       | 0.5956  
6930-81414-0014           | 4.3731       | 7.41       | 0.5902  
