nohup: ignoring input
----------------------------------------------------------------------
Sherpa-onnx 并行 TTFT 测试
并发数 (Threads): 49
计算公式: TTFT = (Chunks * 0.1s) + Parse_Time
模型加载完成。
----------------------------------------------------------------------
正在扫描文件列表: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean ...
共找到 2620 个音频文件。开始并行处理...
文件名                                      | 分片数    | 计算耗时(s)      | TTFT(s)   
8463-294825-0001.wav                     | 11     | 0.2284       | 1.3284    
8463-294828-0030.wav                     | 8      | 0.1782       | 0.9782    
8463-294828-0007.wav                     | 8      | 0.2253       | 1.0253    
8463-294825-0018.wav                     | 11     | 0.3040       | 1.4040    
8463-294825-0003.wav                     | 11     | 0.2262       | 1.3262    
8463-294825-0008.wav                     | 11     | 0.3186       | 1.4186    
8463-294828-0010.wav                     | 8      | 0.2361       | 1.0361    
121-123852-0000.wav                      | 14     | 0.2766       | 1.6766    
8463-294828-0026.wav                     | 8      | 0.3084       | 1.1084    
8463-287645-0007.wav                     | 11     | 0.3319       | 1.4319    
8463-294825-0004.wav                     | 11     | 0.2626       | 1.3626    
8463-294825-0000.wav                     | 11     | 0.2344       | 1.3344    
8463-294828-0028.wav                     | 8      | 0.3015       | 1.1015    
8463-294825-0016.wav                     | 11     | 0.2987       | 1.3987    
8463-294825-0005.wav                     | 11     | 0.2255       | 1.3255    
8463-294828-0004.wav                     | 8      | 0.1949       | 0.9949    
8463-294825-0019.wav                     | 11     | 0.2320       | 1.3320    
8463-294828-0027.wav                     | 8      | 0.2689       | 1.0689    
8463-294828-0008.wav                     | 8      | 0.2210       | 1.0210    
8463-294828-0033.wav                     | 8      | 0.2335       | 1.0335    
8463-294828-0029.wav                     | 11     | 0.3086       | 1.4086    
8463-294828-0000.wav                     | 8      | 0.2748       | 1.0748    
8463-294828-0036.wav                     | 11     | 0.2973       | 1.3973    
8463-294825-0017.wav                     | 11     | 0.3165       | 1.4165    
8463-294828-0024.wav                     | 8      | 0.1699       | 0.9699    
8463-294825-0013.wav                     | 11     | 0.2595       | 1.3595    
8463-294825-0009.wav                     | 14     | 0.2320       | 1.6320    
8463-294828-0017.wav                     | 11     | 0.2917       | 1.3917    
8463-294828-0011.wav                     | 8      | 0.3043       | 1.1043    
8463-294825-0011.wav                     | 14     | 0.2923       | 1.6923    
8463-294828-0025.wav                     | 8      | 0.2288       | 1.0288    
8463-294828-0032.wav                     | 11     | 0.2782       | 1.3782    
8463-294828-0018.wav                     | 11     | 0.2445       | 1.3445    
8463-294828-0021.wav                     | 11     | 0.2866       | 1.3866    
8463-294828-0003.wav                     | 8      | 0.2820       | 1.0820    
8463-294828-0002.wav                     | 11     | 0.3076       | 1.4076    
8463-294828-0035.wav                     | 11     | 0.2781       | 1.3781    
8463-294828-0013.wav                     | 8      | 0.3444       | 1.1444    
8230-279154-0034.wav                     | 8      | 0.2501       | 1.0501    
8463-294828-0019.wav                     | 11     | 0.3002       | 1.4002    
8230-279154-0031.wav                     | 8      | 0.2122       | 1.0122    
8230-279154-0025.wav                     | 8      | 0.2159       | 1.0159    
8463-294828-0016.wav                     | 11     | 0.2400       | 1.3400    
8463-294828-0037.wav                     | 11     | 0.2918       | 1.3918    
8463-294828-0020.wav                     | 11     | 0.3410       | 1.4410    
8463-294828-0006.wav                     | 11     | 0.2193       | 1.3193    
8463-294828-0014.wav                     | 11     | 0.2101       | 1.3101    
8463-294828-0001.wav                     | 14     | 0.3249       | 1.7249    
8230-279154-0008.wav                     | 8      | 0.1934       | 0.9934    
8230-279154-0033.wav                     | 8      | 0.2658       | 1.0658    
8230-279154-0000.wav                     | 8      | 0.2792       | 1.0792    
8463-294828-0005.wav                     | 11     | 0.2726       | 1.3726    
8230-279154-0010.wav                     | 8      | 0.3268       | 1.1268    
8230-279154-0028.wav                     | 8      | 0.2717       | 1.0717    
8463-294828-0034.wav                     | 14     | 0.3379       | 1.7379    
8463-294828-0023.wav                     | 11     | 0.3103       | 1.4103    
8463-294828-0031.wav                     | 11     | 0.2914       | 1.3914    
8230-279154-0037.wav                     | 11     | 0.2951       | 1.3951    
8230-279154-0032.wav                     | 8      | 0.2799       | 1.0799    
8463-294828-0009.wav                     | 11     | 0.2762       | 1.3762    
8463-294828-0022.wav                     | 11     | 0.3587       | 1.4587    
8463-294828-0038.wav                     | 11     | 0.4169       | 1.5169    
8463-294828-0012.wav                     | 11     | 0.3214       | 1.4214    
8230-279154-0004.wav                     | 11     | 0.2704       | 1.3704    
8230-279154-0015.wav                     | 8      | 0.2392       | 1.0392    
8230-279154-0005.wav                     | 8      | 0.2009       | 1.0009    
8230-279154-0023.wav                     | 8      | 0.3253       | 1.1253    
8230-279154-0021.wav                     | 8      | 0.1907       | 0.9907    
8230-279154-0029.wav                     | 8      | 0.1840       | 0.9840    
8230-279154-0011.wav                     | 11     | 0.3235       | 1.4235    
8230-279154-0009.wav                     | 14     | 0.2757       | 1.6757    
8230-279154-0019.wav                     | 8      | 0.2896       | 1.0896    
8230-279154-0006.wav                     | 8      | 0.2290       | 1.0290    
8463-294828-0015.wav                     | 14     | 0.2125       | 1.6125    
8230-279154-0003.wav                     | 8      | 0.2340       | 1.0340    
8230-279154-0001.wav                     | 11     | 0.2207       | 1.3207    
8230-279154-0041.wav                     | 11     | 0.2687       | 1.3687    
8230-279154-0042.wav                     | 11     | 0.2268       | 1.3268    
8230-279154-0017.wav                     | 8      | 0.2940       | 1.0940    
8230-279154-0013.wav                     | 11     | 0.3180       | 1.4180    
8230-279154-0027.wav                     | 11     | 0.1842       | 1.2842    
8230-279154-0016.wav                     | 14     | 0.2715       | 1.6715    
8230-279154-0007.wav                     | 11     | 0.2024       | 1.3024    
8230-279154-0022.wav                     | 14     | 0.1915       | 1.5915    
8230-279154-0012.wav                     | 11     | 0.3043       | 1.4043    
5105-28241-0017.wav                      | 11     | 0.1835       | 1.2835    
8230-279154-0014.wav                     | 11     | 0.2497       | 1.3497    
8230-279154-0039.wav                     | 11     | 0.2136       | 1.3136    
8230-279154-0036.wav                     | 11     | 0.3354       | 1.4354    
8230-279154-0035.wav                     | 14     | 0.2665       | 1.6665    
5105-28241-0019.wav                      | 11     | 0.2132       | 1.3132    
8230-279154-0038.wav                     | 11     | 0.2300       | 1.3300    
8230-279154-0026.wav                     | 11     | 0.2788       | 1.3788    
5105-28241-0006.wav                      | 11     | 0.1922       | 1.2922    
8230-279154-0002.wav                     | 11     | 0.3138       | 1.4138    
5105-28241-0007.wav                      | 8      | 0.3631       | 1.1631    
8230-279154-0040.wav                     | 14     | 0.1650       | 1.5650    
8230-279154-0043.wav                     | 11     | 0.2486       | 1.3486    
8230-279154-0024.wav                     | 14     | 0.2711       | 1.6711    
8230-279154-0018.wav                     | 11     | 0.2678       | 1.3678    
8230-279154-0030.wav                     | 14     | 0.2717       | 1.6717    
5105-28241-0018.wav                      | 11     | 0.2399       | 1.3399    
5105-28241-0014.wav                      | 11     | 0.2368       | 1.3368    
8230-279154-0020.wav                     | 11     | 0.2525       | 1.3525    
5105-28233-0009.wav                      | 8      | 0.2407       | 1.0407    
5105-28241-0002.wav                      | 11     | 0.1841       | 1.2841    
5105-28233-0004.wav                      | 11     | 0.1847       | 1.2847    
5105-28241-0012.wav                      | 11     | 0.2173       | 1.3173    
5105-28241-0001.wav                      | 11     | 0.2468       | 1.3468    
5105-28241-0005.wav                      | 11     | 0.2077       | 1.3077    
5105-28241-0008.wav                      | 11     | 0.2680       | 1.3680    
5105-28241-0011.wav                      | 11     | 0.3590       | 1.4590    
5105-28241-0003.wav                      | 14     | 0.2688       | 1.6688    
5105-28241-0013.wav                      | 14     | 0.1995       | 1.5995    
5105-28241-0016.wav                      | 11     | 0.2535       | 1.3535    
5105-28241-0010.wav                      | 11     | 0.3001       | 1.4001    
5105-28241-0004.wav                      | 11     | 0.2957       | 1.3957    
5105-28241-0009.wav                      | 11     | 0.2966       | 1.3966    
5105-28233-0010.wav                      | 11     | 0.2896       | 1.3896    
5105-28240-0023.wav                      | 8      | 0.1794       | 0.9794    
5105-28241-0015.wav                      | 11     | 0.2973       | 1.3973    
5105-28241-0000.wav                      | 11     | 0.3119       | 1.4119    
5105-28233-0002.wav                      | 8      | 0.3527       | 1.1527    
5105-28233-0005.wav                      | 11     | 0.2867       | 1.3867    
5105-28233-0003.wav                      | 8      | 0.3481       | 1.1481    
5105-28233-0008.wav                      | 11     | 0.1925       | 1.2925    
5105-28240-0003.wav                      | 8      | 0.3340       | 1.1340    
5105-28233-0006.wav                      | 11     | 0.3263       | 1.4263    
5105-28240-0002.wav                      | 8      | 0.2891       | 1.0891    
5105-28240-0015.wav                      | 11     | 0.1422       | 1.2422    
5105-28240-0018.wav                      | 8      | 0.2749       | 1.0749    
5105-28240-0004.wav                      | 8      | 0.2323       | 1.0323    
5105-28233-0001.wav                      | 11     | 0.2874       | 1.3874    
5105-28233-0007.wav                      | 14     | 0.3256       | 1.7256    
5105-28240-0005.wav                      | 11     | 0.2598       | 1.3598    
4077-13751-0021.wav                      | 8      | 0.2554       | 1.0554    
5105-28233-0000.wav                      | 11     | 0.2230       | 1.3230    
4077-13751-0012.wav                      | 8      | 0.1994       | 0.9994    
5105-28240-0014.wav                      | 11     | 0.2098       | 1.3098    
5105-28240-0000.wav                      | 11     | 0.2539       | 1.3539    
5105-28240-0001.wav                      | 8      | 0.3583       | 1.1583    
5105-28240-0016.wav                      | 11     | 0.2779       | 1.3779    
5105-28240-0013.wav                      | 11     | 0.2229       | 1.3229    
5105-28240-0010.wav                      | 11     | 0.2766       | 1.3766    
5105-28240-0021.wav                      | 11     | 0.2771       | 1.3771    
5105-28240-0024.wav                      | 11     | 0.2552       | 1.3552    
5105-28240-0009.wav                      | 11     | 0.3179       | 1.4179    
5105-28240-0008.wav                      | 11     | 0.2742       | 1.3742    
5105-28240-0006.wav                      | 11     | 0.2365       | 1.3365    
