--------------------------------------------------
正在加载模型 large-v3 (包含能量VAD + 字数熔断机制)...
模型加载完成。
--------------------------------------------------
开始遍历数据集: /opt/Audio_Datasets/LibriSpeech_WAV/test-clean
File: 7021-79740-0000.wav | WER: 0.1538 | Dist: 4 | RefWords: 26
File: 2830-3980-0017.wav | WER: 0.3125 | Dist: 5 | RefWords: 16
File: 2830-3980-0018.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 2830-3980-0019.wav | WER: 0.2857 | Dist: 6 | RefWords: 21
File: 2830-3980-0020.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 2830-3980-0021.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 2830-3980-0022.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 2830-3980-0023.wav | WER: 0.2105 | Dist: 4 | RefWords: 19
File: 2830-3980-0024.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 2830-3980-0025.wav | WER: 0.1111 | Dist: 2 | RefWords: 18
File: 2830-3980-0026.wav | WER: 1.0000 | Dist: 2 | RefWords: 2
File: 2830-3980-0027.wav | WER: 0.3750 | Dist: 3 | RefWords: 8
File: 2830-3980-0028.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 2830-3980-0029.wav | WER: 0.1154 | Dist: 3 | RefWords: 26
File: 2830-3980-0030.wav | WER: 0.4706 | Dist: 8 | RefWords: 17
File: 2830-3980-0031.wav | WER: 0.1852 | Dist: 5 | RefWords: 27
File: 2830-3980-0032.wav | WER: 0.2857 | Dist: 6 | RefWords: 21
File: 2830-3980-0033.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 2830-3980-0034.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 2830-3980-0035.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 2830-3980-0036.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 2830-3980-0037.wav | WER: 0.1765 | Dist: 3 | RefWords: 17
File: 2830-3980-0038.wav | WER: 0.5625 | Dist: 9 | RefWords: 16
File: 2830-3980-0039.wav | WER: 0.0588 | Dist: 1 | RefWords: 17
File: 2830-3980-0040.wav | WER: 1.0000 | Dist: 7 | RefWords: 7
File: 2830-3980-0041.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 2830-3980-0042.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 2830-3980-0043.wav | WER: 0.0000 | Dist: 0 | RefWords: 3
File: 2830-3980-0044.wav | WER: 0.3750 | Dist: 3 | RefWords: 8
File: 2830-3980-0045.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 2830-3980-0046.wav | WER: 0.0000 | Dist: 0 | RefWords: 10
File: 2830-3980-0047.wav | WER: 0.3043 | Dist: 7 | RefWords: 23
File: 2830-3980-0048.wav | WER: 0.2759 | Dist: 8 | RefWords: 29
File: 2830-3980-0049.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 2830-3980-0050.wav | WER: 0.3333 | Dist: 8 | RefWords: 24
File: 2830-3980-0051.wav | WER: 0.1364 | Dist: 3 | RefWords: 22
File: 2830-3980-0052.wav | WER: 0.1250 | Dist: 2 | RefWords: 16
File: 2830-3980-0053.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 2830-3980-0054.wav | WER: 0.2414 | Dist: 7 | RefWords: 29
File: 2830-3980-0055.wav | WER: 0.0500 | Dist: 1 | RefWords: 20
File: 2830-3980-0056.wav | WER: 0.2353 | Dist: 4 | RefWords: 17
File: 2830-3980-0057.wav | WER: 0.2609 | Dist: 6 | RefWords: 23
File: 2830-3980-0058.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 2830-3980-0059.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 2830-3980-0060.wav | WER: 0.5000 | Dist: 5 | RefWords: 10
File: 2830-3980-0061.wav | WER: 0.2857 | Dist: 4 | RefWords: 14
File: 2830-3980-0062.wav | WER: 0.0000 | Dist: 0 | RefWords: 14
File: 2830-3980-0063.wav | WER: 0.0000 | Dist: 0 | RefWords: 12
File: 2830-3980-0064.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 2830-3980-0065.wav | WER: 0.2632 | Dist: 5 | RefWords: 19
File: 2830-3980-0066.wav | WER: 0.0952 | Dist: 2 | RefWords: 21
File: 2830-3980-0067.wav | WER: 0.2500 | Dist: 6 | RefWords: 24
File: 2830-3980-0068.wav | WER: 0.2500 | Dist: 3 | RefWords: 12
File: 2830-3980-0069.wav | WER: 0.1765 | Dist: 3 | RefWords: 17
File: 2830-3980-0070.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 2830-3980-0071.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 2830-3980-0072.wav | WER: 0.3571 | Dist: 5 | RefWords: 14
File: 2830-3980-0073.wav | WER: 0.1538 | Dist: 8 | RefWords: 52
File: 2830-3980-0074.wav | WER: 0.2000 | Dist: 3 | RefWords: 15
File: 2830-3980-0075.wav | WER: 0.1250 | Dist: 2 | RefWords: 16
File: 2830-3980-0076.wav | WER: 0.4118 | Dist: 7 | RefWords: 17
File: 2830-3979-0000.wav | WER: 0.0476 | Dist: 1 | RefWords: 21
File: 2830-3979-0001.wav | WER: 0.1702 | Dist: 8 | RefWords: 47
File: 2830-3979-0002.wav | WER: 0.5556 | Dist: 5 | RefWords: 9
File: 2830-3979-0003.wav | WER: 0.2727 | Dist: 6 | RefWords: 22
File: 2830-3979-0004.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 2830-3979-0005.wav | WER: 0.6667 | Dist: 4 | RefWords: 6
File: 2830-3979-0006.wav | WER: 0.0714 | Dist: 1 | RefWords: 14
File: 2830-3979-0007.wav | WER: 0.2045 | Dist: 9 | RefWords: 44
File: 2830-3979-0008.wav | WER: 0.2414 | Dist: 7 | RefWords: 29
File: 2830-3979-0009.wav | WER: 0.0800 | Dist: 2 | RefWords: 25
File: 2830-3979-0010.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 2830-3979-0011.wav | WER: 0.1538 | Dist: 4 | RefWords: 26
File: 2830-3979-0012.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 61-70970-0000.wav | WER: 0.1818 | Dist: 4 | RefWords: 22
File: 61-70970-0001.wav | WER: 0.3529 | Dist: 6 | RefWords: 17
File: 61-70970-0002.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 61-70970-0003.wav | WER: 0.3636 | Dist: 4 | RefWords: 11
File: 61-70970-0004.wav | WER: 0.3235 | Dist: 11 | RefWords: 34
File: 61-70970-0005.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 61-70970-0006.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 61-70970-0007.wav | WER: 0.0588 | Dist: 1 | RefWords: 17
File: 61-70970-0008.wav | WER: 0.7500 | Dist: 3 | RefWords: 4
File: 61-70970-0009.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 61-70970-0010.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 61-70970-0011.wav | WER: 0.2667 | Dist: 4 | RefWords: 15
File: 61-70970-0012.wav | WER: 0.4167 | Dist: 5 | RefWords: 12
File: 61-70970-0013.wav | WER: 0.4000 | Dist: 6 | RefWords: 15
File: 61-70970-0014.wav | WER: 0.3636 | Dist: 4 | RefWords: 11
File: 61-70970-0015.wav | WER: 0.2000 | Dist: 5 | RefWords: 25
File: 61-70970-0016.wav | WER: 0.3684 | Dist: 7 | RefWords: 19
File: 61-70970-0017.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 61-70970-0018.wav | WER: 0.1429 | Dist: 2 | RefWords: 14
File: 61-70970-0019.wav | WER: 0.4167 | Dist: 5 | RefWords: 12
File: 61-70970-0020.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 61-70970-0021.wav | WER: 0.0000 | Dist: 0 | RefWords: 18
File: 61-70970-0022.wav | WER: 0.0000 | Dist: 0 | RefWords: 10
File: 61-70970-0023.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 61-70970-0024.wav | WER: 0.0435 | Dist: 1 | RefWords: 23
File: 61-70970-0025.wav | WER: 0.3871 | Dist: 12 | RefWords: 31
File: 61-70970-0026.wav | WER: 0.2105 | Dist: 4 | RefWords: 19
File: 61-70970-0027.wav | WER: 0.0769 | Dist: 1 | RefWords: 13
File: 61-70970-0028.wav | WER: 0.3200 | Dist: 8 | RefWords: 25
File: 61-70970-0029.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 61-70970-0030.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 61-70970-0031.wav | WER: 0.1579 | Dist: 3 | RefWords: 19
File: 61-70970-0032.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 61-70970-0033.wav | WER: 0.4545 | Dist: 5 | RefWords: 11
File: 61-70970-0034.wav | WER: 0.6667 | Dist: 6 | RefWords: 9
File: 61-70970-0035.wav | WER: 0.3478 | Dist: 8 | RefWords: 23
File: 61-70970-0036.wav | WER: 0.3000 | Dist: 6 | RefWords: 20
File: 61-70970-0037.wav | WER: 0.2500 | Dist: 4 | RefWords: 16
File: 61-70970-0038.wav | WER: 0.3333 | Dist: 13 | RefWords: 39
File: 61-70970-0039.wav | WER: 0.1250 | Dist: 3 | RefWords: 24
File: 61-70970-0040.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 61-70968-0000.wav | WER: 0.5294 | Dist: 9 | RefWords: 17
File: 61-70968-0001.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 61-70968-0002.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 61-70968-0003.wav | WER: 0.0000 | Dist: 0 | RefWords: 15
File: 61-70968-0004.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 61-70968-0005.wav | WER: 0.5000 | Dist: 8 | RefWords: 16
File: 61-70968-0006.wav | WER: 0.3636 | Dist: 4 | RefWords: 11
File: 61-70968-0007.wav | WER: 0.5714 | Dist: 4 | RefWords: 7
File: 61-70968-0008.wav | WER: 0.0714 | Dist: 1 | RefWords: 14
File: 61-70968-0009.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 61-70968-0010.wav | WER: 0.2500 | Dist: 7 | RefWords: 28
File: 61-70968-0011.wav | WER: 0.3043 | Dist: 7 | RefWords: 23
File: 61-70968-0012.wav | WER: 0.5000 | Dist: 3 | RefWords: 6
File: 61-70968-0013.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 61-70968-0014.wav | WER: 0.2500 | Dist: 6 | RefWords: 24
File: 61-70968-0015.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 61-70968-0016.wav | WER: 0.0000 | Dist: 0 | RefWords: 13
File: 61-70968-0017.wav | WER: 0.1667 | Dist: 3 | RefWords: 18
File: 61-70968-0018.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 61-70968-0019.wav | WER: 0.4615 | Dist: 6 | RefWords: 13
File: 61-70968-0020.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 61-70968-0021.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 61-70968-0022.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 61-70968-0023.wav | WER: 0.2941 | Dist: 5 | RefWords: 17
File: 61-70968-0024.wav | WER: 0.3889 | Dist: 7 | RefWords: 18
File: 61-70968-0025.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 61-70968-0026.wav | WER: 0.2857 | Dist: 6 | RefWords: 21
File: 61-70968-0027.wav | WER: 0.1304 | Dist: 3 | RefWords: 23
File: 61-70968-0028.wav | WER: 0.5333 | Dist: 8 | RefWords: 15
File: 61-70968-0029.wav | WER: 0.2500 | Dist: 3 | RefWords: 12
File: 61-70968-0030.wav | WER: 0.2941 | Dist: 5 | RefWords: 17
File: 61-70968-0031.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 61-70968-0032.wav | WER: 0.1875 | Dist: 3 | RefWords: 16
File: 61-70968-0033.wav | WER: 0.2105 | Dist: 4 | RefWords: 19
File: 61-70968-0034.wav | WER: 0.6250 | Dist: 5 | RefWords: 8
File: 61-70968-0035.wav | WER: 0.2800 | Dist: 7 | RefWords: 25
File: 61-70968-0036.wav | WER: 0.7143 | Dist: 5 | RefWords: 7
File: 61-70968-0037.wav | WER: 0.6000 | Dist: 6 | RefWords: 10
File: 61-70968-0038.wav | WER: 1.0000 | Dist: 2 | RefWords: 2
File: 61-70968-0039.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 61-70968-0040.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 61-70968-0041.wav | WER: 0.5417 | Dist: 13 | RefWords: 24
File: 61-70968-0042.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 61-70968-0043.wav | WER: 0.3750 | Dist: 6 | RefWords: 16
File: 61-70968-0044.wav | WER: 0.0000 | Dist: 0 | RefWords: 11
File: 61-70968-0045.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 61-70968-0046.wav | WER: 0.2500 | Dist: 2 | RefWords: 8
File: 61-70968-0047.wav | WER: 0.2667 | Dist: 4 | RefWords: 15
File: 61-70968-0048.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 61-70968-0049.wav | WER: 0.2727 | Dist: 6 | RefWords: 22
File: 61-70968-0050.wav | WER: 0.2500 | Dist: 5 | RefWords: 20
File: 61-70968-0051.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 61-70968-0052.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 61-70968-0053.wav | WER: 0.4444 | Dist: 4 | RefWords: 9
File: 61-70968-0054.wav | WER: 0.3333 | Dist: 10 | RefWords: 30
File: 61-70968-0055.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 61-70968-0056.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 61-70968-0057.wav | WER: 0.2143 | Dist: 3 | RefWords: 14
File: 61-70968-0058.wav | WER: 0.6000 | Dist: 3 | RefWords: 5
File: 61-70968-0059.wav | WER: 0.5714 | Dist: 4 | RefWords: 7
File: 61-70968-0060.wav | WER: 0.5455 | Dist: 6 | RefWords: 11
File: 61-70968-0061.wav | WER: 0.1333 | Dist: 2 | RefWords: 15
File: 61-70968-0062.wav | WER: 0.5714 | Dist: 4 | RefWords: 7
File: 1221-135767-0000.wav | WER: 0.1250 | Dist: 9 | RefWords: 72
File: 1221-135767-0001.wav | WER: 0.1282 | Dist: 5 | RefWords: 39
File: 1221-135767-0002.wav | WER: 0.3250 | Dist: 13 | RefWords: 40
File: 1221-135767-0003.wav | WER: 0.1923 | Dist: 10 | RefWords: 52
File: 1221-135767-0004.wav | WER: 0.2083 | Dist: 10 | RefWords: 48
File: 1221-135767-0005.wav | WER: 0.2857 | Dist: 4 | RefWords: 14
File: 1221-135767-0006.wav | WER: 0.0962 | Dist: 5 | RefWords: 52
File: 1221-135767-0007.wav | WER: 0.2188 | Dist: 7 | RefWords: 32
File: 1221-135767-0008.wav | WER: 0.1111 | Dist: 1 | RefWords: 9
File: 1221-135767-0009.wav | WER: 0.1795 | Dist: 7 | RefWords: 39
File: 1221-135767-0010.wav | WER: 0.2174 | Dist: 5 | RefWords: 23
File: 1221-135767-0011.wav | WER: 0.0682 | Dist: 3 | RefWords: 44
File: 1221-135767-0012.wav | WER: 0.1250 | Dist: 5 | RefWords: 40
File: 1221-135767-0013.wav | WER: 0.3235 | Dist: 11 | RefWords: 34
File: 1221-135767-0014.wav | WER: 0.1500 | Dist: 3 | RefWords: 20
File: 1221-135767-0015.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 1221-135767-0016.wav | WER: 0.2500 | Dist: 10 | RefWords: 40
File: 1221-135767-0017.wav | WER: 0.2553 | Dist: 12 | RefWords: 47
File: 1221-135767-0018.wav | WER: 0.2727 | Dist: 9 | RefWords: 33
File: 1221-135767-0019.wav | WER: 0.4444 | Dist: 4 | RefWords: 9
File: 1221-135767-0020.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 1221-135767-0021.wav | WER: 0.1579 | Dist: 6 | RefWords: 38
File: 1221-135767-0022.wav | WER: 0.3158 | Dist: 12 | RefWords: 38
File: 1221-135767-0023.wav | WER: 0.3191 | Dist: 15 | RefWords: 47
File: 1221-135767-0024.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 1221-135766-0000.wav | WER: 0.2432 | Dist: 9 | RefWords: 37
File: 1221-135766-0001.wav | WER: 0.2083 | Dist: 10 | RefWords: 48
File: 1221-135766-0002.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 1221-135766-0003.wav | WER: 0.3143 | Dist: 11 | RefWords: 35
File: 1221-135766-0004.wav | WER: 0.1667 | Dist: 3 | RefWords: 18
File: 1221-135766-0005.wav | WER: 0.0889 | Dist: 4 | RefWords: 45
File: 1221-135766-0006.wav | WER: 0.2069 | Dist: 6 | RefWords: 29
File: 1221-135766-0007.wav | WER: 0.2381 | Dist: 5 | RefWords: 21
File: 1221-135766-0008.wav | WER: 0.3571 | Dist: 10 | RefWords: 28
File: 1221-135766-0009.wav | WER: 0.2727 | Dist: 9 | RefWords: 33
File: 1221-135766-0010.wav | WER: 0.3611 | Dist: 13 | RefWords: 36
File: 1221-135766-0011.wav | WER: 0.0909 | Dist: 5 | RefWords: 55
File: 1221-135766-0012.wav | WER: 0.1538 | Dist: 6 | RefWords: 39
File: 1221-135766-0013.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 1221-135766-0014.wav | WER: 0.3636 | Dist: 4 | RefWords: 11
File: 1221-135766-0015.wav | WER: 0.0000 | Dist: 0 | RefWords: 8
File: 908-157963-0000.wav | WER: 0.2000 | Dist: 6 | RefWords: 30
File: 908-157963-0001.wav | WER: 0.5000 | Dist: 3 | RefWords: 6
File: 908-157963-0002.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 908-157963-0003.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 908-157963-0004.wav | WER: 0.1212 | Dist: 4 | RefWords: 33
File: 908-157963-0005.wav | WER: 0.1538 | Dist: 2 | RefWords: 13
File: 908-157963-0006.wav | WER: 0.2609 | Dist: 6 | RefWords: 23
File: 908-157963-0007.wav | WER: 0.3117 | Dist: 24 | RefWords: 77
File: 908-157963-0008.wav | WER: 0.3256 | Dist: 14 | RefWords: 43
File: 908-157963-0009.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 908-157963-0010.wav | WER: 0.3846 | Dist: 5 | RefWords: 13
File: 908-157963-0011.wav | WER: 0.2727 | Dist: 6 | RefWords: 22
File: 908-157963-0012.wav | WER: 0.1667 | Dist: 4 | RefWords: 24
File: 908-157963-0013.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 908-157963-0014.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 908-157963-0015.wav | WER: 0.2973 | Dist: 11 | RefWords: 37
File: 908-157963-0016.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 908-157963-0017.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 908-157963-0018.wav | WER: 0.5455 | Dist: 6 | RefWords: 11
File: 908-157963-0019.wav | WER: 0.3023 | Dist: 13 | RefWords: 43
File: 908-157963-0020.wav | WER: 0.1429 | Dist: 3 | RefWords: 21
File: 908-157963-0021.wav | WER: 0.1600 | Dist: 4 | RefWords: 25
File: 908-157963-0022.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 908-157963-0023.wav | WER: 0.5652 | Dist: 13 | RefWords: 23
File: 908-157963-0024.wav | WER: 0.3750 | Dist: 3 | RefWords: 8
File: 908-157963-0025.wav | WER: 0.1579 | Dist: 3 | RefWords: 19
File: 908-157963-0026.wav | WER: 0.3478 | Dist: 8 | RefWords: 23
File: 908-157963-0027.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 908-157963-0028.wav | WER: 0.4167 | Dist: 5 | RefWords: 12
File: 908-157963-0029.wav | WER: 0.4444 | Dist: 4 | RefWords: 9
File: 908-157963-0030.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 908-31957-0000.wav | WER: 0.1667 | Dist: 1 | RefWords: 6
File: 908-31957-0001.wav | WER: 0.1852 | Dist: 5 | RefWords: 27
File: 908-31957-0002.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 908-31957-0003.wav | WER: 0.3529 | Dist: 6 | RefWords: 17
File: 908-31957-0004.wav | WER: 0.1750 | Dist: 7 | RefWords: 40
File: 908-31957-0005.wav | WER: 0.1000 | Dist: 1 | RefWords: 10
File: 908-31957-0006.wav | WER: 0.3846 | Dist: 5 | RefWords: 13
File: 908-31957-0007.wav | WER: 0.0000 | Dist: 0 | RefWords: 13
File: 908-31957-0008.wav | WER: 0.3810 | Dist: 8 | RefWords: 21
File: 908-31957-0009.wav | WER: 0.3000 | Dist: 6 | RefWords: 20
File: 908-31957-0010.wav | WER: 0.2500 | Dist: 1 | RefWords: 4
File: 908-31957-0011.wav | WER: 0.0000 | Dist: 0 | RefWords: 4
File: 908-31957-0012.wav | WER: 0.2000 | Dist: 3 | RefWords: 15
File: 908-31957-0013.wav | WER: 0.3846 | Dist: 5 | RefWords: 13
File: 908-31957-0014.wav | WER: 0.2353 | Dist: 4 | RefWords: 17
File: 908-31957-0015.wav | WER: 0.2500 | Dist: 10 | RefWords: 40
File: 908-31957-0016.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 908-31957-0017.wav | WER: 0.4000 | Dist: 6 | RefWords: 15
File: 908-31957-0018.wav | WER: 0.0000 | Dist: 0 | RefWords: 9
File: 908-31957-0019.wav | WER: 0.1429 | Dist: 3 | RefWords: 21
File: 908-31957-0020.wav | WER: 0.1250 | Dist: 2 | RefWords: 16
File: 908-31957-0021.wav | WER: 0.2000 | Dist: 5 | RefWords: 25
File: 908-31957-0022.wav | WER: 0.2222 | Dist: 6 | RefWords: 27
File: 908-31957-0023.wav | WER: 0.2222 | Dist: 4 | RefWords: 18
File: 908-31957-0024.wav | WER: 0.2778 | Dist: 5 | RefWords: 18
File: 908-31957-0025.wav | WER: 0.3421 | Dist: 13 | RefWords: 38
File: 5142-36586-0000.wav | WER: 0.2727 | Dist: 3 | RefWords: 11
File: 5142-36586-0001.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 5142-36586-0002.wav | WER: 0.0000 | Dist: 0 | RefWords: 5
File: 5142-36586-0003.wav | WER: 0.1176 | Dist: 2 | RefWords: 17
File: 5142-36586-0004.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 5142-33396-0000.wav | WER: 0.2000 | Dist: 1 | RefWords: 5
File: 5142-33396-0001.wav | WER: 0.2000 | Dist: 3 | RefWords: 15
File: 5142-33396-0002.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 5142-33396-0003.wav | WER: 0.1818 | Dist: 2 | RefWords: 11
File: 5142-33396-0004.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 5142-33396-0005.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 5142-33396-0006.wav | WER: 0.3636 | Dist: 8 | RefWords: 22
File: 5142-33396-0007.wav | WER: 0.0000 | Dist: 0 | RefWords: 15
File: 5142-33396-0008.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 5142-33396-0009.wav | WER: 0.6667 | Dist: 8 | RefWords: 12
File: 5142-33396-0010.wav | WER: 0.1429 | Dist: 2 | RefWords: 14
File: 5142-33396-0011.wav | WER: 0.5714 | Dist: 8 | RefWords: 14
File: 5142-33396-0012.wav | WER: 0.0556 | Dist: 1 | RefWords: 18
File: 5142-33396-0013.wav | WER: 0.1250 | Dist: 1 | RefWords: 8
File: 5142-33396-0014.wav | WER: 0.4000 | Dist: 4 | RefWords: 10
File: 5142-33396-0015.wav | WER: 0.2941 | Dist: 5 | RefWords: 17
File: 5142-33396-0016.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 5142-33396-0017.wav | WER: 0.4286 | Dist: 3 | RefWords: 7
File: 5142-33396-0018.wav | WER: 0.3333 | Dist: 4 | RefWords: 12
File: 5142-33396-0019.wav | WER: 0.0500 | Dist: 1 | RefWords: 20
File: 5142-33396-0020.wav | WER: 0.0000 | Dist: 0 | RefWords: 10
File: 5142-33396-0021.wav | WER: 0.0714 | Dist: 1 | RefWords: 14
File: 5142-33396-0022.wav | WER: 0.0000 | Dist: 0 | RefWords: 14
File: 5142-33396-0023.wav | WER: 0.0625 | Dist: 1 | RefWords: 16
File: 5142-33396-0024.wav | WER: 0.2000 | Dist: 4 | RefWords: 20
File: 5142-33396-0025.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 5142-33396-0026.wav | WER: 0.1429 | Dist: 1 | RefWords: 7
File: 5142-33396-0027.wav | WER: 0.4444 | Dist: 4 | RefWords: 9
File: 5142-33396-0028.wav | WER: 0.2308 | Dist: 3 | RefWords: 13
File: 5142-33396-0029.wav | WER: 0.0000 | Dist: 0 | RefWords: 7
File: 5142-33396-0030.wav | WER: 0.4000 | Dist: 4 | RefWords: 10
File: 5142-33396-0031.wav | WER: 0.3103 | Dist: 9 | RefWords: 29
File: 5142-33396-0032.wav | WER: 0.3529 | Dist: 12 | RefWords: 34
File: 5142-33396-0033.wav | WER: 0.2857 | Dist: 6 | RefWords: 21
File: 5142-33396-0034.wav | WER: 0.2174 | Dist: 5 | RefWords: 23
File: 5142-33396-0035.wav | WER: 0.0000 | Dist: 0 | RefWords: 12
File: 5142-33396-0036.wav | WER: 0.4000 | Dist: 6 | RefWords: 15
File: 5142-33396-0037.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 5142-33396-0038.wav | WER: 0.2500 | Dist: 4 | RefWords: 16
File: 5142-33396-0039.wav | WER: 0.0000 | Dist: 0 | RefWords: 6
File: 5142-33396-0040.wav | WER: 0.5000 | Dist: 5 | RefWords: 10
File: 5142-33396-0041.wav | WER: 0.4000 | Dist: 4 | RefWords: 10
File: 5142-33396-0042.wav | WER: 0.1739 | Dist: 4 | RefWords: 23
File: 5142-33396-0043.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 5142-33396-0044.wav | WER: 0.1667 | Dist: 3 | RefWords: 18
File: 5142-33396-0045.wav | WER: 0.2222 | Dist: 2 | RefWords: 9
File: 5142-33396-0046.wav | WER: 0.2000 | Dist: 3 | RefWords: 15
File: 5142-33396-0047.wav | WER: 0.3750 | Dist: 3 | RefWords: 8
File: 5142-33396-0048.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 5142-33396-0049.wav | WER: 0.5833 | Dist: 7 | RefWords: 12
File: 5142-33396-0050.wav | WER: 0.3000 | Dist: 3 | RefWords: 10
File: 5142-33396-0051.wav | WER: 0.3810 | Dist: 8 | RefWords: 21
File: 5142-33396-0052.wav | WER: 0.2917 | Dist: 7 | RefWords: 24
File: 5142-33396-0053.wav | WER: 0.0000 | Dist: 0 | RefWords: 16
File: 5142-33396-0054.wav | WER: 0.7273 | Dist: 16 | RefWords: 22
File: 5142-33396-0055.wav | WER: 0.3333 | Dist: 3 | RefWords: 9
File: 5142-33396-0056.wav | WER: 0.1667 | Dist: 2 | RefWords: 12
File: 5142-33396-0057.wav | WER: 0.0833 | Dist: 1 | RefWords: 12
File: 5142-33396-0058.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
File: 5142-33396-0059.wav | WER: 0.5263 | Dist: 10 | RefWords: 19
File: 5142-33396-0060.wav | WER: 0.2000 | Dist: 2 | RefWords: 10
